,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
55,['2022-37'],['176.883kWh'],['1.950kWh/kW'],['-'],"['0,00 CHF']",['13.758kWh'],['39.123kWh'],['25.269kWh'],['12/09/22 - 18/09/22']
56,['2022-36'],['226.821kWh'],['2.500kWh/kW'],['-'],"['0,00 CHF']",['17.625kWh'],['40.131kWh'],['32.403kWh'],['05/09/22 - 11/09/22']
57,['2022-35'],['256.872kWh'],['2.831kWh/kW'],['-'],"['0,00 CHF']",['19.620kWh'],['47.130kWh'],['36.696kWh'],['29/08/22 - 04/09/22']
58,['2022-34'],['304.269kWh'],['3.354kWh/kW'],['-'],"['0,00 CHF']",['29.367kWh'],['51.600kWh'],['43.467kWh'],['22/08/22 - 28/08/22']
59,['2022-33'],['230.970kWh'],['2.546kWh/kW'],['-'],"['0,00 CHF']",['4.602kWh'],['52.533kWh'],['32.995kWh'],['15/08/22 - 21/08/22']
60,['2022-32'],['381.900kWh'],['4.210kWh/kW'],['-'],"['0,00 CHF']",['41.064kWh'],['58.086kWh'],['54.557kWh'],['08/08/22 - 14/08/22']
61,['2022-31'],['298.620kWh'],['3.292kWh/kW'],['-'],"['0,00 CHF']",['14.187kWh'],['56.352kWh'],['42.660kWh'],['01/08/22 - 07/08/22']
62,['2022-30'],['313.587kWh'],['3.457kWh/kW'],['-'],"['0,00 CHF']",['23.862kWh'],['55.143kWh'],['44.798kWh'],['25/07/22 - 31/07/22']
63,['2022-29'],['369.291kWh'],['4.071kWh/kW'],['-'],"['0,00 CHF']",['33.540kWh'],['60.228kWh'],['52.755kWh'],['18/07/22 - 24/07/22']
64,['2022-28'],['382.092kWh'],['4.212kWh/kW'],['-'],"['0,00 CHF']",['17.496kWh'],['63.777kWh'],['54.584kWh'],['11/07/22 - 17/07/22']
65,['2022-27'],['363.441kWh'],['4.006kWh/kW'],['-'],"['0,00 CHF']",['34.185kWh'],['63.549kWh'],['51.920kWh'],['04/07/22 - 10/07/22']
66,['2022-26'],['319.254kWh'],['3.519kWh/kW'],['-'],"['0,00 CHF']",['22.176kWh'],['60.096kWh'],['45.607kWh'],['27/06/22 - 03/07/22']
67,['2022-25'],['337.230kWh'],['3.717kWh/kW'],['-'],"['0,00 CHF']",['19.344kWh'],['62.706kWh'],['48.175kWh'],['20/06/22 - 26/06/22']
68,['2022-24'],['403.830kWh'],['4.451kWh/kW'],['-'],"['0,00 CHF']",['51.459kWh'],['63.042kWh'],['57.690kWh'],['13/06/22 - 19/06/22']
69,['2022-23'],['366.120kWh'],['4.036kWh/kW'],['-'],"['0,00 CHF']",['39.549kWh'],['64.977kWh'],['52.302kWh'],['06/06/22 - 12/06/22']
70,['2022-22'],['284.745kWh'],['3.139kWh/kW'],['-'],"['0,00 CHF']",['20.445kWh'],['68.034kWh'],['40.677kWh'],['30/05/22 - 05/06/22']
71,['2022-21'],['337.323kWh'],['3.718kWh/kW'],['-'],"['0,00 CHF']",['19.563kWh'],['65.634kWh'],['48.189kWh'],['23/05/22 - 29/05/22']
72,['2022-20'],['364.803kWh'],['4.021kWh/kW'],['-'],"['0,00 CHF']",['39.699kWh'],['60.666kWh'],['52.114kWh'],['16/05/22 - 22/05/22']
73,['2022-19'],['363.084kWh'],['4.002kWh/kW'],['-'],"['0,00 CHF']",['31.653kWh'],['60.060kWh'],['51.869kWh'],['09/05/22 - 15/05/22']
74,['2022-18'],['224.280kWh'],['2.472kWh/kW'],['-'],"['0,00 CHF']",['16.038kWh'],['56.295kWh'],['32.040kWh'],['02/05/22 - 08/05/22']
75,['2022-17'],['293.364kWh'],['3.234kWh/kW'],['-'],"['0,00 CHF']",['24.507kWh'],['59.709kWh'],['41.909kWh'],['25/04/22 - 01/05/22']
76,['2022-16'],['309.486kWh'],['3.412kWh/kW'],['-'],"['0,00 CHF']",['19.074kWh'],['57.030kWh'],['44.212kWh'],['18/04/22 - 24/04/22']
77,['2022-15'],['331.356kWh'],['3.652kWh/kW'],['-'],"['0,00 CHF']",['39.921kWh'],['57.438kWh'],['47.336kWh'],['11/04/22 - 17/04/22']
78,['2022-14'],['234.003kWh'],['2.579kWh/kW'],['-'],"['0,00 CHF']",['19.494kWh'],['46.920kWh'],['33.429kWh'],['04/04/22 - 10/04/22']
79,['2022-13'],['12.046kWh'],['0.133kWh/kW'],['-'],"['0,00 CHF']",['0.420kWh'],['7.452kWh'],['1.720kWh'],['28/03/22 - 03/04/22']
80,['2022-12'],['3.285kWh'],['0.036kWh/kW'],['-'],"['0,00 CHF']",['0.192kWh'],['0.630kWh'],['0.469kWh'],['21/03/22 - 27/03/22']
81,['2022-11'],['38.565kWh'],['0.425kWh/kW'],['-'],"['0,00 CHF']",['0.132kWh'],['36.027kWh'],['5.509kWh'],['14/03/22 - 20/03/22']
82,['2022-10'],['237.444kWh'],['2.617kWh/kW'],['-'],"['0,00 CHF']",['29.949kWh'],['36.132kWh'],['33.920kWh'],['07/03/22 - 13/03/22']
83,['2022-09'],['217.056kWh'],['2.393kWh/kW'],['-'],"['0,00 CHF']",['23.355kWh'],['33.882kWh'],['31.008kWh'],['28/02/22 - 06/03/22']
84,['2022-08'],['152.382kWh'],['1.680kWh/kW'],['-'],"['0,00 CHF']",['10.758kWh'],['32.016kWh'],['21.768kWh'],['21/02/22 - 27/02/22']
85,['2022-07'],['97.203kWh'],['1.072kWh/kW'],['-'],"['0,00 CHF']",['6.873kWh'],['19.191kWh'],['13.886kWh'],['14/02/22 - 20/02/22']
86,['2022-06'],['147.048kWh'],['1.621kWh/kW'],['-'],"['0,00 CHF']",['16.842kWh'],['24.237kWh'],['21.006kWh'],['07/02/22 - 13/02/22']
87,['2022-05'],['62.469kWh'],['0.689kWh/kW'],['-'],"['0,00 CHF']",['2.805kWh'],['19.893kWh'],['8.924kWh'],['31/01/22 - 06/02/22']
88,['2022-04'],['93.450kWh'],['1.030kWh/kW'],['-'],"['0,00 CHF']",['3.534kWh'],['17.601kWh'],['13.350kWh'],['24/01/22 - 30/01/22']
89,['2022-03'],['66.426kWh'],['0.732kWh/kW'],['-'],"['0,00 CHF']",['5.064kWh'],['12.891kWh'],['9.489kWh'],['17/01/22 - 23/01/22']
90,['2022-02'],['56.517kWh'],['0.623kWh/kW'],['-'],"['0,00 CHF']",['0.033kWh'],['13.434kWh'],['8.073kWh'],['10/01/22 - 16/01/22']
91,['2022-01'],['37.785kWh'],['0.417kWh/kW'],['-'],"['0,00 CHF']",['3.078kWh'],['7.131kWh'],['5.397kWh'],['03/01/22 - 09/01/22']
92,['2021-52'],['44.973kWh'],['0.496kWh/kW'],['-'],"['0,00 CHF']",['1.188kWh'],['12.177kWh'],['6.424kWh'],['27/12/21 - 02/01/22']
93,['2021-51'],['33.432kWh'],['0.369kWh/kW'],['-'],"['0,00 CHF']",['1.995kWh'],['10.455kWh'],['4.776kWh'],['20/12/21 - 26/12/21']
94,['2021-50'],['28.695kWh'],['0.316kWh/kW'],['-'],"['0,00 CHF']",['1.344kWh'],['10.608kWh'],['4.099kWh'],['13/12/21 - 19/12/21']
95,['2021-49'],['33.315kWh'],['0.367kWh/kW'],['-'],"['0,00 CHF']",['0.834kWh'],['10.896kWh'],['4.759kWh'],['06/12/21 - 12/12/21']
96,['2021-48'],['32.637kWh'],['0.360kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['11.343kWh'],['4.662kWh'],['29/11/21 - 05/12/21']
97,['2021-47'],['16.536kWh'],['0.182kWh/kW'],['-'],"['0,00 CHF']",['0.003kWh'],['5.358kWh'],['2.362kWh'],['22/11/21 - 28/11/21']
98,['2021-46'],['39.153kWh'],['0.432kWh/kW'],['-'],"['0,00 CHF']",['1.245kWh'],['14.418kWh'],['5.593kWh'],['15/11/21 - 21/11/21']
99,['2021-45'],['61.794kWh'],['0.681kWh/kW'],['-'],"['0,00 CHF']",['2.415kWh'],['14.541kWh'],['8.827kWh'],['08/11/21 - 14/11/21']
100,['2021-44'],['71.037kWh'],['0.783kWh/kW'],['-'],"['0,00 CHF']",['4.995kWh'],['17.115kWh'],['10.148kWh'],['01/11/21 - 07/11/21']
101,['2021-43'],['98.268kWh'],['1.083kWh/kW'],['-'],"['0,00 CHF']",['3.402kWh'],['20.049kWh'],['14.038kWh'],['25/10/21 - 31/10/21']
102,['2021-42'],['130.104kWh'],['1.434kWh/kW'],['-'],"['0,00 CHF']",['8.814kWh'],['26.244kWh'],['18.586kWh'],['18/10/21 - 24/10/21']
103,['2021-41'],['147.747kWh'],['1.629kWh/kW'],['-'],"['0,00 CHF']",['9.387kWh'],['26.568kWh'],['21.106kWh'],['11/10/21 - 17/10/21']
104,['2021-40'],['119.955kWh'],['1.322kWh/kW'],['-'],"['0,00 CHF']",['10.524kWh'],['22.347kWh'],['17.136kWh'],['04/10/21 - 10/10/21']
105,['2021-39'],['182.703kWh'],['2.014kWh/kW'],['-'],"['0,00 CHF']",['14.775kWh'],['34.527kWh'],['26.100kWh'],['27/09/21 - 03/10/21']
106,['2021-38'],['195.081kWh'],['2.150kWh/kW'],['-'],"['0,00 CHF']",['13.968kWh'],['37.404kWh'],['27.868kWh'],['20/09/21 - 26/09/21']
107,['2021-37'],['187.905kWh'],['2.071kWh/kW'],['-'],"['0,00 CHF']",['7.245kWh'],['39.960kWh'],['26.843kWh'],['13/09/21 - 19/09/21']
108,['2021-36'],['256.380kWh'],['2.826kWh/kW'],['-'],"['0,00 CHF']",['16.893kWh'],['44.817kWh'],['36.625kWh'],['06/09/21 - 12/09/21']
109,['2021-35'],['276.954kWh'],['3.053kWh/kW'],['-'],"['0,00 CHF']",['14.322kWh'],['48.708kWh'],['39.564kWh'],['30/08/21 - 05/09/21']
110,['2021-34'],['195.978kWh'],['2.160kWh/kW'],['-'],"['0,00 CHF']",['14.268kWh'],['46.275kWh'],['27.996kWh'],['23/08/21 - 29/08/21']
111,['2021-33'],['251.397kWh'],['2.771kWh/kW'],['-'],"['0,00 CHF']",['18.999kWh'],['48.621kWh'],['35.913kWh'],['16/08/21 - 22/08/21']
112,['2021-32'],['332.313kWh'],['3.663kWh/kW'],['-'],"['0,00 CHF']",['39.027kWh'],['54.588kWh'],['47.473kWh'],['09/08/21 - 15/08/21']
113,['2021-31'],['220.395kWh'],['2.429kWh/kW'],['-'],"['0,00 CHF']",['11.547kWh'],['54.909kWh'],['31.485kWh'],['02/08/21 - 08/08/21']
114,['2021-30'],['253.308kWh'],['2.792kWh/kW'],['-'],"['0,00 CHF']",['22.236kWh'],['57.510kWh'],['36.186kWh'],['26/07/21 - 01/08/21']
115,['2021-29'],['334.437kWh'],['3.687kWh/kW'],['-'],"['0,00 CHF']",['15.678kWh'],['60.399kWh'],['47.776kWh'],['19/07/21 - 25/07/21']
116,['2021-28'],['224.916kWh'],['2.479kWh/kW'],['-'],"['0,00 CHF']",['15.597kWh'],['55.185kWh'],['32.130kWh'],['12/07/21 - 18/07/21']
117,['2021-27'],['271.395kWh'],['2.992kWh/kW'],['-'],"['0,00 CHF']",['16.056kWh'],['58.806kWh'],['38.770kWh'],['05/07/21 - 11/07/21']
118,['2021-26'],['283.443kWh'],['3.124kWh/kW'],['-'],"['0,00 CHF']",['27.597kWh'],['60.276kWh'],['40.491kWh'],['28/06/21 - 04/07/21']
119,['2021-25'],['332.892kWh'],['3.669kWh/kW'],['-'],"['0,00 CHF']",['36.189kWh'],['55.392kWh'],['47.556kWh'],['21/06/21 - 27/06/21']
120,['2021-24'],['396.963kWh'],['4.376kWh/kW'],['-'],"['0,00 CHF']",['34.071kWh'],['67.200kWh'],['56.709kWh'],['14/06/21 - 20/06/21']
121,['2021-23'],['342.381kWh'],['3.774kWh/kW'],['-'],"['0,00 CHF']",['26.151kWh'],['61.809kWh'],['48.911kWh'],['07/06/21 - 13/06/21']
122,['2021-22'],['332.082kWh'],['3.661kWh/kW'],['-'],"['0,00 CHF']",['16.029kWh'],['68.493kWh'],['47.440kWh'],['31/05/21 - 06/06/21']
123,['2021-21'],['342.798kWh'],['3.779kWh/kW'],['-'],"['0,00 CHF']",['17.724kWh'],['69.159kWh'],['48.971kWh'],['24/05/21 - 30/05/21']
124,['2021-20'],['300.306kWh'],['3.310kWh/kW'],['-'],"['0,00 CHF']",['15.186kWh'],['58.446kWh'],['42.900kWh'],['17/05/21 - 23/05/21']
125,['2021-19'],['242.199kWh'],['2.670kWh/kW'],['-'],"['0,00 CHF']",['18.447kWh'],['60.648kWh'],['34.599kWh'],['10/05/21 - 16/05/21']
126,['2021-18'],['314.031kWh'],['3.461kWh/kW'],['-'],"['0,00 CHF']",['14.997kWh'],['60.756kWh'],['44.861kWh'],['03/05/21 - 09/05/21']
127,['2021-17'],['237.423kWh'],['2.617kWh/kW'],['-'],"['0,00 CHF']",['9.963kWh'],['58.887kWh'],['33.917kWh'],['26/04/21 - 02/05/21']
128,['2021-16'],['374.919kWh'],['4.133kWh/kW'],['-'],"['0,00 CHF']",['43.839kWh'],['59.703kWh'],['53.559kWh'],['19/04/21 - 25/04/21']
129,['2021-15'],['247.953kWh'],['2.733kWh/kW'],['-'],"['0,00 CHF']",['18.522kWh'],['50.313kWh'],['35.421kWh'],['12/04/21 - 18/04/21']
130,['2021-14'],['267.048kWh'],['2.944kWh/kW'],['-'],"['0,00 CHF']",['29.652kWh'],['53.184kWh'],['38.149kWh'],['05/04/21 - 11/04/21']
131,['2021-13'],['305.109kWh'],['3.363kWh/kW'],['-'],"['0,00 CHF']",['35.859kWh'],['50.508kWh'],['43.587kWh'],['29/03/21 - 04/04/21']
132,['2021-12'],['264.945kWh'],['2.920kWh/kW'],['-'],"['0,00 CHF']",['18.906kWh'],['45.879kWh'],['37.849kWh'],['22/03/21 - 28/03/21']
133,['2021-11'],['145.893kWh'],['1.608kWh/kW'],['-'],"['0,00 CHF']",['11.082kWh'],['34.791kWh'],['20.841kWh'],['15/03/21 - 21/03/21']
134,['2021-10'],['178.260kWh'],['1.965kWh/kW'],['-'],"['0,00 CHF']",['13.680kWh'],['35.550kWh'],['25.465kWh'],['08/03/21 - 14/03/21']
135,['2021-09'],['143.919kWh'],['1.587kWh/kW'],['-'],"['0,00 CHF']",['6.237kWh'],['32.457kWh'],['20.559kWh'],['01/03/21 - 07/03/21']
136,['2021-08'],['174.651kWh'],['1.925kWh/kW'],['-'],"['0,00 CHF']",['19.671kWh'],['29.082kWh'],['24.950kWh'],['22/02/21 - 28/02/21']
137,['2021-07'],['141.402kWh'],['1.559kWh/kW'],['-'],"['0,00 CHF']",['6.936kWh'],['28.725kWh'],['20.200kWh'],['15/02/21 - 21/02/21']
138,['2021-06'],['25.536kWh'],['0.282kWh/kW'],['-'],"['0,00 CHF']",['0.312kWh'],['13.473kWh'],['3.648kWh'],['08/02/21 - 14/02/21']
139,['2021-05'],['49.080kWh'],['0.541kWh/kW'],['-'],"['0,00 CHF']",['1.509kWh'],['16.194kWh'],['7.011kWh'],['01/02/21 - 07/02/21']
140,['2021-04'],['30.111kWh'],['0.332kWh/kW'],['-'],"['0,00 CHF']",['0.078kWh'],['10.647kWh'],['4.301kWh'],['25/01/21 - 31/01/21']
141,['2021-03'],['25.986kWh'],['0.286kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['14.124kWh'],['3.712kWh'],['18/01/21 - 24/01/21']
142,['2021-02'],['10.698kWh'],['0.118kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['5.151kWh'],['1.528kWh'],['11/01/21 - 17/01/21']
143,['2021-01'],['13.545kWh'],['0.149kWh/kW'],['-'],"['0,00 CHF']",['0.081kWh'],['5.109kWh'],['1.935kWh'],['04/01/21 - 10/01/21']
144,['2020-53'],['27.609kWh'],['0.304kWh/kW'],['-'],"['0,00 CHF']",['0.819kWh'],['8.739kWh'],['3.944kWh'],['28/12/20 - 03/01/21']
145,['2020-52'],['40.851kWh'],['0.450kWh/kW'],['-'],"['0,00 CHF']",['2.775kWh'],['11.649kWh'],['5.835kWh'],['21/12/20 - 27/12/20']
146,['2020-51'],['34.395kWh'],['0.379kWh/kW'],['-'],"['0,00 CHF']",['3.249kWh'],['8.067kWh'],['4.913kWh'],['14/12/20 - 20/12/20']
147,['2020-50'],['13.983kWh'],['0.154kWh/kW'],['-'],"['0,00 CHF']",['0.324kWh'],['5.604kWh'],['1.997kWh'],['07/12/20 - 13/12/20']
148,['2020-49'],['18.375kWh'],['0.203kWh/kW'],['-'],"['0,00 CHF']",['0.027kWh'],['9.798kWh'],['2.625kWh'],['30/11/20 - 06/12/20']
149,['2020-48'],['26.361kWh'],['0.290kWh/kW'],['-'],"['0,00 CHF']",['1.047kWh'],['10.698kWh'],['3.765kWh'],['23/11/20 - 29/11/20']
150,['2020-47'],['75.888kWh'],['0.837kWh/kW'],['-'],"['0,00 CHF']",['2.058kWh'],['15.990kWh'],['10.841kWh'],['16/11/20 - 22/11/20']
151,['2020-46'],['82.698kWh'],['0.912kWh/kW'],['-'],"['0,00 CHF']",['3.687kWh'],['16.596kWh'],['11.814kWh'],['09/11/20 - 15/11/20']
152,['2020-45'],['49.773kWh'],['0.549kWh/kW'],['-'],"['0,00 CHF']",['2.664kWh'],['17.529kWh'],['7.110kWh'],['02/11/20 - 08/11/20']
153,['2020-44'],['72.480kWh'],['0.799kWh/kW'],['-'],"['0,00 CHF']",['1.299kWh'],['18.303kWh'],['10.354kWh'],['26/10/20 - 01/11/20']
154,['2020-43'],['111.663kWh'],['1.231kWh/kW'],['-'],"['0,00 CHF']",['3.444kWh'],['22.947kWh'],['15.951kWh'],['19/10/20 - 25/10/20']
155,['2020-42'],['103.416kWh'],['1.140kWh/kW'],['-'],"['0,00 CHF']",['4.461kWh'],['25.617kWh'],['14.773kWh'],['12/10/20 - 18/10/20']
156,['2020-41'],['133.758kWh'],['1.474kWh/kW'],['-'],"['0,00 CHF']",['8.364kWh'],['28.116kWh'],['19.108kWh'],['05/10/20 - 11/10/20']
157,['2020-40'],['141.246kWh'],['1.557kWh/kW'],['-'],"['0,00 CHF']",['5.400kWh'],['30.093kWh'],['20.178kWh'],['28/09/20 - 04/10/20']
