,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
13,['2023-27'],['357.381kWh'],['4.255kWh/kW'],['218.055kWh'],"['38,74 CHF']",['34.590kWh'],['61.083kWh'],['51.054kWh'],['03/07/23 - 09/07/23']
14,['2023-26'],['302.154kWh'],['3.597kWh/kW'],['188.421kWh'],"['34,50 CHF']",['18.213kWh'],['59.547kWh'],['43.164kWh'],['26/06/23 - 02/07/23']
15,['2023-25'],['351.555kWh'],['4.185kWh/kW'],['232.926kWh'],"['39,80 CHF']",['34.743kWh'],['64.071kWh'],['50.222kWh'],['19/06/23 - 25/06/23']
16,['2023-24'],['402.882kWh'],['4.796kWh/kW'],['286.512kWh'],"['51,47 CHF']",['49.605kWh'],['64.233kWh'],['57.554kWh'],['12/06/23 - 18/06/23']
17,['2023-23'],['418.197kWh'],['4.979kWh/kW'],['316.155kWh'],"['56,67 CHF']",['55.380kWh'],['62.229kWh'],['59.742kWh'],['05/06/23 - 11/06/23']
18,['2023-22'],['394.815kWh'],['4.700kWh/kW'],['284.463kWh'],"['51,31 CHF']",['35.280kWh'],['62.733kWh'],['56.402kWh'],['29/05/23 - 04/06/23']
19,['2023-21'],['330.078kWh'],['3.930kWh/kW'],['229.950kWh'],"['38,73 CHF']",['11.376kWh'],['61.245kWh'],['47.154kWh'],['22/05/23 - 28/05/23']
20,['2023-20'],['191.097kWh'],['2.275kWh/kW'],['62.844kWh'],"['10,23 CHF']",['9.924kWh'],['47.538kWh'],['27.299kWh'],['15/05/23 - 21/05/23']
21,['2023-19'],['186.156kWh'],['2.216kWh/kW'],['93.735kWh'],"['18,26 CHF']",['16.584kWh'],['43.929kWh'],['26.593kWh'],['08/05/23 - 14/05/23']
22,['2023-18'],['293.532kWh'],['3.494kWh/kW'],['200.637kWh'],"['37,80 CHF']",['26.079kWh'],['56.367kWh'],['41.933kWh'],['01/05/23 - 07/05/23']
23,['2023-17'],['238.893kWh'],['2.844kWh/kW'],['125.631kWh'],"['22,55 CHF']",['13.347kWh'],['46.239kWh'],['34.127kWh'],['24/04/23 - 30/04/23']
24,['2023-16'],['183.051kWh'],['2.179kWh/kW'],['76.836kWh'],"['14,06 CHF']",['6.681kWh'],['41.790kWh'],['26.150kWh'],['17/04/23 - 23/04/23']
25,['2023-15'],['190.683kWh'],['2.270kWh/kW'],['85.437kWh'],"['16,25 CHF']",['10.845kWh'],['54.423kWh'],['27.240kWh'],['10/04/23 - 16/04/23']
26,['2023-14'],['249.270kWh'],['2.967kWh/kW'],['153.033kWh'],"['28,00 CHF']",['11.922kWh'],['52.785kWh'],['35.610kWh'],['03/04/23 - 09/04/23']
27,['2023-13'],['189.594kWh'],['2.257kWh/kW'],['93.360kWh'],"['16,67 CHF']",['14.838kWh'],['43.134kWh'],['27.084kWh'],['27/03/23 - 02/04/23']
28,['2023-12'],['148.497kWh'],['1.768kWh/kW'],['59.094kWh'],"['10,88 CHF']",['6.156kWh'],['38.442kWh'],['21.213kWh'],['20/03/23 - 26/03/23']
29,['2023-11'],['204.285kWh'],['2.432kWh/kW'],['107.292kWh'],"['20,37 CHF']",['17.016kWh'],['37.092kWh'],['29.183kWh'],['13/03/23 - 19/03/23']
30,['2023-10'],['110.991kWh'],['1.321kWh/kW'],['61.743kWh'],"['10,82 CHF']",['8.610kWh'],['27.489kWh'],['15.855kWh'],['06/03/23 - 12/03/23']
31,['2023-09'],['94.761kWh'],['1.128kWh/kW'],['57.021kWh'],"['8,86 CHF']",['2.955kWh'],['27.522kWh'],['13.537kWh'],['27/02/23 - 05/03/23']
32,['2023-08'],['137.439kWh'],['1.636kWh/kW'],['95.820kWh'],"['17,95 CHF']",['3.042kWh'],['27.132kWh'],['19.634kWh'],['20/02/23 - 26/02/23']
33,['2023-07'],['108.291kWh'],['1.289kWh/kW'],['46.686kWh'],"['8,51 CHF']",['8.754kWh'],['20.259kWh'],['15.470kWh'],['13/02/23 - 19/02/23']
34,['2023-06'],['135.162kWh'],['1.609kWh/kW'],['81.369kWh'],"['14,82 CHF']",['9.330kWh'],['23.184kWh'],['19.308kWh'],['06/02/23 - 12/02/23']
35,['2023-05'],['58.905kWh'],['0.701kWh/kW'],['30.777kWh'],"['5,89 CHF']",['3.234kWh'],['12.771kWh'],['8.415kWh'],['30/01/23 - 05/02/23']
36,['2023-04'],['11.142kWh'],['0.133kWh/kW'],['2.049kWh'],"['0,25 CHF']",['0.612kWh'],['3.978kWh'],['1.591kWh'],['23/01/23 - 29/01/23']
37,['2023-03'],['49.473kWh'],['0.589kWh/kW'],['29.583kWh'],"['5,81 CHF']",['3.357kWh'],['14.472kWh'],['7.067kWh'],['16/01/23 - 22/01/23']
38,['2023-02'],['42.969kWh'],['0.512kWh/kW'],['21.483kWh'],"['4,21 CHF']",['2.019kWh'],['11.769kWh'],['6.138kWh'],['09/01/23 - 15/01/23']
39,['2023-01'],['32.781kWh'],['0.390kWh/kW'],['11.667kWh'],"['2,13 CHF']",['1.653kWh'],['9.513kWh'],['4.683kWh'],['02/01/23 - 08/01/23']
40,['2022-52'],['51.918kWh'],['0.618kWh/kW'],['26.595kWh'],"['4,71 CHF']",['2.379kWh'],['11.841kWh'],['7.416kWh'],['26/12/22 - 01/01/23']
41,['2022-51'],['17.025kWh'],['0.203kWh/kW'],['6.012kWh'],"['1,20 CHF']",['0.090kWh'],['6.618kWh'],['2.432kWh'],['19/12/22 - 25/12/22']
42,['2022-50'],['0.825kWh'],['0.010kWh/kW'],['0.000kWh'],"['0,00 CHF']",['0.000kWh'],['0.702kWh'],['0.117kWh'],['12/12/22 - 18/12/22']
43,['2022-49'],['24.039kWh'],['0.286kWh/kW'],['14.595kWh'],"['2,92 CHF']",['0.000kWh'],['11.694kWh'],['3.434kWh'],['05/12/22 - 11/12/22']
44,['2022-48'],['14.925kWh'],['0.178kWh/kW'],['3.975kWh'],"['0,80 CHF']",['0.426kWh'],['4.395kWh'],['2.132kWh'],['28/11/22 - 04/12/22']
45,['2022-47'],['67.032kWh'],['0.798kWh/kW'],['39.489kWh'],"['7,29 CHF']",['5.604kWh'],['12.840kWh'],['9.576kWh'],['21/11/22 - 27/11/22']
46,['2022-46'],['61.515kWh'],['0.732kWh/kW'],['33.897kWh'],"['6,37 CHF']",['3.837kWh'],['14.016kWh'],['8.787kWh'],['14/11/22 - 20/11/22']
47,['2022-45'],['58.977kWh'],['0.702kWh/kW'],['31.770kWh'],"['6,35 CHF']",['1.245kWh'],['17.610kWh'],['8.425kWh'],['07/11/22 - 13/11/22']
48,['2022-44'],['76.740kWh'],['0.914kWh/kW'],['39.660kWh'],"['7,41 CHF']",['7.314kWh'],['16.251kWh'],['10.962kWh'],['31/10/22 - 06/11/22']
49,['2022-43'],['110.898kWh'],['1.320kWh/kW'],['44.520kWh'],"['7,87 CHF']",['3.543kWh'],['21.057kWh'],['15.842kWh'],['24/10/22 - 30/10/22']
50,['2022-42'],['108.180kWh'],['1.288kWh/kW'],['63.117kWh'],"['12,20 CHF']",['4.857kWh'],['26.127kWh'],['15.454kWh'],['17/10/22 - 23/10/22']
51,['2022-41'],['110.271kWh'],['1.313kWh/kW'],['46.944kWh'],"['8,07 CHF']",['5.589kWh'],['24.003kWh'],['15.753kWh'],['10/10/22 - 16/10/22']
52,['2022-40'],['147.648kWh'],['1.758kWh/kW'],['52.365kWh'],"['9,85 CHF']",['7.584kWh'],['32.253kWh'],['21.092kWh'],['03/10/22 - 09/10/22']
53,['2022-39'],['99.132kWh'],['1.180kWh/kW'],['59.868kWh'],"['10,89 CHF']",['5.421kWh'],['20.094kWh'],['14.161kWh'],['26/09/22 - 02/10/22']
54,['2022-38'],['201.093kWh'],['2.394kWh/kW'],['77.217kWh'],"['14,75 CHF']",['10.032kWh'],['40.887kWh'],['28.727kWh'],['19/09/22 - 25/09/22']
55,['2022-37'],['173.436kWh'],['2.065kWh/kW'],['65.274kWh'],"['10,96 CHF']",['13.323kWh'],['40.527kWh'],['24.776kWh'],['12/09/22 - 18/09/22']
56,['2022-36'],['221.103kWh'],['2.632kWh/kW'],['87.189kWh'],"['16,76 CHF']",['18.192kWh'],['37.668kWh'],['31.586kWh'],['05/09/22 - 11/09/22']
57,['2022-35'],['250.176kWh'],['2.978kWh/kW'],['85.224kWh'],"['15,54 CHF']",['17.220kWh'],['47.382kWh'],['35.739kWh'],['29/08/22 - 04/09/22']
58,['2022-34'],['298.845kWh'],['3.558kWh/kW'],['154.842kWh'],"['29,74 CHF']",['27.132kWh'],['52.512kWh'],['42.692kWh'],['22/08/22 - 28/08/22']
59,['2022-33'],['227.967kWh'],['2.714kWh/kW'],['115.551kWh'],"['22,47 CHF']",['4.431kWh'],['51.723kWh'],['32.566kWh'],['15/08/22 - 21/08/22']
60,['2022-32'],['382.878kWh'],['4.558kWh/kW'],['250.386kWh'],"['45,87 CHF']",['40.662kWh'],['58.062kWh'],['54.696kWh'],['08/08/22 - 14/08/22']
61,['2022-31'],['298.092kWh'],['3.549kWh/kW'],['127.467kWh'],"['24,30 CHF']",['13.218kWh'],['56.487kWh'],['42.584kWh'],['01/08/22 - 07/08/22']
62,['2022-30'],['314.244kWh'],['3.741kWh/kW'],['213.768kWh'],"['37,73 CHF']",['22.704kWh'],['55.605kWh'],['44.892kWh'],['25/07/22 - 31/07/22']
63,['2022-29'],['368.934kWh'],['4.392kWh/kW'],['216.207kWh'],"['41,29 CHF']",['33.036kWh'],['60.957kWh'],['52.704kWh'],['18/07/22 - 24/07/22']
64,['2022-28'],['429.981kWh'],['5.119kWh/kW'],['266.757kWh'],"['51,06 CHF']",['55.269kWh'],['65.418kWh'],['61.425kWh'],['11/07/22 - 17/07/22']
65,['2022-27'],['368.079kWh'],['4.382kWh/kW'],['221.952kWh'],"['38,34 CHF']",['33.816kWh'],['63.579kWh'],['52.582kWh'],['04/07/22 - 10/07/22']
66,['2022-26'],['319.326kWh'],['3.802kWh/kW'],['209.421kWh'],"['34,62 CHF']",['19.113kWh'],['62.001kWh'],['45.618kWh'],['27/06/22 - 03/07/22']
67,['2022-25'],['335.445kWh'],['3.994kWh/kW'],['203.322kWh'],"['34,71 CHF']",['19.386kWh'],['63.579kWh'],['47.920kWh'],['20/06/22 - 26/06/22']
68,['2022-24'],['410.973kWh'],['4.893kWh/kW'],['242.082kWh'],"['44,79 CHF']",['54.264kWh'],['64.065kWh'],['58.710kWh'],['13/06/22 - 19/06/22']
69,['2022-23'],['376.101kWh'],['4.478kWh/kW'],['244.491kWh'],"['41,83 CHF']",['39.543kWh'],['68.241kWh'],['53.728kWh'],['06/06/22 - 12/06/22']
70,['2022-22'],['281.481kWh'],['3.351kWh/kW'],['123.180kWh'],"['22,85 CHF']",['21.402kWh'],['67.767kWh'],['40.211kWh'],['30/05/22 - 05/06/22']
71,['2022-21'],['332.742kWh'],['3.961kWh/kW'],['195.459kWh'],"['33,23 CHF']",['18.675kWh'],['63.303kWh'],['47.534kWh'],['23/05/22 - 29/05/22']
72,['2022-20'],['364.011kWh'],['4.334kWh/kW'],['225.090kWh'],"['40,90 CHF']",['38.679kWh'],['61.602kWh'],['52.001kWh'],['16/05/22 - 22/05/22']
73,['2022-19'],['360.753kWh'],['4.295kWh/kW'],['213.177kWh'],"['37,28 CHF']",['27.705kWh'],['59.967kWh'],['51.536kWh'],['09/05/22 - 15/05/22']
74,['2022-18'],['216.351kWh'],['2.576kWh/kW'],['96.807kWh'],"['18,78 CHF']",['13.785kWh'],['57.912kWh'],['30.907kWh'],['02/05/22 - 08/05/22']
75,['2022-17'],['289.809kWh'],['3.450kWh/kW'],['168.780kWh'],"['32,69 CHF']",['22.788kWh'],['59.457kWh'],['41.401kWh'],['25/04/22 - 01/05/22']
76,['2022-16'],['304.458kWh'],['3.625kWh/kW'],['195.780kWh'],"['38,50 CHF']",['18.213kWh'],['57.417kWh'],['43.494kWh'],['18/04/22 - 24/04/22']
77,['2022-15'],['329.091kWh'],['3.918kWh/kW'],['150.105kWh'],"['26,54 CHF']",['38.715kWh'],['58.260kWh'],['47.013kWh'],['11/04/22 - 17/04/22']
78,['2022-14'],['225.945kWh'],['2.690kWh/kW'],['78.789kWh'],"['14,36 CHF']",['18.312kWh'],['51.348kWh'],['32.277kWh'],['04/04/22 - 10/04/22']
79,['2022-13'],['120.465kWh'],['1.434kWh/kW'],['68.295kWh'],"['13,31 CHF']",['2.292kWh'],['41.523kWh'],['17.209kWh'],['28/03/22 - 03/04/22']
80,['2022-12'],['283.371kWh'],['3.374kWh/kW'],['118.569kWh'],"['21,03 CHF']",['36.216kWh'],['42.348kWh'],['40.481kWh'],['21/03/22 - 27/03/22']
81,['2022-11'],['178.956kWh'],['2.130kWh/kW'],['85.473kWh'],"['15,81 CHF']",['4.563kWh'],['38.589kWh'],['25.565kWh'],['14/03/22 - 20/03/22']
82,['2022-10'],['239.859kWh'],['2.856kWh/kW'],['93.576kWh'],"['17,80 CHF']",['29.964kWh'],['36.903kWh'],['34.265kWh'],['07/03/22 - 13/03/22']
83,['2022-09'],['225.636kWh'],['2.686kWh/kW'],['79.326kWh'],"['14,47 CHF']",['24.285kWh'],['35.403kWh'],['32.233kWh'],['28/02/22 - 06/03/22']
84,['2022-08'],['147.231kWh'],['1.753kWh/kW'],['92.640kWh'],"['15,34 CHF']",['10.656kWh'],['33.984kWh'],['21.033kWh'],['21/02/22 - 27/02/22']
85,['2022-07'],['96.798kWh'],['1.152kWh/kW'],['63.519kWh'],"['10,70 CHF']",['7.359kWh'],['20.088kWh'],['13.828kWh'],['14/02/22 - 20/02/22']
86,['2022-06'],['153.765kWh'],['1.831kWh/kW'],['108.957kWh'],"['19,57 CHF']",['16.824kWh'],['26.112kWh'],['21.966kWh'],['07/02/22 - 13/02/22']
87,['2022-05'],['69.786kWh'],['0.831kWh/kW'],['40.779kWh'],"['6,93 CHF']",['2.664kWh'],['23.325kWh'],['9.969kWh'],['31/01/22 - 06/02/22']
88,['2022-04'],['96.726kWh'],['1.152kWh/kW'],['62.715kWh'],"['11,20 CHF']",['3.165kWh'],['18.315kWh'],['13.818kWh'],['24/01/22 - 30/01/22']
89,['2022-03'],['60.687kWh'],['0.722kWh/kW'],['30.507kWh'],"['5,88 CHF']",['3.948kWh'],['11.535kWh'],['8.669kWh'],['17/01/22 - 23/01/22']
90,['2022-02'],['74.280kWh'],['0.884kWh/kW'],['41.307kWh'],"['7,13 CHF']",['1.623kWh'],['14.970kWh'],['10.611kWh'],['10/01/22 - 16/01/22']
91,['2022-01'],['40.827kWh'],['0.486kWh/kW'],['21.249kWh'],"['3,82 CHF']",['2.868kWh'],['7.407kWh'],['5.832kWh'],['03/01/22 - 09/01/22']
92,['2021-52'],['47.073kWh'],['0.561kWh/kW'],['28.359kWh'],"['4,99 CHF']",['0.972kWh'],['13.374kWh'],['6.724kWh'],['27/12/21 - 02/01/22']
93,['2021-51'],['32.836kWh'],['0.391kWh/kW'],['11.646kWh'],"['2,13 CHF']",['1.692kWh'],['10.872kWh'],['4.690kWh'],['20/12/21 - 26/12/21']
94,['2021-50'],['26.568kWh'],['0.316kWh/kW'],['10.209kWh'],"['2,00 CHF']",['1.236kWh'],['10.848kWh'],['3.795kWh'],['13/12/21 - 19/12/21']
95,['2021-49'],['34.338kWh'],['0.409kWh/kW'],['17.157kWh'],"['3,10 CHF']",['0.786kWh'],['11.136kWh'],['4.905kWh'],['06/12/21 - 12/12/21']
96,['2021-48'],['36.363kWh'],['0.433kWh/kW'],['19.101kWh'],"['3,44 CHF']",['0.468kWh'],['11.616kWh'],['5.194kWh'],['29/11/21 - 05/12/21']
97,['2021-47'],['18.837kWh'],['0.224kWh/kW'],['5.730kWh'],"['0,91 CHF']",['0.042kWh'],['4.962kWh'],['2.691kWh'],['22/11/21 - 28/11/21']
98,['2021-46'],['35.277kWh'],['0.420kWh/kW'],['18.099kWh'],"['3,10 CHF']",['1.017kWh'],['13.941kWh'],['5.039kWh'],['15/11/21 - 21/11/21']
99,['2021-45'],['58.926kWh'],['0.702kWh/kW'],['34.005kWh'],"['6,73 CHF']",['2.133kWh'],['14.514kWh'],['8.418kWh'],['08/11/21 - 14/11/21']
100,['2021-44'],['75.099kWh'],['0.894kWh/kW'],['39.240kWh'],"['6,52 CHF']",['4.563kWh'],['18.780kWh'],['10.728kWh'],['01/11/21 - 07/11/21']
101,['2021-43'],['94.059kWh'],['1.120kWh/kW'],['58.683kWh'],"['10,57 CHF']",['3.009kWh'],['20.688kWh'],['13.437kWh'],['25/10/21 - 31/10/21']
102,['2021-42'],['130.812kWh'],['1.557kWh/kW'],['80.274kWh'],"['14,42 CHF']",['8.328kWh'],['27.801kWh'],['18.687kWh'],['18/10/21 - 24/10/21']
103,['2021-41'],['150.912kWh'],['1.797kWh/kW'],['76.356kWh'],"['13,43 CHF']",['9.015kWh'],['28.113kWh'],['21.558kWh'],['11/10/21 - 17/10/21']
104,['2021-40'],['121.998kWh'],['1.453kWh/kW'],['67.611kWh'],"['12,02 CHF']",['9.975kWh'],['21.753kWh'],['17.428kWh'],['04/10/21 - 10/10/21']
105,['2021-39'],['187.479kWh'],['2.232kWh/kW'],['78.894kWh'],"['15,03 CHF']",['16.560kWh'],['34.821kWh'],['26.782kWh'],['27/09/21 - 03/10/21']
106,['2021-38'],['192.006kWh'],['2.286kWh/kW'],['73.497kWh'],"['14,03 CHF']",['12.414kWh'],['36.546kWh'],['27.429kWh'],['20/09/21 - 26/09/21']
107,['2021-37'],['183.408kWh'],['2.183kWh/kW'],['78.015kWh'],"['14,69 CHF']",['6.399kWh'],['39.381kWh'],['26.201kWh'],['13/09/21 - 19/09/21']
108,['2021-36'],['252.972kWh'],['3.012kWh/kW'],['125.916kWh'],"['23,68 CHF']",['16.659kWh'],['45.093kWh'],['36.138kWh'],['06/09/21 - 12/09/21']
109,['2021-35'],['275.457kWh'],['3.279kWh/kW'],['137.478kWh'],"['23,92 CHF']",['12.714kWh'],['48.708kWh'],['39.351kWh'],['30/08/21 - 05/09/21']
110,['2021-34'],['194.472kWh'],['2.315kWh/kW'],['89.031kWh'],"['16,86 CHF']",['14.667kWh'],['49.383kWh'],['27.781kWh'],['23/08/21 - 29/08/21']
111,['2021-33'],['246.600kWh'],['2.936kWh/kW'],['135.678kWh'],"['26,07 CHF']",['18.369kWh'],['48.150kWh'],['35.228kWh'],['16/08/21 - 22/08/21']
112,['2021-32'],['339.015kWh'],['4.036kWh/kW'],['181.236kWh'],"['32,40 CHF']",['39.336kWh'],['55.122kWh'],['48.430kWh'],['09/08/21 - 15/08/21']
113,['2021-31'],['214.947kWh'],['2.559kWh/kW'],['115.311kWh'],"['21,63 CHF']",['10.830kWh'],['53.760kWh'],['30.706kWh'],['02/08/21 - 08/08/21']
114,['2021-30'],['250.185kWh'],['2.978kWh/kW'],['102.960kWh'],"['18,93 CHF']",['22.476kWh'],['58.041kWh'],['35.740kWh'],['26/07/21 - 01/08/21']
115,['2021-29'],['336.483kWh'],['4.006kWh/kW'],['232.194kWh'],"['44,84 CHF']",['20.268kWh'],['60.522kWh'],['48.069kWh'],['19/07/21 - 25/07/21']
116,['2021-28'],['218.196kWh'],['2.598kWh/kW'],['101.655kWh'],"['18,60 CHF']",['15.801kWh'],['52.278kWh'],['31.170kWh'],['12/07/21 - 18/07/21']
117,['2021-27'],['262.977kWh'],['3.131kWh/kW'],['115.776kWh'],"['18,05 CHF']",['13.884kWh'],['57.594kWh'],['37.568kWh'],['05/07/21 - 11/07/21']
118,['2021-26'],['287.460kWh'],['3.422kWh/kW'],['147.210kWh'],"['27,74 CHF']",['26.145kWh'],['60.357kWh'],['41.065kWh'],['28/06/21 - 04/07/21']
119,['2021-25'],['336.228kWh'],['4.003kWh/kW'],['175.983kWh'],"['31,82 CHF']",['34.590kWh'],['61.425kWh'],['48.032kWh'],['21/06/21 - 27/06/21']
120,['2021-24'],['397.035kWh'],['4.727kWh/kW'],['255.633kWh'],"['48,16 CHF']",['33.402kWh'],['68.382kWh'],['56.719kWh'],['14/06/21 - 20/06/21']
121,['2021-23'],['342.786kWh'],['4.081kWh/kW'],['195.423kWh'],"['33,38 CHF']",['23.217kWh'],['65.484kWh'],['48.969kWh'],['07/06/21 - 13/06/21']
122,['2021-22'],['329.439kWh'],['3.922kWh/kW'],['166.995kWh'],"['31,82 CHF']",['15.081kWh'],['69.918kWh'],['47.062kWh'],['31/05/21 - 06/06/21']
123,['2021-21'],['331.781kWh'],['3.950kWh/kW'],['191.195kWh'],"['33,27 CHF']",['16.953kWh'],['70.638kWh'],['47.397kWh'],['24/05/21 - 30/05/21']
124,['2021-20'],['303.015kWh'],['3.607kWh/kW'],['131.550kWh'],"['22,29 CHF']",['13.740kWh'],['63.876kWh'],['43.287kWh'],['17/05/21 - 23/05/21']
125,['2021-19'],['238.511kWh'],['2.840kWh/kW'],['118.182kWh'],"['22,23 CHF']",['20.346kWh'],['58.080kWh'],['34.073kWh'],['10/05/21 - 16/05/21']
126,['2021-18'],['312.684kWh'],['3.722kWh/kW'],['226.668kWh'],"['38,36 CHF']",['14.532kWh'],['62.583kWh'],['44.669kWh'],['03/05/21 - 09/05/21']
127,['2021-17'],['227.562kWh'],['2.709kWh/kW'],['122.979kWh'],"['23,04 CHF']",['8.130kWh'],['58.317kWh'],['32.508kWh'],['26/04/21 - 02/05/21']
128,['2021-16'],['373.356kWh'],['4.445kWh/kW'],['225.075kWh'],"['39,02 CHF']",['43.407kWh'],['60.105kWh'],['53.336kWh'],['19/04/21 - 25/04/21']
129,['2021-15'],['245.178kWh'],['2.919kWh/kW'],['79.053kWh'],"['15,09 CHF']",['17.925kWh'],['52.968kWh'],['35.025kWh'],['12/04/21 - 18/04/21']
130,['2021-14'],['269.001kWh'],['3.203kWh/kW'],['141.945kWh'],"['26,47 CHF']",['28.275kWh'],['54.993kWh'],['38.428kWh'],['05/04/21 - 11/04/21']
131,['2021-13'],['308.877kWh'],['3.677kWh/kW'],['156.999kWh'],"['28,73 CHF']",['34.359kWh'],['51.138kWh'],['44.125kWh'],['29/03/21 - 04/04/21']
132,['2021-12'],['269.070kWh'],['3.203kWh/kW'],['126.450kWh'],"['21,54 CHF']",['19.176kWh'],['47.247kWh'],['38.438kWh'],['22/03/21 - 28/03/21']
133,['2021-11'],['136.953kWh'],['1.631kWh/kW'],['6.192kWh'],"['1,21 CHF']",['10.464kWh'],['36.798kWh'],['19.564kWh'],['15/03/21 - 21/03/21']
134,['2021-10'],['178.599kWh'],['2.126kWh/kW'],['35.223kWh'],"['7,00 CHF']",['12.954kWh'],['35.106kWh'],['25.514kWh'],['08/03/21 - 14/03/21']
135,['2021-09'],['142.452kWh'],['1.696kWh/kW'],['41.709kWh'],"['8,31 CHF']",['5.031kWh'],['33.309kWh'],['20.350kWh'],['01/03/21 - 07/03/21']
136,['2021-08'],['169.491kWh'],['2.018kWh/kW'],['39.285kWh'],"['7,50 CHF']",['15.663kWh'],['30.207kWh'],['24.213kWh'],['22/02/21 - 28/02/21']
137,['2021-07'],['141.786kWh'],['1.688kWh/kW'],['71.139kWh'],"['12,44 CHF']",['7.641kWh'],['29.610kWh'],['20.255kWh'],['15/02/21 - 21/02/21']
138,['2021-06'],['34.551kWh'],['0.412kWh/kW'],['4.188kWh'],"['0,82 CHF']",['0.090kWh'],['12.669kWh'],['4.935kWh'],['08/02/21 - 14/02/21']
139,['2021-05'],['45.438kWh'],['0.541kWh/kW'],['9.732kWh'],"['1,94 CHF']",['1.236kWh'],['15.501kWh'],['6.491kWh'],['01/02/21 - 07/02/21']
140,['2021-04'],['34.455kWh'],['0.410kWh/kW'],['5.685kWh'],"['1,13 CHF']",['0.237kWh'],['11.616kWh'],['4.922kWh'],['25/01/21 - 31/01/21']
141,['2021-03'],['71.136kWh'],['0.847kWh/kW'],['21.819kWh'],"['3,22 CHF']",['3.033kWh'],['18.504kWh'],['10.162kWh'],['18/01/21 - 24/01/21']
142,['2021-02'],['15.504kWh'],['0.185kWh/kW'],['0.201kWh'],"['0,04 CHF']",['0.000kWh'],['7.362kWh'],['2.214kWh'],['11/01/21 - 17/01/21']
143,['2021-01'],['16.149kWh'],['0.192kWh/kW'],['0.096kWh'],"['0,01 CHF']",['0.015kWh'],['6.822kWh'],['2.307kWh'],['04/01/21 - 10/01/21']
144,['2020-53'],['24.771kWh'],['0.295kWh/kW'],['0.375kWh'],"['0,07 CHF']",['0.636kWh'],['8.004kWh'],['3.538kWh'],['28/12/20 - 03/01/21']
145,['2020-52'],['38.163kWh'],['0.454kWh/kW'],['1.803kWh'],"['0,23 CHF']",['2.322kWh'],['10.824kWh'],['5.451kWh'],['21/12/20 - 27/12/20']
146,['2020-51'],['33.663kWh'],['0.401kWh/kW'],['2.943kWh'],"['0,58 CHF']",['2.940kWh'],['8.895kWh'],['4.809kWh'],['14/12/20 - 20/12/20']
147,['2020-50'],['17.115kWh'],['0.204kWh/kW'],['0.159kWh'],"['0,03 CHF']",['0.393kWh'],['4.995kWh'],['2.445kWh'],['07/12/20 - 13/12/20']
148,['2020-49'],['20.118kWh'],['0.240kWh/kW'],['0.291kWh'],"['0,06 CHF']",['0.282kWh'],['10.638kWh'],['2.874kWh'],['30/11/20 - 06/12/20']
