,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
19,['2021-39'],['117.217kWh'],['1.632kWh/kW'],['-'],"['0,00 CHF']",['6.205kWh'],['24.275kWh'],['16.745kWh'],['27/09/21 - 03/10/21']
20,['2021-38'],['172.172kWh'],['2.397kWh/kW'],['-'],"['0,00 CHF']",['12.442kWh'],['33.947kWh'],['24.596kWh'],['20/09/21 - 26/09/21']
21,['2021-37'],['160.509kWh'],['2.235kWh/kW'],['-'],"['0,00 CHF']",['5.033kWh'],['34.429kWh'],['22.929kWh'],['13/09/21 - 19/09/21']
22,['2021-36'],['204.657kWh'],['2.850kWh/kW'],['-'],"['0,00 CHF']",['9.046kWh'],['37.123kWh'],['29.236kWh'],['06/09/21 - 12/09/21']
23,['2021-35'],['255.736kWh'],['3.561kWh/kW'],['-'],"['0,00 CHF']",['30.834kWh'],['39.911kWh'],['36.533kWh'],['30/08/21 - 05/09/21']
24,['2021-34'],['208.073kWh'],['2.897kWh/kW'],['-'],"['0,00 CHF']",['14.001kWh'],['41.213kWh'],['29.724kWh'],['23/08/21 - 29/08/21']
25,['2021-33'],['229.604kWh'],['3.197kWh/kW'],['-'],"['0,00 CHF']",['23.418kWh'],['40.763kWh'],['32.800kWh'],['16/08/21 - 22/08/21']
26,['2021-32'],['275.824kWh'],['3.841kWh/kW'],['-'],"['0,00 CHF']",['33.009kWh'],['44.170kWh'],['39.403kWh'],['09/08/21 - 15/08/21']
27,['2021-31'],['186.010kWh'],['2.590kWh/kW'],['-'],"['0,00 CHF']",['11.540kWh'],['38.448kWh'],['26.572kWh'],['02/08/21 - 08/08/21']
28,['2021-30'],['219.380kWh'],['3.054kWh/kW'],['-'],"['0,00 CHF']",['17.979kWh'],['46.430kWh'],['31.340kWh'],['26/07/21 - 01/08/21']
29,['2021-29'],['100.065kWh'],['4.876kWh/kW'],['-'],"['0,00 CHF']",['49.274kWh'],['50.791kWh'],['50.032kWh'],['19/07/21 - 20/07/21']
30,['2021-28'],['196.247kWh'],['2.733kWh/kW'],['-'],"['0,00 CHF']",['12.371kWh'],['47.616kWh'],['28.035kWh'],['12/07/21 - 18/07/21']
31,['2021-27'],['230.907kWh'],['3.215kWh/kW'],['-'],"['0,00 CHF']",['16.067kWh'],['49.095kWh'],['32.986kWh'],['05/07/21 - 11/07/21']
32,['2021-26'],['79.448kWh'],['2.581kWh/kW'],['-'],"['0,00 CHF']",['17.796kWh'],['32.695kWh'],['26.482kWh'],['28/06/21 - 04/07/21']
33,['2021-25'],['246.063kWh'],['3.426kWh/kW'],['-'],"['0,00 CHF']",['23.335kWh'],['43.222kWh'],['35.151kWh'],['21/06/21 - 27/06/21']
34,['2021-24'],['284.391kWh'],['3.960kWh/kW'],['-'],"['0,00 CHF']",['26.147kWh'],['49.082kWh'],['40.627kWh'],['14/06/21 - 20/06/21']
35,['2021-23'],['277.076kWh'],['3.858kWh/kW'],['-'],"['0,00 CHF']",['26.856kWh'],['48.847kWh'],['39.582kWh'],['07/06/21 - 13/06/21']
36,['2021-22'],['274.719kWh'],['3.825kWh/kW'],['-'],"['0,00 CHF']",['17.802kWh'],['52.335kWh'],['39.245kWh'],['31/05/21 - 06/06/21']
37,['2021-21'],['282.706kWh'],['3.936kWh/kW'],['-'],"['0,00 CHF']",['20.185kWh'],['55.764kWh'],['40.386kWh'],['24/05/21 - 30/05/21']
38,['2021-20'],['262.763kWh'],['3.659kWh/kW'],['-'],"['0,00 CHF']",['18.133kWh'],['53.087kWh'],['37.537kWh'],['17/05/21 - 23/05/21']
39,['2021-19'],['152.790kWh'],['2.127kWh/kW'],['-'],"['0,00 CHF']",['8.682kWh'],['41.120kWh'],['21.827kWh'],['10/05/21 - 16/05/21']
40,['2021-18'],['272.015kWh'],['3.787kWh/kW'],['-'],"['0,00 CHF']",['11.632kWh'],['52.053kWh'],['38.859kWh'],['03/05/21 - 09/05/21']
41,['2021-17'],['197.976kWh'],['2.757kWh/kW'],['-'],"['0,00 CHF']",['11.607kWh'],['48.148kWh'],['28.282kWh'],['26/04/21 - 02/05/21']
42,['2021-16'],['306.767kWh'],['4.271kWh/kW'],['-'],"['0,00 CHF']",['31.678kWh'],['50.096kWh'],['43.823kWh'],['19/04/21 - 25/04/21']
43,['2021-15'],['261.472kWh'],['3.641kWh/kW'],['-'],"['0,00 CHF']",['25.798kWh'],['47.083kWh'],['37.353kWh'],['12/04/21 - 18/04/21']
44,['2021-14'],['254.320kWh'],['3.541kWh/kW'],['-'],"['0,00 CHF']",['28.206kWh'],['46.958kWh'],['36.331kWh'],['05/04/21 - 11/04/21']
45,['2021-13'],['275.873kWh'],['3.841kWh/kW'],['-'],"['0,00 CHF']",['36.550kWh'],['45.000kWh'],['39.410kWh'],['29/03/21 - 04/04/21']
46,['2021-12'],['246.279kWh'],['3.429kWh/kW'],['-'],"['0,00 CHF']",['19.730kWh'],['40.887kWh'],['35.182kWh'],['22/03/21 - 28/03/21']
47,['2021-11'],['144.590kWh'],['2.013kWh/kW'],['-'],"['0,00 CHF']",['14.422kWh'],['29.822kWh'],['20.655kWh'],['15/03/21 - 21/03/21']
48,['2021-10'],['143.817kWh'],['2.002kWh/kW'],['-'],"['0,00 CHF']",['9.798kWh'],['30.781kWh'],['20.545kWh'],['08/03/21 - 14/03/21']
49,['2021-09'],['129.398kWh'],['1.802kWh/kW'],['-'],"['0,00 CHF']",['8.185kWh'],['26.925kWh'],['18.485kWh'],['01/03/21 - 07/03/21']
50,['2021-08'],['131.819kWh'],['1.835kWh/kW'],['-'],"['0,00 CHF']",['10.899kWh'],['25.772kWh'],['18.831kWh'],['22/02/21 - 28/02/21']
51,['2021-07'],['131.324kWh'],['1.829kWh/kW'],['-'],"['0,00 CHF']",['10.858kWh'],['25.533kWh'],['18.760kWh'],['15/02/21 - 21/02/21']
52,['2021-06'],['42.434kWh'],['0.591kWh/kW'],['-'],"['0,00 CHF']",['0.925kWh'],['16.647kWh'],['6.062kWh'],['08/02/21 - 14/02/21']
53,['2021-05'],['40.455kWh'],['0.563kWh/kW'],['-'],"['0,00 CHF']",['2.509kWh'],['12.797kWh'],['5.779kWh'],['01/02/21 - 07/02/21']
54,['2021-04'],['17.671kWh'],['0.246kWh/kW'],['-'],"['0,00 CHF']",['0.031kWh'],['7.249kWh'],['2.524kWh'],['25/01/21 - 31/01/21']
55,['2021-03'],['68.708kWh'],['0.957kWh/kW'],['-'],"['0,00 CHF']",['5.500kWh'],['17.190kWh'],['9.815kWh'],['18/01/21 - 24/01/21']
56,['2021-02'],['10.311kWh'],['0.143kWh/kW'],['-'],"['0,00 CHF']",['0.148kWh'],['4.628kWh'],['1.473kWh'],['11/01/21 - 17/01/21']
57,['2021-01'],['15.722kWh'],['0.219kWh/kW'],['-'],"['0,00 CHF']",['0.091kWh'],['5.568kWh'],['2.246kWh'],['04/01/21 - 10/01/21']
58,['2020-53'],['16.623kWh'],['0.232kWh/kW'],['-'],"['0,00 CHF']",['0.029kWh'],['7.363kWh'],['2.374kWh'],['28/12/20 - 03/01/21']
59,['2020-52'],['38.936kWh'],['0.542kWh/kW'],['-'],"['0,00 CHF']",['2.675kWh'],['10.815kWh'],['5.562kWh'],['21/12/20 - 27/12/20']
60,['2020-51'],['32.026kWh'],['0.446kWh/kW'],['-'],"['0,00 CHF']",['1.782kWh'],['7.467kWh'],['4.575kWh'],['14/12/20 - 20/12/20']
61,['2020-50'],['19.862kWh'],['0.277kWh/kW'],['-'],"['0,00 CHF']",['0.726kWh'],['6.936kWh'],['2.837kWh'],['07/12/20 - 13/12/20']
62,['2020-49'],['17.432kWh'],['0.243kWh/kW'],['-'],"['0,00 CHF']",['0.333kWh'],['7.099kWh'],['2.490kWh'],['30/11/20 - 06/12/20']
63,['2020-48'],['24.465kWh'],['0.341kWh/kW'],['-'],"['0,00 CHF']",['0.965kWh'],['9.193kWh'],['3.495kWh'],['23/11/20 - 29/11/20']
64,['2020-47'],['68.742kWh'],['0.957kWh/kW'],['-'],"['0,00 CHF']",['4.897kWh'],['13.194kWh'],['9.820kWh'],['16/11/20 - 22/11/20']
65,['2020-46'],['73.842kWh'],['1.028kWh/kW'],['-'],"['0,00 CHF']",['4.023kWh'],['14.584kWh'],['10.548kWh'],['09/11/20 - 15/11/20']
66,['2020-45'],['39.456kWh'],['0.549kWh/kW'],['-'],"['0,00 CHF']",['1.831kWh'],['16.932kWh'],['5.636kWh'],['02/11/20 - 08/11/20']
67,['2020-44'],['69.350kWh'],['0.966kWh/kW'],['-'],"['0,00 CHF']",['1.825kWh'],['19.277kWh'],['9.907kWh'],['26/10/20 - 01/11/20']
68,['2020-43'],['100.437kWh'],['1.398kWh/kW'],['-'],"['0,00 CHF']",['1.932kWh'],['20.450kWh'],['14.348kWh'],['19/10/20 - 25/10/20']
69,['2020-42'],['95.069kWh'],['1.324kWh/kW'],['-'],"['0,00 CHF']",['6.249kWh'],['22.784kWh'],['13.581kWh'],['12/10/20 - 18/10/20']
70,['2020-41'],['108.706kWh'],['1.514kWh/kW'],['-'],"['0,00 CHF']",['9.724kWh'],['23.867kWh'],['15.529kWh'],['05/10/20 - 11/10/20']
71,['2020-40'],['87.624kWh'],['1.220kWh/kW'],['-'],"['0,00 CHF']",['5.200kWh'],['19.705kWh'],['12.517kWh'],['28/09/20 - 04/10/20']
72,['2020-39'],['132.797kWh'],['1.849kWh/kW'],['-'],"['0,00 CHF']",['11.114kWh'],['28.270kWh'],['18.971kWh'],['21/09/20 - 27/09/20']
73,['2020-38'],['181.696kWh'],['2.530kWh/kW'],['-'],"['0,00 CHF']",['10.684kWh'],['31.305kWh'],['25.956kWh'],['14/09/20 - 20/09/20']
74,['2020-37'],['228.006kWh'],['3.175kWh/kW'],['-'],"['0,00 CHF']",['26.983kWh'],['36.353kWh'],['32.572kWh'],['07/09/20 - 13/09/20']
75,['2020-36'],['207.137kWh'],['2.884kWh/kW'],['-'],"['0,00 CHF']",['6.023kWh'],['37.322kWh'],['29.591kWh'],['31/08/20 - 06/09/20']
76,['2020-35'],['163.272kWh'],['2.273kWh/kW'],['-'],"['0,00 CHF']",['4.472kWh'],['37.070kWh'],['23.324kWh'],['24/08/20 - 30/08/20']
77,['2020-34'],['216.454kWh'],['3.014kWh/kW'],['-'],"['0,00 CHF']",['20.558kWh'],['39.447kWh'],['30.922kWh'],['17/08/20 - 23/08/20']
78,['2020-33'],['235.451kWh'],['3.278kWh/kW'],['-'],"['0,00 CHF']",['26.705kWh'],['40.335kWh'],['33.635kWh'],['10/08/20 - 16/08/20']
79,['2020-32'],['241.427kWh'],['3.361kWh/kW'],['-'],"['0,00 CHF']",['6.220kWh'],['45.700kWh'],['34.489kWh'],['03/08/20 - 09/08/20']
80,['2020-31'],['245.049kWh'],['3.412kWh/kW'],['-'],"['0,00 CHF']",['14.439kWh'],['45.425kWh'],['35.007kWh'],['27/07/20 - 02/08/20']
81,['2020-30'],['254.476kWh'],['3.543kWh/kW'],['-'],"['0,00 CHF']",['18.097kWh'],['45.762kWh'],['36.353kWh'],['20/07/20 - 26/07/20']
82,['2020-29'],['242.681kWh'],['3.379kWh/kW'],['-'],"['0,00 CHF']",['17.440kWh'],['48.314kWh'],['34.668kWh'],['13/07/20 - 19/07/20']
83,['2020-28'],['307.629kWh'],['4.283kWh/kW'],['-'],"['0,00 CHF']",['32.139kWh'],['51.138kWh'],['43.947kWh'],['06/07/20 - 12/07/20']
84,['2020-27'],['295.759kWh'],['4.118kWh/kW'],['-'],"['0,00 CHF']",['22.546kWh'],['50.614kWh'],['42.251kWh'],['29/06/20 - 05/07/20']
85,['2020-26'],['309.278kWh'],['4.306kWh/kW'],['-'],"['0,00 CHF']",['29.652kWh'],['52.689kWh'],['44.182kWh'],['22/06/20 - 28/06/20']
86,['2020-25'],['246.733kWh'],['3.436kWh/kW'],['-'],"['0,00 CHF']",['19.510kWh'],['47.527kWh'],['35.247kWh'],['15/06/20 - 21/06/20']
87,['2020-24'],['218.685kWh'],['3.045kWh/kW'],['-'],"['0,00 CHF']",['12.878kWh'],['53.352kWh'],['31.240kWh'],['08/06/20 - 14/06/20']
88,['2020-23'],['257.071kWh'],['3.579kWh/kW'],['-'],"['0,00 CHF']",['20.172kWh'],['54.655kWh'],['36.724kWh'],['01/06/20 - 07/06/20']
89,['2020-22'],['55.875kWh'],['5.446kWh/kW'],['-'],"['0,00 CHF']",['55.875kWh'],['55.875kWh'],['55.875kWh'],['31/05/20 - 31/05/20']
90,['2020-20'],['51.641kWh'],['2.516kWh/kW'],['-'],"['0,00 CHF']",['14.748kWh'],['36.893kWh'],['25.820kWh'],['11/05/20 - 12/05/20']
91,['2020-19'],['310.140kWh'],['4.318kWh/kW'],['-'],"['0,00 CHF']",['9.752kWh'],['57.343kWh'],['44.305kWh'],['04/05/20 - 10/05/20']
92,['2020-18'],['208.217kWh'],['2.899kWh/kW'],['-'],"['0,00 CHF']",['14.589kWh'],['46.498kWh'],['29.745kWh'],['27/04/20 - 03/05/20']
93,['2020-17'],['274.566kWh'],['3.823kWh/kW'],['-'],"['0,00 CHF']",['23.094kWh'],['51.323kWh'],['39.223kWh'],['20/04/20 - 26/04/20']
94,['2020-16'],['328.071kWh'],['4.568kWh/kW'],['-'],"['0,00 CHF']",['34.383kWh'],['54.699kWh'],['46.867kWh'],['13/04/20 - 19/04/20']
95,['2020-15'],['338.310kWh'],['4.711kWh/kW'],['-'],"['0,00 CHF']",['47.147kWh'],['49.140kWh'],['48.330kWh'],['06/04/20 - 12/04/20']
96,['2020-14'],['308.120kWh'],['4.290kWh/kW'],['-'],"['0,00 CHF']",['13.821kWh'],['51.464kWh'],['44.017kWh'],['30/03/20 - 05/04/20']
97,['2020-13'],['282.182kWh'],['3.929kWh/kW'],['-'],"['0,00 CHF']",['23.150kWh'],['47.882kWh'],['40.311kWh'],['23/03/20 - 29/03/20']
98,['2020-12'],['226.396kWh'],['3.152kWh/kW'],['-'],"['0,00 CHF']",['8.773kWh'],['39.682kWh'],['32.342kWh'],['16/03/20 - 22/03/20']
99,['2020-11'],['171.480kWh'],['2.388kWh/kW'],['-'],"['0,00 CHF']",['6.387kWh'],['40.497kWh'],['24.497kWh'],['09/03/20 - 15/03/20']
100,['2020-10'],['151.878kWh'],['2.115kWh/kW'],['-'],"['0,00 CHF']",['5.860kWh'],['36.377kWh'],['21.696kWh'],['02/03/20 - 08/03/20']
101,['2020-09'],['130.271kWh'],['1.814kWh/kW'],['-'],"['0,00 CHF']",['0.920kWh'],['33.074kWh'],['18.610kWh'],['24/02/20 - 01/03/20']
102,['2020-08'],['151.132kWh'],['2.104kWh/kW'],['-'],"['0,00 CHF']",['6.137kWh'],['30.545kWh'],['21.590kWh'],['17/02/20 - 23/02/20']
103,['2020-07'],['116.091kWh'],['1.617kWh/kW'],['-'],"['0,00 CHF']",['7.949kWh'],['25.739kWh'],['16.584kWh'],['10/02/20 - 16/02/20']
104,['2020-06'],['118.240kWh'],['1.646kWh/kW'],['-'],"['0,00 CHF']",['2.768kWh'],['23.143kWh'],['16.891kWh'],['03/02/20 - 09/02/20']
105,['2020-05'],['53.568kWh'],['0.746kWh/kW'],['-'],"['0,00 CHF']",['4.507kWh'],['14.558kWh'],['7.652kWh'],['27/01/20 - 02/02/20']
106,['2020-04'],['71.183kWh'],['0.991kWh/kW'],['-'],"['0,00 CHF']",['3.268kWh'],['16.229kWh'],['10.169kWh'],['20/01/20 - 26/01/20']
107,['2020-03'],['91.716kWh'],['1.277kWh/kW'],['-'],"['0,00 CHF']",['5.800kWh'],['16.660kWh'],['13.102kWh'],['13/01/20 - 19/01/20']
108,['2020-02'],['73.712kWh'],['1.026kWh/kW'],['-'],"['0,00 CHF']",['6.278kWh'],['12.351kWh'],['10.530kWh'],['06/01/20 - 12/01/20']
109,['2020-01'],['32.681kWh'],['0.455kWh/kW'],['-'],"['0,00 CHF']",['0.093kWh'],['13.435kWh'],['4.668kWh'],['30/12/19 - 05/01/20']
110,['2019-52'],['32.803kWh'],['0.457kWh/kW'],['-'],"['0,00 CHF']",['2.294kWh'],['6.562kWh'],['4.686kWh'],['23/12/19 - 29/12/19']
111,['2019-51'],['37.929kWh'],['0.528kWh/kW'],['-'],"['0,00 CHF']",['1.448kWh'],['9.962kWh'],['5.418kWh'],['16/12/19 - 22/12/19']
112,['2019-50'],['38.204kWh'],['0.532kWh/kW'],['-'],"['0,00 CHF']",['0.068kWh'],['12.409kWh'],['5.457kWh'],['09/12/19 - 15/12/19']
113,['2019-49'],['50.643kWh'],['0.705kWh/kW'],['-'],"['0,00 CHF']",['3.409kWh'],['11.637kWh'],['7.234kWh'],['02/12/19 - 08/12/19']
114,['2019-48'],['49.287kWh'],['0.686kWh/kW'],['-'],"['0,00 CHF']",['3.363kWh'],['12.564kWh'],['7.041kWh'],['25/11/19 - 01/12/19']
115,['2019-47'],['43.017kWh'],['0.599kWh/kW'],['-'],"['0,00 CHF']",['3.558kWh'],['10.522kWh'],['6.145kWh'],['18/11/19 - 24/11/19']
116,['2019-46'],['66.682kWh'],['0.928kWh/kW'],['-'],"['0,00 CHF']",['2.282kWh'],['18.850kWh'],['9.526kWh'],['11/11/19 - 17/11/19']
117,['2019-45'],['62.615kWh'],['0.872kWh/kW'],['-'],"['0,00 CHF']",['4.501kWh'],['14.168kWh'],['8.945kWh'],['04/11/19 - 10/11/19']
118,['2019-44'],['45.070kWh'],['0.628kWh/kW'],['-'],"['0,00 CHF']",['3.629kWh'],['12.389kWh'],['6.438kWh'],['28/10/19 - 03/11/19']
119,['2019-43'],['59.437kWh'],['1.931kWh/kW'],['-'],"['0,00 CHF']",['18.904kWh'],['20.453kWh'],['19.812kWh'],['25/10/19 - 27/10/19']
120,['2019-41'],['49.958kWh'],['1.623kWh/kW'],['-'],"['0,00 CHF']",['4.529kWh'],['23.161kWh'],['16.652kWh'],['07/10/19 - 09/10/19']
121,['2019-40'],['143.903kWh'],['2.004kWh/kW'],['-'],"['0,00 CHF']",['6.935kWh'],['31.597kWh'],['20.557kWh'],['30/09/19 - 06/10/19']
122,['2019-39'],['168.427kWh'],['2.345kWh/kW'],['-'],"['0,00 CHF']",['13.146kWh'],['34.757kWh'],['24.061kWh'],['23/09/19 - 29/09/19']
123,['2019-38'],['237.093kWh'],['3.301kWh/kW'],['-'],"['0,00 CHF']",['26.174kWh'],['39.062kWh'],['33.870kWh'],['16/09/19 - 22/09/19']
124,['2019-37'],['253.390kWh'],['3.528kWh/kW'],['-'],"['0,00 CHF']",['29.814kWh'],['41.160kWh'],['36.198kWh'],['09/09/19 - 15/09/19']
125,['2019-36'],['152.028kWh'],['2.117kWh/kW'],['-'],"['0,00 CHF']",['10.768kWh'],['37.133kWh'],['21.718kWh'],['02/09/19 - 08/09/19']
126,['2019-35'],['237.068kWh'],['3.301kWh/kW'],['-'],"['0,00 CHF']",['21.788kWh'],['38.348kWh'],['33.866kWh'],['26/08/19 - 01/09/19']
127,['2019-34'],['175.586kWh'],['2.445kWh/kW'],['-'],"['0,00 CHF']",['6.645kWh'],['38.283kWh'],['25.083kWh'],['19/08/19 - 25/08/19']
128,['2019-33'],['228.642kWh'],['3.183kWh/kW'],['-'],"['0,00 CHF']",['20.555kWh'],['43.246kWh'],['32.663kWh'],['12/08/19 - 18/08/19']
129,['2019-32'],['205.642kWh'],['2.863kWh/kW'],['-'],"['0,00 CHF']",['14.168kWh'],['40.687kWh'],['29.377kWh'],['05/08/19 - 11/08/19']
130,['2019-31'],['264.968kWh'],['3.689kWh/kW'],['-'],"['0,00 CHF']",['26.040kWh'],['45.821kWh'],['37.852kWh'],['29/07/19 - 04/08/19']
131,['2019-30'],['254.266kWh'],['3.540kWh/kW'],['-'],"['0,00 CHF']",['9.016kWh'],['43.906kWh'],['36.323kWh'],['22/07/19 - 28/07/19']
132,['2019-29'],['290.313kWh'],['4.042kWh/kW'],['-'],"['0,00 CHF']",['36.149kWh'],['48.205kWh'],['41.473kWh'],['15/07/19 - 21/07/19']
133,['2019-28'],['279.462kWh'],['3.891kWh/kW'],['-'],"['0,00 CHF']",['21.320kWh'],['52.177kWh'],['39.923kWh'],['08/07/19 - 14/07/19']
134,['2019-27'],['295.390kWh'],['4.113kWh/kW'],['-'],"['0,00 CHF']",['23.933kWh'],['49.963kWh'],['42.198kWh'],['01/07/19 - 07/07/19']
135,['2019-26'],['332.966kWh'],['4.636kWh/kW'],['-'],"['0,00 CHF']",['45.710kWh'],['50.095kWh'],['47.566kWh'],['24/06/19 - 30/06/19']
136,['2019-25'],['276.177kWh'],['3.845kWh/kW'],['-'],"['0,00 CHF']",['21.878kWh'],['52.886kWh'],['39.453kWh'],['17/06/19 - 23/06/19']
137,['2019-24'],['255.712kWh'],['3.561kWh/kW'],['-'],"['0,00 CHF']",['18.137kWh'],['54.599kWh'],['36.530kWh'],['10/06/19 - 16/06/19']
138,['2019-23'],['263.167kWh'],['3.664kWh/kW'],['-'],"['0,00 CHF']",['10.804kWh'],['57.107kWh'],['37.595kWh'],['03/06/19 - 09/06/19']
139,['2019-22'],['314.424kWh'],['4.378kWh/kW'],['-'],"['0,00 CHF']",['9.858kWh'],['59.338kWh'],['44.917kWh'],['27/05/19 - 02/06/19']
140,['2019-21'],['262.403kWh'],['3.653kWh/kW'],['-'],"['0,00 CHF']",['6.691kWh'],['59.338kWh'],['37.486kWh'],['20/05/19 - 26/05/19']
141,['2019-20'],['216.548kWh'],['3.015kWh/kW'],['-'],"['0,00 CHF']",['23.744kWh'],['43.928kWh'],['30.935kWh'],['13/05/19 - 19/05/19']
142,['2019-19'],['155.219kWh'],['2.161kWh/kW'],['-'],"['0,00 CHF']",['6.722kWh'],['36.992kWh'],['22.174kWh'],['06/05/19 - 12/05/19']
143,['2019-18'],['166.673kWh'],['2.321kWh/kW'],['-'],"['0,00 CHF']",['13.968kWh'],['38.628kWh'],['23.810kWh'],['29/04/19 - 05/05/19']
144,['2019-17'],['173.480kWh'],['2.416kWh/kW'],['-'],"['0,00 CHF']",['13.120kWh'],['35.867kWh'],['24.782kWh'],['22/04/19 - 28/04/19']
145,['2019-16'],['218.444kWh'],['3.041kWh/kW'],['-'],"['0,00 CHF']",['24.424kWh'],['37.904kWh'],['31.206kWh'],['15/04/19 - 21/04/19']
146,['2019-15'],['155.873kWh'],['2.170kWh/kW'],['-'],"['0,00 CHF']",['14.958kWh'],['31.876kWh'],['22.267kWh'],['08/04/19 - 14/04/19']
147,['2019-14'],['122.732kWh'],['1.709kWh/kW'],['-'],"['0,00 CHF']",['0.272kWh'],['31.824kWh'],['17.533kWh'],['01/04/19 - 07/04/19']
148,['2019-13'],['217.789kWh'],['3.033kWh/kW'],['-'],"['0,00 CHF']",['27.259kWh'],['33.393kWh'],['31.112kWh'],['25/03/19 - 31/03/19']
149,['2019-12'],['194.816kWh'],['2.713kWh/kW'],['-'],"['0,00 CHF']",['19.060kWh'],['32.745kWh'],['27.830kWh'],['18/03/19 - 24/03/19']
150,['2019-11'],['104.544kWh'],['1.456kWh/kW'],['-'],"['0,00 CHF']",['3.626kWh'],['30.098kWh'],['14.934kWh'],['11/03/19 - 17/03/19']
151,['2019-10'],['85.224kWh'],['1.187kWh/kW'],['-'],"['0,00 CHF']",['5.743kWh'],['22.971kWh'],['12.174kWh'],['04/03/19 - 10/03/19']
152,['2019-09'],['125.436kWh'],['1.746kWh/kW'],['-'],"['0,00 CHF']",['4.776kWh'],['22.854kWh'],['17.919kWh'],['25/02/19 - 03/03/19']
153,['2019-08'],['136.921kWh'],['1.907kWh/kW'],['-'],"['0,00 CHF']",['15.839kWh'],['22.571kWh'],['19.560kWh'],['18/02/19 - 24/02/19']
154,['2019-07'],['100.063kWh'],['1.393kWh/kW'],['-'],"['0,00 CHF']",['0.200kWh'],['21.159kWh'],['14.294kWh'],['11/02/19 - 17/02/19']
155,['2019-06'],['38.320kWh'],['0.534kWh/kW'],['-'],"['0,00 CHF']",['0.492kWh'],['9.160kWh'],['5.474kWh'],['04/02/19 - 10/02/19']
156,['2019-05'],['12.415kWh'],['0.173kWh/kW'],['-'],"['0,00 CHF']",['0.638kWh'],['4.602kWh'],['1.773kWh'],['28/01/19 - 03/02/19']
157,['2019-04'],['50.880kWh'],['0.709kWh/kW'],['-'],"['0,00 CHF']",['2.418kWh'],['13.415kWh'],['7.268kWh'],['21/01/19 - 27/01/19']
