,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
29,['2017-26'],['296.499kWh'],['4.550kWh/kW'],['296.499kWh'],"['30,84 CHF']",['12.802kWh'],['55.716kWh'],['42.357kWh'],['26/06/17 - 02/07/17']
30,['2017-25'],['337.393kWh'],['5.177kWh/kW'],['337.393kWh'],"['35,09 CHF']",['27.565kWh'],['55.971kWh'],['48.199kWh'],['19/06/17 - 25/06/17']
31,['2017-24'],['372.913kWh'],['5.722kWh/kW'],['372.913kWh'],"['38,78 CHF']",['43.142kWh'],['60.453kWh'],['53.273kWh'],['12/06/17 - 18/06/17']
32,['2017-23'],['241.860kWh'],['3.711kWh/kW'],['241.860kWh'],"['25,15 CHF']",['0.995kWh'],['59.641kWh'],['34.551kWh'],['05/06/17 - 11/06/17']
33,['2017-22'],['337.073kWh'],['5.172kWh/kW'],['337.073kWh'],"['35,06 CHF']",['30.931kWh'],['56.724kWh'],['48.153kWh'],['29/05/17 - 04/06/17']
34,['2017-21'],['393.488kWh'],['6.038kWh/kW'],['393.488kWh'],"['40,92 CHF']",['50.549kWh'],['59.674kWh'],['56.212kWh'],['22/05/17 - 28/05/17']
35,['2017-20'],['302.679kWh'],['4.644kWh/kW'],['302.679kWh'],"['31,48 CHF']",['12.868kWh'],['58.316kWh'],['43.239kWh'],['15/05/17 - 21/05/17']
36,['2017-19'],['245.935kWh'],['3.774kWh/kW'],['245.935kWh'],"['25,58 CHF']",['3.927kWh'],['61.409kWh'],['35.133kWh'],['08/05/17 - 14/05/17']
37,['2017-18'],['201.386kWh'],['3.090kWh/kW'],['201.386kWh'],"['20,94 CHF']",['12.534kWh'],['61.493kWh'],['28.769kWh'],['01/05/17 - 07/05/17']
38,['2017-17'],['153.817kWh'],['5.507kWh/kW'],['153.817kWh'],"['16,00 CHF']",['27.770kWh'],['64.251kWh'],['51.272kWh'],['28/04/17 - 30/04/17']
39,['2017-16'],['341.648kWh'],['5.243kWh/kW'],['341.648kWh'],"['35,53 CHF']",['2.063kWh'],['63.288kWh'],['48.806kWh'],['17/04/17 - 23/04/17']
40,['2017-15'],['226.238kWh'],['4.050kWh/kW'],['226.238kWh'],"['23,53 CHF']",['0.000kWh'],['56.959kWh'],['37.706kWh'],['10/04/17 - 15/04/17']
41,['2017-14'],['356.653kWh'],['5.472kWh/kW'],['356.653kWh'],"['37,09 CHF']",['39.010kWh'],['58.881kWh'],['50.950kWh'],['03/04/17 - 09/04/17']
42,['2017-13'],['325.898kWh'],['5.001kWh/kW'],['325.898kWh'],"['33,89 CHF']",['15.739kWh'],['57.113kWh'],['46.556kWh'],['27/03/17 - 02/04/17']
43,['2017-12'],['208.890kWh'],['3.205kWh/kW'],['208.890kWh'],"['21,72 CHF']",['15.152kWh'],['48.610kWh'],['29.841kWh'],['20/03/17 - 26/03/17']
44,['2017-11'],['300.434kWh'],['4.610kWh/kW'],['300.434kWh'],"['31,25 CHF']",['8.214kWh'],['54.282kWh'],['42.919kWh'],['13/03/17 - 19/03/17']
45,['2017-10'],['197.586kWh'],['3.032kWh/kW'],['197.586kWh'],"['20,55 CHF']",['5.506kWh'],['54.912kWh'],['28.226kWh'],['06/03/17 - 12/03/17']
46,['2017-09'],['194.084kWh'],['2.978kWh/kW'],['194.084kWh'],"['20,18 CHF']",['7.423kWh'],['48.215kWh'],['27.726kWh'],['27/02/17 - 05/03/17']
47,['2017-08'],['222.292kWh'],['3.411kWh/kW'],['222.292kWh'],"['23,12 CHF']",['5.166kWh'],['50.864kWh'],['31.756kWh'],['20/02/17 - 26/02/17']
48,['2017-07'],['171.603kWh'],['2.633kWh/kW'],['171.603kWh'],"['17,85 CHF']",['4.239kWh'],['46.238kWh'],['24.514kWh'],['13/02/17 - 19/02/17']
49,['2017-06'],['95.993kWh'],['1.473kWh/kW'],['95.993kWh'],"['9,98 CHF']",['4.881kWh'],['27.805kWh'],['13.713kWh'],['06/02/17 - 12/02/17']
50,['2017-05'],['83.248kWh'],['1.277kWh/kW'],['83.248kWh'],"['8,66 CHF']",['1.926kWh'],['29.880kWh'],['11.892kWh'],['30/01/17 - 05/02/17']
51,['2017-04'],['80.965kWh'],['1.242kWh/kW'],['80.965kWh'],"['8,42 CHF']",['0.559kWh'],['34.148kWh'],['11.566kWh'],['23/01/17 - 29/01/17']
52,['2017-03'],['2.558kWh'],['0.055kWh/kW'],['2.558kWh'],"['0,27 CHF']",['0.349kWh'],['0.651kWh'],['0.511kWh'],['18/01/17 - 22/01/17']
53,['2017-02'],['14.525kWh'],['0.312kWh/kW'],['14.525kWh'],"['1,51 CHF']",['0.078kWh'],['5.532kWh'],['2.905kWh'],['09/01/17 - 13/01/17']
54,['2017-01'],['75.390kWh'],['1.157kWh/kW'],['75.390kWh'],"['7,84 CHF']",['2.335kWh'],['22.357kWh'],['10.770kWh'],['02/01/17 - 08/01/17']
55,['2016-52'],['96.866kWh'],['1.486kWh/kW'],['96.866kWh'],"['10,07 CHF']",['2.511kWh'],['28.562kWh'],['13.838kWh'],['26/12/16 - 01/01/17']
56,['2016-51'],['41.925kWh'],['0.643kWh/kW'],['41.925kWh'],"['4,36 CHF']",['2.456kWh'],['11.913kWh'],['5.989kWh'],['19/12/16 - 25/12/16']
57,['2016-50'],['39.581kWh'],['0.608kWh/kW'],['39.581kWh'],"['4,12 CHF']",['2.436kWh'],['18.408kWh'],['5.654kWh'],['12/12/16 - 18/12/16']
58,['2016-49'],['40.230kWh'],['0.617kWh/kW'],['40.230kWh'],"['4,18 CHF']",['3.463kWh'],['8.796kWh'],['5.747kWh'],['05/12/16 - 11/12/16']
59,['2016-48'],['98.683kWh'],['1.514kWh/kW'],['98.683kWh'],"['10,26 CHF']",['1.409kWh'],['31.123kWh'],['14.097kWh'],['28/11/16 - 04/12/16']
60,['2016-47'],['40.309kWh'],['0.618kWh/kW'],['40.309kWh'],"['4,19 CHF']",['2.368kWh'],['16.145kWh'],['5.758kWh'],['21/11/16 - 27/11/16']
61,['2016-46'],['90.868kWh'],['1.394kWh/kW'],['90.868kWh'],"['9,45 CHF']",['3.722kWh'],['29.571kWh'],['12.981kWh'],['14/11/16 - 20/11/16']
62,['2016-45'],['62.126kWh'],['0.953kWh/kW'],['62.126kWh'],"['6,46 CHF']",['3.353kWh'],['19.757kWh'],['8.875kWh'],['07/11/16 - 13/11/16']
63,['2016-44'],['127.691kWh'],['1.959kWh/kW'],['127.691kWh'],"['13,28 CHF']",['2.805kWh'],['33.504kWh'],['18.241kWh'],['31/10/16 - 06/11/16']
64,['2016-43'],['151.294kWh'],['2.321kWh/kW'],['151.294kWh'],"['15,73 CHF']",['2.761kWh'],['43.219kWh'],['21.613kWh'],['24/10/16 - 30/10/16']
65,['2016-42'],['136.743kWh'],['2.098kWh/kW'],['136.743kWh'],"['14,22 CHF']",['4.022kWh'],['45.785kWh'],['19.534kWh'],['17/10/16 - 23/10/16']
66,['2016-41'],['146.271kWh'],['2.244kWh/kW'],['146.271kWh'],"['15,21 CHF']",['6.453kWh'],['36.552kWh'],['20.895kWh'],['10/10/16 - 16/10/16']
67,['2016-40'],['208.138kWh'],['3.194kWh/kW'],['208.138kWh'],"['21,65 CHF']",['9.996kWh'],['52.290kWh'],['29.734kWh'],['03/10/16 - 09/10/16']
68,['2016-39'],['284.516kWh'],['4.366kWh/kW'],['284.516kWh'],"['29,59 CHF']",['13.599kWh'],['51.435kWh'],['40.645kWh'],['26/09/16 - 02/10/16']
69,['2016-38'],['239.813kWh'],['3.680kWh/kW'],['239.813kWh'],"['24,94 CHF']",['13.612kWh'],['50.349kWh'],['34.259kWh'],['19/09/16 - 25/09/16']
70,['2016-37'],['175.673kWh'],['2.696kWh/kW'],['175.673kWh'],"['18,27 CHF']",['1.100kWh'],['50.356kWh'],['25.096kWh'],['12/09/16 - 18/09/16']
71,['2016-36'],['319.122kWh'],['4.897kWh/kW'],['319.122kWh'],"['33,19 CHF']",['8.398kWh'],['54.985kWh'],['45.588kWh'],['05/09/16 - 11/09/16']
72,['2016-35'],['265.689kWh'],['4.077kWh/kW'],['265.689kWh'],"['27,63 CHF']",['13.103kWh'],['51.290kWh'],['37.955kWh'],['29/08/16 - 04/09/16']
73,['2016-34'],['380.744kWh'],['5.842kWh/kW'],['380.744kWh'],"['39,60 CHF']",['49.579kWh'],['57.946kWh'],['54.392kWh'],['22/08/16 - 28/08/16']
74,['2016-33'],['252.755kWh'],['3.878kWh/kW'],['252.755kWh'],"['26,29 CHF']",['9.374kWh'],['53.507kWh'],['36.107kWh'],['15/08/16 - 21/08/16']
75,['2016-32'],['321.179kWh'],['4.928kWh/kW'],['321.179kWh'],"['33,40 CHF']",['13.673kWh'],['56.304kWh'],['45.882kWh'],['08/08/16 - 14/08/16']
76,['2016-31'],['303.090kWh'],['4.651kWh/kW'],['303.090kWh'],"['31,52 CHF']",['21.286kWh'],['58.643kWh'],['43.298kWh'],['01/08/16 - 07/08/16']
77,['2016-30'],['298.745kWh'],['4.584kWh/kW'],['298.745kWh'],"['31,07 CHF']",['20.704kWh'],['56.897kWh'],['42.677kWh'],['25/07/16 - 31/07/16']
78,['2016-29'],['295.540kWh'],['4.535kWh/kW'],['295.540kWh'],"['30,74 CHF']",['21.061kWh'],['54.858kWh'],['42.220kWh'],['18/07/16 - 24/07/16']
79,['2016-28'],['238.253kWh'],['3.656kWh/kW'],['238.253kWh'],"['24,78 CHF']",['8.873kWh'],['58.037kWh'],['34.036kWh'],['11/07/16 - 17/07/16']
80,['2016-27'],['379.440kWh'],['5.822kWh/kW'],['379.440kWh'],"['39,46 CHF']",['48.622kWh'],['58.497kWh'],['54.205kWh'],['04/07/16 - 10/07/16']
81,['2016-26'],['314.628kWh'],['4.828kWh/kW'],['314.628kWh'],"['32,72 CHF']",['8.265kWh'],['59.359kWh'],['44.946kWh'],['27/06/16 - 03/07/16']
82,['2016-25'],['307.081kWh'],['4.712kWh/kW'],['307.081kWh'],"['31,94 CHF']",['20.944kWh'],['54.938kWh'],['43.868kWh'],['20/06/16 - 26/06/16']
83,['2016-24'],['217.070kWh'],['3.331kWh/kW'],['217.070kWh'],"['22,58 CHF']",['14.303kWh'],['48.528kWh'],['31.010kWh'],['13/06/16 - 19/06/16']
84,['2016-23'],['248.697kWh'],['3.816kWh/kW'],['248.697kWh'],"['25,86 CHF']",['16.967kWh'],['57.541kWh'],['35.528kWh'],['06/06/16 - 12/06/16']
85,['2016-22'],['188.875kWh'],['2.898kWh/kW'],['188.875kWh'],"['19,64 CHF']",['18.895kWh'],['41.705kWh'],['26.982kWh'],['30/05/16 - 05/06/16']
86,['2016-21'],['240.035kWh'],['3.683kWh/kW'],['240.035kWh'],"['24,96 CHF']",['11.941kWh'],['54.080kWh'],['34.290kWh'],['23/05/16 - 29/05/16']
87,['2016-20'],['237.044kWh'],['4.244kWh/kW'],['237.044kWh'],"['24,65 CHF']",['1.352kWh'],['59.190kWh'],['39.507kWh'],['16/05/16 - 21/05/16']
88,['2016-19'],['189.950kWh'],['2.915kWh/kW'],['189.950kWh'],"['19,75 CHF']",['9.954kWh'],['48.054kWh'],['27.135kWh'],['09/05/16 - 15/05/16']
89,['2016-18'],['369.684kWh'],['5.673kWh/kW'],['369.684kWh'],"['38,45 CHF']",['28.891kWh'],['64.014kWh'],['52.812kWh'],['02/05/16 - 08/05/16']
90,['2016-17'],['270.674kWh'],['4.153kWh/kW'],['270.674kWh'],"['28,15 CHF']",['8.065kWh'],['63.183kWh'],['38.667kWh'],['25/04/16 - 01/05/16']
91,['2016-16'],['277.847kWh'],['4.264kWh/kW'],['277.847kWh'],"['28,90 CHF']",['12.091kWh'],['63.302kWh'],['39.692kWh'],['18/04/16 - 24/04/16']
92,['2016-15'],['223.585kWh'],['3.431kWh/kW'],['223.585kWh'],"['23,25 CHF']",['10.417kWh'],['54.085kWh'],['31.940kWh'],['11/04/16 - 17/04/16']
93,['2016-14'],['180.916kWh'],['2.776kWh/kW'],['180.916kWh'],"['18,82 CHF']",['5.913kWh'],['57.711kWh'],['25.845kWh'],['04/04/16 - 10/04/16']
94,['2016-13'],['201.457kWh'],['3.091kWh/kW'],['201.457kWh'],"['20,95 CHF']",['19.798kWh'],['38.735kWh'],['28.779kWh'],['28/03/16 - 03/04/16']
95,['2016-12'],['232.723kWh'],['3.571kWh/kW'],['232.723kWh'],"['24,20 CHF']",['10.103kWh'],['57.744kWh'],['33.246kWh'],['21/03/16 - 27/03/16']
96,['2016-11'],['264.799kWh'],['4.063kWh/kW'],['264.799kWh'],"['27,54 CHF']",['8.627kWh'],['56.215kWh'],['37.828kWh'],['14/03/16 - 20/03/16']
97,['2016-10'],['194.096kWh'],['2.978kWh/kW'],['194.096kWh'],"['20,19 CHF']",['5.409kWh'],['55.150kWh'],['27.728kWh'],['07/03/16 - 13/03/16']
98,['2016-09'],['92.870kWh'],['1.425kWh/kW'],['92.870kWh'],"['9,66 CHF']",['4.359kWh'],['35.644kWh'],['13.267kWh'],['29/02/16 - 06/03/16']
99,['2016-08'],['99.355kWh'],['1.524kWh/kW'],['99.355kWh'],"['10,33 CHF']",['5.152kWh'],['27.413kWh'],['14.193kWh'],['22/02/16 - 28/02/16']
100,['2016-07'],['81.775kWh'],['1.255kWh/kW'],['81.775kWh'],"['8,50 CHF']",['0.516kWh'],['40.039kWh'],['11.682kWh'],['15/02/16 - 21/02/16']
101,['2016-06'],['66.977kWh'],['1.028kWh/kW'],['66.977kWh'],"['6,97 CHF']",['3.924kWh'],['22.430kWh'],['9.568kWh'],['08/02/16 - 14/02/16']
102,['2016-05'],['110.261kWh'],['1.692kWh/kW'],['110.261kWh'],"['11,47 CHF']",['3.378kWh'],['38.824kWh'],['15.751kWh'],['01/02/16 - 07/02/16']
103,['2016-04'],['144.469kWh'],['2.217kWh/kW'],['144.469kWh'],"['15,02 CHF']",['3.579kWh'],['39.309kWh'],['20.638kWh'],['25/01/16 - 31/01/16']
104,['2016-03'],['95.348kWh'],['1.463kWh/kW'],['95.348kWh'],"['9,92 CHF']",['0.498kWh'],['34.371kWh'],['13.621kWh'],['18/01/16 - 24/01/16']
105,['2016-02'],['61.724kWh'],['0.947kWh/kW'],['61.724kWh'],"['6,42 CHF']",['1.793kWh'],['24.414kWh'],['8.817kWh'],['11/01/16 - 17/01/16']
106,['2016-01'],['22.840kWh'],['0.350kWh/kW'],['22.840kWh'],"['2,38 CHF']",['0.000kWh'],['16.770kWh'],['3.262kWh'],['04/01/16 - 10/01/16']
107,['2015-53'],['32.518kWh'],['0.499kWh/kW'],['32.518kWh'],"['3,38 CHF']",['1.766kWh'],['7.882kWh'],['4.645kWh'],['28/12/15 - 03/01/16']
108,['2015-52'],['126.726kWh'],['1.944kWh/kW'],['126.726kWh'],"['13,18 CHF']",['2.061kWh'],['27.290kWh'],['18.103kWh'],['21/12/15 - 27/12/15']
109,['2015-51'],['51.878kWh'],['0.796kWh/kW'],['51.878kWh'],"['5,40 CHF']",['4.071kWh'],['16.136kWh'],['7.411kWh'],['14/12/15 - 20/12/15']
110,['2015-50'],['81.297kWh'],['1.248kWh/kW'],['81.297kWh'],"['8,45 CHF']",['2.622kWh'],['25.820kWh'],['11.613kWh'],['07/12/15 - 13/12/15']
111,['2015-49'],['47.743kWh'],['0.733kWh/kW'],['47.743kWh'],"['4,97 CHF']",['2.237kWh'],['11.266kWh'],['6.820kWh'],['30/11/15 - 06/12/15']
112,['2015-48'],['66.877kWh'],['1.026kWh/kW'],['66.877kWh'],"['6,96 CHF']",['1.979kWh'],['25.846kWh'],['9.553kWh'],['23/11/15 - 29/11/15']
113,['2015-47'],['111.221kWh'],['1.707kWh/kW'],['111.221kWh'],"['11,57 CHF']",['1.882kWh'],['34.989kWh'],['15.888kWh'],['16/11/15 - 22/11/15']
114,['2015-46'],['138.931kWh'],['2.132kWh/kW'],['138.931kWh'],"['14,45 CHF']",['3.929kWh'],['35.568kWh'],['19.847kWh'],['09/11/15 - 15/11/15']
115,['2015-45'],['161.415kWh'],['2.477kWh/kW'],['161.415kWh'],"['16,79 CHF']",['3.984kWh'],['37.305kWh'],['23.059kWh'],['02/11/15 - 08/11/15']
116,['2015-44'],['109.836kWh'],['1.685kWh/kW'],['109.836kWh'],"['11,42 CHF']",['2.649kWh'],['26.802kWh'],['15.690kWh'],['26/10/15 - 01/11/15']
117,['2015-43'],['172.830kWh'],['2.652kWh/kW'],['172.830kWh'],"['17,97 CHF']",['6.868kWh'],['41.265kWh'],['24.690kWh'],['19/10/15 - 25/10/15']
118,['2015-42'],['79.711kWh'],['1.223kWh/kW'],['79.711kWh'],"['8,29 CHF']",['3.421kWh'],['25.468kWh'],['11.387kWh'],['12/10/15 - 18/10/15']
119,['2015-41'],['128.070kWh'],['1.965kWh/kW'],['128.070kWh'],"['13,32 CHF']",['3.458kWh'],['38.153kWh'],['18.295kWh'],['05/10/15 - 11/10/15']
120,['2015-40'],['296.928kWh'],['4.556kWh/kW'],['296.928kWh'],"['30,88 CHF']",['25.138kWh'],['50.369kWh'],['42.418kWh'],['28/09/15 - 04/10/15']
121,['2015-39'],['236.301kWh'],['3.626kWh/kW'],['236.301kWh'],"['24,58 CHF']",['6.150kWh'],['53.024kWh'],['33.757kWh'],['21/09/15 - 27/09/15']
122,['2015-38'],['170.811kWh'],['2.621kWh/kW'],['170.811kWh'],"['17,76 CHF']",['0.000kWh'],['49.015kWh'],['24.401kWh'],['14/09/15 - 20/09/15']
123,['2015-37'],['334.105kWh'],['5.127kWh/kW'],['334.105kWh'],"['34,75 CHF']",['27.819kWh'],['58.904kWh'],['47.729kWh'],['07/09/15 - 13/09/15']
124,['2015-36'],['233.587kWh'],['3.584kWh/kW'],['233.587kWh'],"['24,29 CHF']",['15.186kWh'],['53.479kWh'],['33.369kWh'],['31/08/15 - 06/09/15']
125,['2015-35'],['328.722kWh'],['5.044kWh/kW'],['328.722kWh'],"['34,19 CHF']",['7.706kWh'],['58.765kWh'],['46.960kWh'],['24/08/15 - 30/08/15']
126,['2015-34'],['241.703kWh'],['3.709kWh/kW'],['241.703kWh'],"['25,14 CHF']",['15.443kWh'],['53.721kWh'],['34.529kWh'],['17/08/15 - 23/08/15']
127,['2015-33'],['237.387kWh'],['3.643kWh/kW'],['237.387kWh'],"['24,69 CHF']",['16.350kWh'],['50.282kWh'],['33.912kWh'],['10/08/15 - 16/08/15']
128,['2015-32'],['251.102kWh'],['3.853kWh/kW'],['251.102kWh'],"['26,11 CHF']",['0.969kWh'],['55.255kWh'],['35.871kWh'],['03/08/15 - 09/08/15']
129,['2015-31'],['225.545kWh'],['3.461kWh/kW'],['225.545kWh'],"['23,46 CHF']",['0.032kWh'],['56.036kWh'],['32.220kWh'],['27/07/15 - 02/08/15']
130,['2015-30'],['293.664kWh'],['4.506kWh/kW'],['293.664kWh'],"['30,54 CHF']",['28.136kWh'],['55.621kWh'],['41.952kWh'],['20/07/15 - 26/07/15']
131,['2015-29'],['337.218kWh'],['5.175kWh/kW'],['337.218kWh'],"['35,07 CHF']",['35.078kWh'],['56.293kWh'],['48.174kWh'],['13/07/15 - 19/07/15']
132,['2015-28'],['352.638kWh'],['5.411kWh/kW'],['352.638kWh'],"['36,67 CHF']",['45.723kWh'],['58.155kWh'],['50.376kWh'],['06/07/15 - 12/07/15']
133,['2015-27'],['364.191kWh'],['5.588kWh/kW'],['364.191kWh'],"['37,88 CHF']",['47.909kWh'],['54.550kWh'],['52.027kWh'],['29/06/15 - 05/07/15']
134,['2015-26'],['363.159kWh'],['5.573kWh/kW'],['363.159kWh'],"['37,77 CHF']",['39.659kWh'],['61.373kWh'],['51.879kWh'],['22/06/15 - 28/06/15']
135,['2015-25'],['249.450kWh'],['3.828kWh/kW'],['249.450kWh'],"['25,94 CHF']",['19.149kWh'],['60.494kWh'],['35.635kWh'],['15/06/15 - 21/06/15']
136,['2015-24'],['287.178kWh'],['4.407kWh/kW'],['287.178kWh'],"['29,87 CHF']",['20.246kWh'],['55.719kWh'],['41.025kWh'],['08/06/15 - 14/06/15']
137,['2015-23'],['365.873kWh'],['5.614kWh/kW'],['365.873kWh'],"['38,05 CHF']",['46.976kWh'],['56.197kWh'],['52.267kWh'],['01/06/15 - 07/06/15']
138,['2015-22'],['323.649kWh'],['4.966kWh/kW'],['323.649kWh'],"['33,66 CHF']",['18.508kWh'],['60.333kWh'],['46.235kWh'],['25/05/15 - 31/05/15']
139,['2015-21'],['262.557kWh'],['4.029kWh/kW'],['262.557kWh'],"['27,31 CHF']",['15.206kWh'],['59.815kWh'],['37.508kWh'],['18/05/15 - 24/05/15']
140,['2015-20'],['319.823kWh'],['4.908kWh/kW'],['319.823kWh'],"['33,26 CHF']",['10.702kWh'],['56.553kWh'],['45.689kWh'],['11/05/15 - 17/05/15']
141,['2015-19'],['306.995kWh'],['4.711kWh/kW'],['306.995kWh'],"['31,93 CHF']",['19.253kWh'],['60.541kWh'],['43.856kWh'],['04/05/15 - 10/05/15']
142,['2015-18'],['208.136kWh'],['3.194kWh/kW'],['208.136kWh'],"['21,65 CHF']",['7.622kWh'],['48.578kWh'],['29.733kWh'],['27/04/15 - 03/05/15']
143,['2015-17'],['356.552kWh'],['5.471kWh/kW'],['356.552kWh'],"['37,08 CHF']",['17.041kWh'],['62.320kWh'],['50.936kWh'],['20/04/15 - 26/04/15']
144,['2015-16'],['230.072kWh'],['3.530kWh/kW'],['230.072kWh'],"['23,93 CHF']",['9.031kWh'],['57.340kWh'],['32.867kWh'],['13/04/15 - 19/04/15']
145,['2015-15'],['375.736kWh'],['5.765kWh/kW'],['375.736kWh'],"['39,08 CHF']",['28.234kWh'],['65.379kWh'],['53.676kWh'],['06/04/15 - 12/04/15']
146,['2015-14'],['147.028kWh'],['2.256kWh/kW'],['147.028kWh'],"['15,29 CHF']",['9.395kWh'],['34.724kWh'],['21.004kWh'],['30/03/15 - 05/04/15']
147,['2015-13'],['223.155kWh'],['3.424kWh/kW'],['223.155kWh'],"['23,21 CHF']",['11.444kWh'],['49.972kWh'],['31.879kWh'],['23/03/15 - 29/03/15']
148,['2015-12'],['228.793kWh'],['3.511kWh/kW'],['228.793kWh'],"['23,79 CHF']",['5.382kWh'],['50.348kWh'],['32.684kWh'],['16/03/15 - 22/03/15']
