,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
12,['2023-28'],['895.115kWh'],['3.633kWh/kW'],['-'],"['0,00 CHF']",['20.222kWh'],['185.318kWh'],['127.873kWh'],['10/07/23 - 16/07/23']
13,['2023-27'],['1.078MWh'],['4.377kWh/kW'],['-'],"['0,00 CHF']",['108.972kWh'],['181.574kWh'],['154.071kWh'],['03/07/23 - 09/07/23']
14,['2023-26'],['979.317kWh'],['3.975kWh/kW'],['-'],"['0,00 CHF']",['61.970kWh'],['180.767kWh'],['139.902kWh'],['26/06/23 - 02/07/23']
15,['2023-25'],['681.665kWh'],['3.228kWh/kW'],['-'],"['0,00 CHF']",['16.798kWh'],['191.033kWh'],['113.610kWh'],['19/06/23 - 25/06/23']
16,['2023-24'],['1.147MWh'],['4.657kWh/kW'],['-'],"['0,00 CHF']",['138.429kWh'],['183.831kWh'],['163.912kWh'],['12/06/23 - 18/06/23']
17,['2023-23'],['939.460kWh'],['3.813kWh/kW'],['-'],"['0,00 CHF']",['96.227kWh'],['179.580kWh'],['134.208kWh'],['05/06/23 - 11/06/23']
18,['2023-22'],['1.123MWh'],['4.556kWh/kW'],['-'],"['0,00 CHF']",['142.558kWh'],['182.543kWh'],['160.357kWh'],['29/05/23 - 04/06/23']
19,['2023-21'],['1.091MWh'],['4.429kWh/kW'],['-'],"['0,00 CHF']",['104.242kWh'],['175.123kWh'],['155.889kWh'],['22/05/23 - 28/05/23']
20,['2023-20'],['815.216kWh'],['3.308kWh/kW'],['-'],"['0,00 CHF']",['75.135kWh'],['152.392kWh'],['116.459kWh'],['15/05/23 - 21/05/23']
21,['2023-19'],['785.761kWh'],['3.189kWh/kW'],['-'],"['0,00 CHF']",['87.814kWh'],['136.287kWh'],['112.251kWh'],['08/05/23 - 14/05/23']
22,['2023-18'],['847.259kWh'],['3.438kWh/kW'],['-'],"['0,00 CHF']",['62.537kWh'],['167.213kWh'],['121.037kWh'],['01/05/23 - 07/05/23']
23,['2023-17'],['776.797kWh'],['3.153kWh/kW'],['-'],"['0,00 CHF']",['80.456kWh'],['148.845kWh'],['110.971kWh'],['24/04/23 - 30/04/23']
24,['2023-16'],['673.106kWh'],['2.732kWh/kW'],['-'],"['0,00 CHF']",['47.045kWh'],['142.432kWh'],['96.158kWh'],['17/04/23 - 23/04/23']
25,['2023-15'],['539.606kWh'],['2.190kWh/kW'],['-'],"['0,00 CHF']",['35.497kWh'],['131.914kWh'],['77.086kWh'],['10/04/23 - 16/04/23']
26,['2023-14'],['863.615kWh'],['3.505kWh/kW'],['-'],"['0,00 CHF']",['71.651kWh'],['150.972kWh'],['123.373kWh'],['03/04/23 - 09/04/23']
27,['2023-13'],['517.988kWh'],['2.102kWh/kW'],['-'],"['0,00 CHF']",['51.272kWh'],['113.224kWh'],['73.998kWh'],['27/03/23 - 02/04/23']
28,['2023-12'],['463.157kWh'],['1.880kWh/kW'],['-'],"['0,00 CHF']",['21.837kWh'],['110.029kWh'],['66.165kWh'],['20/03/23 - 26/03/23']
29,['2023-11'],['510.543kWh'],['2.072kWh/kW'],['-'],"['0,00 CHF']",['36.133kWh'],['101.891kWh'],['72.934kWh'],['13/03/23 - 19/03/23']
30,['2023-10'],['385.166kWh'],['1.563kWh/kW'],['-'],"['0,00 CHF']",['15.191kWh'],['83.712kWh'],['55.023kWh'],['06/03/23 - 12/03/23']
31,['2023-09'],['432.952kWh'],['1.757kWh/kW'],['-'],"['0,00 CHF']",['24.084kWh'],['76.424kWh'],['61.850kWh'],['27/02/23 - 05/03/23']
32,['2023-08'],['402.706kWh'],['1.634kWh/kW'],['-'],"['0,00 CHF']",['40.109kWh'],['77.308kWh'],['57.529kWh'],['20/02/23 - 26/02/23']
33,['2023-07'],['368.208kWh'],['1.494kWh/kW'],['-'],"['0,00 CHF']",['46.208kWh'],['56.856kWh'],['52.601kWh'],['13/02/23 - 19/02/23']
34,['2023-06'],['304.937kWh'],['1.237kWh/kW'],['-'],"['0,00 CHF']",['26.027kWh'],['51.311kWh'],['43.562kWh'],['06/02/23 - 12/02/23']
35,['2023-05'],['224.815kWh'],['0.913kWh/kW'],['-'],"['0,00 CHF']",['25.293kWh'],['37.727kWh'],['32.116kWh'],['30/01/23 - 05/02/23']
36,['2023-04'],['72.044kWh'],['0.292kWh/kW'],['-'],"['0,00 CHF']",['6.923kWh'],['16.248kWh'],['10.292kWh'],['23/01/23 - 29/01/23']
37,['2023-03'],['116.948kWh'],['0.475kWh/kW'],['-'],"['0,00 CHF']",['5.019kWh'],['26.685kWh'],['16.706kWh'],['16/01/23 - 22/01/23']
38,['2023-02'],['115.191kWh'],['0.468kWh/kW'],['-'],"['0,00 CHF']",['9.352kWh'],['23.937kWh'],['16.455kWh'],['09/01/23 - 15/01/23']
39,['2023-01'],['120.353kWh'],['0.488kWh/kW'],['-'],"['0,00 CHF']",['6.769kWh'],['26.077kWh'],['17.193kWh'],['02/01/23 - 08/01/23']
40,['2022-52'],['119.458kWh'],['0.485kWh/kW'],['-'],"['0,00 CHF']",['6.165kWh'],['24.325kWh'],['17.065kWh'],['26/12/22 - 01/01/23']
41,['2022-51'],['100.355kWh'],['0.407kWh/kW'],['-'],"['0,00 CHF']",['3.763kWh'],['23.194kWh'],['14.336kWh'],['19/12/22 - 25/12/22']
42,['2022-50'],['94.563kWh'],['0.384kWh/kW'],['-'],"['0,00 CHF']",['6.603kWh'],['25.165kWh'],['13.509kWh'],['12/12/22 - 18/12/22']
43,['2022-49'],['115.968kWh'],['0.470kWh/kW'],['-'],"['0,00 CHF']",['3.347kWh'],['25.524kWh'],['16.566kWh'],['05/12/22 - 11/12/22']
44,['2022-48'],['108.226kWh'],['0.439kWh/kW'],['-'],"['0,00 CHF']",['0.126kWh'],['32.284kWh'],['15.460kWh'],['28/11/22 - 04/12/22']
45,['2022-47'],['175.055kWh'],['0.710kWh/kW'],['-'],"['0,00 CHF']",['17.943kWh'],['29.936kWh'],['25.007kWh'],['21/11/22 - 27/11/22']
46,['2022-46'],['157.078kWh'],['0.744kWh/kW'],['-'],"['0,00 CHF']",['17.325kWh'],['33.886kWh'],['26.179kWh'],['14/11/22 - 20/11/22']
47,['2022-45'],['187.130kWh'],['0.759kWh/kW'],['-'],"['0,00 CHF']",['8.551kWh'],['36.259kWh'],['26.732kWh'],['07/11/22 - 13/11/22']
48,['2022-44'],['221.412kWh'],['0.899kWh/kW'],['-'],"['0,00 CHF']",['22.080kWh'],['39.719kWh'],['31.630kWh'],['31/10/22 - 06/11/22']
49,['2022-43'],['234.885kWh'],['0.953kWh/kW'],['-'],"['0,00 CHF']",['7.674kWh'],['42.945kWh'],['33.555kWh'],['24/10/22 - 30/10/22']
50,['2022-42'],['291.280kWh'],['1.182kWh/kW'],['-'],"['0,00 CHF']",['26.026kWh'],['56.779kWh'],['41.611kWh'],['17/10/22 - 23/10/22']
51,['2022-41'],['336.662kWh'],['1.366kWh/kW'],['-'],"['0,00 CHF']",['28.918kWh'],['56.007kWh'],['48.094kWh'],['10/10/22 - 16/10/22']
52,['2022-40'],['427.216kWh'],['1.734kWh/kW'],['-'],"['0,00 CHF']",['32.207kWh'],['74.390kWh'],['61.030kWh'],['03/10/22 - 09/10/22']
53,['2022-39'],['307.245kWh'],['1.247kWh/kW'],['-'],"['0,00 CHF']",['21.675kWh'],['71.342kWh'],['43.892kWh'],['26/09/22 - 02/10/22']
54,['2022-38'],['564.319kWh'],['2.290kWh/kW'],['-'],"['0,00 CHF']",['38.895kWh'],['109.734kWh'],['80.617kWh'],['19/09/22 - 25/09/22']
55,['2022-37'],['582.189kWh'],['2.363kWh/kW'],['-'],"['0,00 CHF']",['41.316kWh'],['109.140kWh'],['83.169kWh'],['12/09/22 - 18/09/22']
56,['2022-36'],['690.622kWh'],['2.803kWh/kW'],['-'],"['0,00 CHF']",['74.638kWh'],['119.405kWh'],['98.660kWh'],['05/09/22 - 11/09/22']
57,['2022-35'],['770.867kWh'],['3.128kWh/kW'],['-'],"['0,00 CHF']",['81.911kWh'],['135.106kWh'],['110.123kWh'],['29/08/22 - 04/09/22']
58,['2022-34'],['904.961kWh'],['3.673kWh/kW'],['-'],"['0,00 CHF']",['104.385kWh'],['142.961kWh'],['129.280kWh'],['22/08/22 - 28/08/22']
59,['2022-33'],['696.365kWh'],['2.826kWh/kW'],['-'],"['0,00 CHF']",['50.438kWh'],['148.504kWh'],['99.480kWh'],['15/08/22 - 21/08/22']
60,['2022-32'],['1.012MWh'],['4.107kWh/kW'],['-'],"['0,00 CHF']",['73.963kWh'],['164.030kWh'],['144.569kWh'],['08/08/22 - 14/08/22']
61,['2022-31'],['954.460kWh'],['3.874kWh/kW'],['-'],"['0,00 CHF']",['83.457kWh'],['156.526kWh'],['136.351kWh'],['01/08/22 - 07/08/22']
62,['2022-30'],['1.000MWh'],['4.060kWh/kW'],['-'],"['0,00 CHF']",['78.061kWh'],['175.987kWh'],['142.914kWh'],['25/07/22 - 31/07/22']
63,['2022-29'],['1.087MWh'],['4.413kWh/kW'],['-'],"['0,00 CHF']",['127.388kWh'],['175.457kWh'],['155.340kWh'],['18/07/22 - 24/07/22']
64,['2022-28'],['1.250MWh'],['5.072kWh/kW'],['-'],"['0,00 CHF']",['166.518kWh'],['187.317kWh'],['178.529kWh'],['11/07/22 - 17/07/22']
65,['2022-27'],['1.156MWh'],['4.692kWh/kW'],['-'],"['0,00 CHF']",['48.103kWh'],['192.439kWh'],['165.169kWh'],['04/07/22 - 10/07/22']
66,['2022-26'],['1.030MWh'],['4.181kWh/kW'],['-'],"['0,00 CHF']",['118.856kWh'],['182.080kWh'],['147.181kWh'],['27/06/22 - 03/07/22']
67,['2022-25'],['953.330kWh'],['3.869kWh/kW'],['-'],"['0,00 CHF']",['63.617kWh'],['179.151kWh'],['136.190kWh'],['20/06/22 - 26/06/22']
68,['2022-24'],['1.224MWh'],['4.966kWh/kW'],['-'],"['0,00 CHF']",['165.109kWh'],['190.998kWh'],['174.795kWh'],['13/06/22 - 19/06/22']
69,['2022-23'],['1.057MWh'],['4.292kWh/kW'],['-'],"['0,00 CHF']",['89.406kWh'],['198.915kWh'],['151.063kWh'],['06/06/22 - 12/06/22']
70,['2022-22'],['885.810kWh'],['3.595kWh/kW'],['-'],"['0,00 CHF']",['74.900kWh'],['179.200kWh'],['126.544kWh'],['30/05/22 - 05/06/22']
71,['2022-21'],['1.108MWh'],['4.497kWh/kW'],['-'],"['0,00 CHF']",['76.800kWh'],['188.330kWh'],['158.289kWh'],['23/05/22 - 29/05/22']
72,['2022-20'],['979.179kWh'],['3.974kWh/kW'],['-'],"['0,00 CHF']",['96.088kWh'],['168.050kWh'],['139.882kWh'],['16/05/22 - 22/05/22']
73,['2022-19'],['1.047MWh'],['4.249kWh/kW'],['-'],"['0,00 CHF']",['132.690kWh'],['171.309kWh'],['149.568kWh'],['09/05/22 - 15/05/22']
74,['2022-18'],['807.276kWh'],['3.276kWh/kW'],['-'],"['0,00 CHF']",['52.903kWh'],['163.116kWh'],['115.325kWh'],['02/05/22 - 08/05/22']
75,['2022-17'],['881.355kWh'],['3.577kWh/kW'],['-'],"['0,00 CHF']",['53.311kWh'],['170.695kWh'],['125.907kWh'],['25/04/22 - 01/05/22']
76,['2022-16'],['837.948kWh'],['3.401kWh/kW'],['-'],"['0,00 CHF']",['63.139kWh'],['155.893kWh'],['119.706kWh'],['18/04/22 - 24/04/22']
77,['2022-15'],['993.799kWh'],['4.033kWh/kW'],['-'],"['0,00 CHF']",['124.719kWh'],['169.631kWh'],['141.971kWh'],['11/04/22 - 17/04/22']
78,['2022-14'],['701.976kWh'],['2.849kWh/kW'],['-'],"['0,00 CHF']",['37.528kWh'],['152.174kWh'],['100.282kWh'],['04/04/22 - 10/04/22']
79,['2022-13'],['527.361kWh'],['2.140kWh/kW'],['-'],"['0,00 CHF']",['40.893kWh'],['112.019kWh'],['75.337kWh'],['28/03/22 - 03/04/22']
80,['2022-12'],['732.958kWh'],['2.975kWh/kW'],['-'],"['0,00 CHF']",['87.086kWh'],['117.026kWh'],['104.708kWh'],['21/03/22 - 27/03/22']
81,['2022-11'],['500.245kWh'],['2.030kWh/kW'],['-'],"['0,00 CHF']",['36.998kWh'],['93.710kWh'],['71.463kWh'],['14/03/22 - 20/03/22']
82,['2022-10'],['546.351kWh'],['2.217kWh/kW'],['-'],"['0,00 CHF']",['47.550kWh'],['89.452kWh'],['78.050kWh'],['07/03/22 - 13/03/22']
83,['2022-09'],['550.977kWh'],['2.236kWh/kW'],['-'],"['0,00 CHF']",['68.904kWh'],['87.854kWh'],['78.711kWh'],['28/02/22 - 06/03/22']
84,['2022-08'],['433.323kWh'],['1.759kWh/kW'],['-'],"['0,00 CHF']",['34.414kWh'],['87.230kWh'],['61.903kWh'],['21/02/22 - 27/02/22']
85,['2022-07'],['282.389kWh'],['1.146kWh/kW'],['-'],"['0,00 CHF']",['17.319kWh'],['63.054kWh'],['40.341kWh'],['14/02/22 - 20/02/22']
86,['2022-06'],['336.419kWh'],['1.365kWh/kW'],['-'],"['0,00 CHF']",['40.242kWh'],['53.655kWh'],['48.059kWh'],['07/02/22 - 13/02/22']
87,['2022-05'],['205.708kWh'],['0.835kWh/kW'],['-'],"['0,00 CHF']",['18.598kWh'],['47.373kWh'],['29.386kWh'],['31/01/22 - 06/02/22']
88,['2022-04'],['214.925kWh'],['0.872kWh/kW'],['-'],"['0,00 CHF']",['21.780kWh'],['44.711kWh'],['30.703kWh'],['24/01/22 - 30/01/22']
89,['2022-03'],['200.174kWh'],['0.812kWh/kW'],['-'],"['0,00 CHF']",['19.648kWh'],['37.157kWh'],['28.596kWh'],['17/01/22 - 23/01/22']
90,['2022-02'],['185.948kWh'],['0.755kWh/kW'],['-'],"['0,00 CHF']",['20.092kWh'],['31.304kWh'],['26.564kWh'],['10/01/22 - 16/01/22']
91,['2022-01'],['120.993kWh'],['0.491kWh/kW'],['-'],"['0,00 CHF']",['14.062kWh'],['22.291kWh'],['17.284kWh'],['03/01/22 - 09/01/22']
92,['2021-52'],['99.705kWh'],['0.405kWh/kW'],['-'],"['0,00 CHF']",['5.367kWh'],['23.347kWh'],['14.243kWh'],['27/12/21 - 02/01/22']
93,['2021-51'],['63.465kWh'],['0.360kWh/kW'],['-'],"['0,00 CHF']",['0.314kWh'],['22.315kWh'],['12.693kWh'],['20/12/21 - 26/12/21']
94,['2021-50'],['69.633kWh'],['0.330kWh/kW'],['-'],"['0,00 CHF']",['5.010kWh'],['22.617kWh'],['11.605kWh'],['14/12/21 - 19/12/21']
95,['2021-49'],['102.435kWh'],['0.416kWh/kW'],['-'],"['0,00 CHF']",['3.750kWh'],['22.954kWh'],['14.633kWh'],['06/12/21 - 12/12/21']
96,['2021-48'],['116.420kWh'],['0.473kWh/kW'],['-'],"['0,00 CHF']",['3.792kWh'],['26.455kWh'],['16.631kWh'],['29/11/21 - 05/12/21']
97,['2021-47'],['118.385kWh'],['0.480kWh/kW'],['-'],"['0,00 CHF']",['10.398kWh'],['27.074kWh'],['16.912kWh'],['22/11/21 - 28/11/21']
98,['2021-46'],['111.685kWh'],['0.453kWh/kW'],['-'],"['0,00 CHF']",['10.456kWh'],['31.582kWh'],['15.955kWh'],['15/11/21 - 21/11/21']
99,['2021-45'],['202.590kWh'],['0.822kWh/kW'],['-'],"['0,00 CHF']",['18.790kWh'],['39.870kWh'],['28.941kWh'],['08/11/21 - 14/11/21']
100,['2021-44'],['224.794kWh'],['0.912kWh/kW'],['-'],"['0,00 CHF']",['19.896kWh'],['41.963kWh'],['32.113kWh'],['01/11/21 - 07/11/21']
101,['2021-43'],['270.055kWh'],['1.096kWh/kW'],['-'],"['0,00 CHF']",['15.674kWh'],['49.901kWh'],['38.579kWh'],['25/10/21 - 31/10/21']
102,['2021-42'],['321.487kWh'],['1.305kWh/kW'],['-'],"['0,00 CHF']",['37.917kWh'],['56.565kWh'],['45.926kWh'],['18/10/21 - 24/10/21']
103,['2021-41'],['398.769kWh'],['1.618kWh/kW'],['-'],"['0,00 CHF']",['43.283kWh'],['70.029kWh'],['56.967kWh'],['11/10/21 - 17/10/21']
104,['2021-40'],['185.927kWh'],['1.057kWh/kW'],['-'],"['0,00 CHF']",['7.171kWh'],['69.943kWh'],['37.185kWh'],['04/10/21 - 10/10/21']
105,['2021-39'],['479.704kWh'],['1.947kWh/kW'],['-'],"['0,00 CHF']",['23.334kWh'],['89.648kWh'],['68.529kWh'],['27/09/21 - 03/10/21']
106,['2021-38'],['529.060kWh'],['2.147kWh/kW'],['-'],"['0,00 CHF']",['43.439kWh'],['93.108kWh'],['75.580kWh'],['20/09/21 - 26/09/21']
107,['2021-37'],['517.772kWh'],['2.101kWh/kW'],['-'],"['0,00 CHF']",['31.418kWh'],['102.656kWh'],['73.967kWh'],['13/09/21 - 19/09/21']
108,['2021-36'],['614.875kWh'],['2.495kWh/kW'],['-'],"['0,00 CHF']",['38.609kWh'],['121.167kWh'],['87.839kWh'],['06/09/21 - 12/09/21']
109,['2021-35'],['851.294kWh'],['3.455kWh/kW'],['-'],"['0,00 CHF']",['96.268kWh'],['139.991kWh'],['121.613kWh'],['30/08/21 - 05/09/21']
110,['2021-34'],['905.570kWh'],['3.675kWh/kW'],['-'],"['0,00 CHF']",['96.918kWh'],['145.254kWh'],['129.367kWh'],['23/08/21 - 29/08/21']
111,['2021-33'],['856.786kWh'],['3.477kWh/kW'],['-'],"['0,00 CHF']",['99.920kWh'],['135.236kWh'],['122.398kWh'],['16/08/21 - 22/08/21']
112,['2021-32'],['937.827kWh'],['3.806kWh/kW'],['-'],"['0,00 CHF']",['99.257kWh'],['148.346kWh'],['133.975kWh'],['09/08/21 - 15/08/21']
113,['2021-31'],['636.952kWh'],['2.585kWh/kW'],['-'],"['0,00 CHF']",['27.719kWh'],['138.182kWh'],['90.993kWh'],['02/08/21 - 08/08/21']
114,['2021-30'],['806.369kWh'],['3.272kWh/kW'],['-'],"['0,00 CHF']",['59.114kWh'],['158.889kWh'],['115.195kWh'],['26/07/21 - 01/08/21']
115,['2021-29'],['1.027MWh'],['4.167kWh/kW'],['-'],"['0,00 CHF']",['65.438kWh'],['184.126kWh'],['146.689kWh'],['19/07/21 - 25/07/21']
116,['2021-28'],['740.377kWh'],['3.005kWh/kW'],['-'],"['0,00 CHF']",['40.767kWh'],['182.817kWh'],['105.768kWh'],['12/07/21 - 18/07/21']
117,['2021-27'],['871.417kWh'],['3.537kWh/kW'],['-'],"['0,00 CHF']",['33.061kWh'],['173.579kWh'],['124.488kWh'],['05/07/21 - 11/07/21']
118,['2021-26'],['692.053kWh'],['2.809kWh/kW'],['-'],"['0,00 CHF']",['30.705kWh'],['171.496kWh'],['98.864kWh'],['28/06/21 - 04/07/21']
119,['2021-25'],['1.016MWh'],['4.123kWh/kW'],['-'],"['0,00 CHF']",['110.786kWh'],['182.754kWh'],['145.127kWh'],['21/06/21 - 27/06/21']
120,['2021-24'],['1.099MWh'],['4.458kWh/kW'],['-'],"['0,00 CHF']",['92.041kWh'],['188.425kWh'],['156.931kWh'],['14/06/21 - 20/06/21']
121,['2021-23'],['1.087MWh'],['4.411kWh/kW'],['-'],"['0,00 CHF']",['97.624kWh'],['191.279kWh'],['155.267kWh'],['07/06/21 - 13/06/21']
122,['2021-22'],['982.475kWh'],['3.987kWh/kW'],['-'],"['0,00 CHF']",['85.915kWh'],['190.093kWh'],['140.353kWh'],['31/05/21 - 06/06/21']
123,['2021-21'],['1.123MWh'],['4.557kWh/kW'],['-'],"['0,00 CHF']",['109.950kWh'],['201.162kWh'],['160.409kWh'],['24/05/21 - 30/05/21']
124,['2021-20'],['951.122kWh'],['3.860kWh/kW'],['-'],"['0,00 CHF']",['45.586kWh'],['191.189kWh'],['135.874kWh'],['17/05/21 - 23/05/21']
125,['2021-19'],['609.246kWh'],['2.473kWh/kW'],['-'],"['0,00 CHF']",['21.532kWh'],['157.315kWh'],['87.035kWh'],['10/05/21 - 16/05/21']
126,['2021-18'],['692.121kWh'],['3.277kWh/kW'],['-'],"['0,00 CHF']",['38.039kWh'],['169.995kWh'],['115.353kWh'],['04/05/21 - 09/05/21']
127,['2021-17'],['597.294kWh'],['2.424kWh/kW'],['-'],"['0,00 CHF']",['30.044kWh'],['148.220kWh'],['85.327kWh'],['26/04/21 - 02/05/21']
128,['2021-16'],['1.072MWh'],['4.350kWh/kW'],['-'],"['0,00 CHF']",['129.019kWh'],['170.281kWh'],['153.123kWh'],['19/04/21 - 25/04/21']
129,['2021-15'],['904.530kWh'],['3.671kWh/kW'],['-'],"['0,00 CHF']",['41.486kWh'],['168.783kWh'],['129.218kWh'],['12/04/21 - 18/04/21']
130,['2021-14'],['862.454kWh'],['3.500kWh/kW'],['-'],"['0,00 CHF']",['98.542kWh'],['152.540kWh'],['123.207kWh'],['05/04/21 - 11/04/21']
131,['2021-13'],['900.610kWh'],['3.655kWh/kW'],['-'],"['0,00 CHF']",['117.953kWh'],['149.627kWh'],['128.658kWh'],['29/03/21 - 04/04/21']
132,['2021-12'],['792.998kWh'],['3.218kWh/kW'],['-'],"['0,00 CHF']",['92.177kWh'],['123.780kWh'],['113.285kWh'],['22/03/21 - 28/03/21']
133,['2021-11'],['617.182kWh'],['2.505kWh/kW'],['-'],"['0,00 CHF']",['33.551kWh'],['128.546kWh'],['88.168kWh'],['15/03/21 - 21/03/21']
134,['2021-10'],['469.794kWh'],['1.907kWh/kW'],['-'],"['0,00 CHF']",['36.162kWh'],['89.054kWh'],['67.113kWh'],['08/03/21 - 14/03/21']
135,['2021-09'],['381.808kWh'],['1.550kWh/kW'],['-'],"['0,00 CHF']",['40.519kWh'],['71.671kWh'],['54.544kWh'],['01/03/21 - 07/03/21']
136,['2021-08'],['405.724kWh'],['1.647kWh/kW'],['-'],"['0,00 CHF']",['36.647kWh'],['70.407kWh'],['57.960kWh'],['22/02/21 - 28/02/21']
137,['2021-07'],['362.825kWh'],['1.473kWh/kW'],['-'],"['0,00 CHF']",['35.209kWh'],['67.928kWh'],['51.832kWh'],['15/02/21 - 21/02/21']
138,['2021-06'],['215.141kWh'],['0.873kWh/kW'],['-'],"['0,00 CHF']",['16.765kWh'],['47.149kWh'],['30.734kWh'],['08/02/21 - 14/02/21']
139,['2021-05'],['155.228kWh'],['0.630kWh/kW'],['-'],"['0,00 CHF']",['14.032kWh'],['36.509kWh'],['22.175kWh'],['01/02/21 - 07/02/21']
140,['2021-04'],['124.663kWh'],['0.506kWh/kW'],['-'],"['0,00 CHF']",['5.644kWh'],['33.554kWh'],['17.809kWh'],['25/01/21 - 31/01/21']
141,['2021-03'],['182.965kWh'],['0.743kWh/kW'],['-'],"['0,00 CHF']",['14.137kWh'],['34.006kWh'],['26.137kWh'],['18/01/21 - 24/01/21']
142,['2021-02'],['117.378kWh'],['0.476kWh/kW'],['-'],"['0,00 CHF']",['9.709kWh'],['29.953kWh'],['16.768kWh'],['11/01/21 - 17/01/21']
143,['2021-01'],['146.185kWh'],['0.593kWh/kW'],['-'],"['0,00 CHF']",['5.054kWh'],['31.192kWh'],['20.883kWh'],['04/01/21 - 10/01/21']
144,['2020-53'],['115.813kWh'],['0.470kWh/kW'],['-'],"['0,00 CHF']",['9.748kWh'],['21.878kWh'],['16.544kWh'],['28/12/20 - 03/01/21']
145,['2020-52'],['140.019kWh'],['0.568kWh/kW'],['-'],"['0,00 CHF']",['11.380kWh'],['30.008kWh'],['20.002kWh'],['21/12/20 - 27/12/20']
146,['2020-51'],['103.304kWh'],['0.419kWh/kW'],['-'],"['0,00 CHF']",['8.400kWh'],['21.785kWh'],['14.757kWh'],['14/12/20 - 20/12/20']
147,['2020-50'],['121.631kWh'],['0.494kWh/kW'],['-'],"['0,00 CHF']",['6.046kWh'],['24.830kWh'],['17.375kWh'],['07/12/20 - 13/12/20']
148,['2020-49'],['87.056kWh'],['0.353kWh/kW'],['-'],"['0,00 CHF']",['2.049kWh'],['26.142kWh'],['12.436kWh'],['30/11/20 - 06/12/20']
149,['2020-48'],['111.838kWh'],['0.454kWh/kW'],['-'],"['0,00 CHF']",['0.983kWh'],['31.749kWh'],['15.976kWh'],['23/11/20 - 29/11/20']
150,['2020-47'],['220.815kWh'],['0.896kWh/kW'],['-'],"['0,00 CHF']",['20.825kWh'],['43.777kWh'],['31.545kWh'],['16/11/20 - 22/11/20']
151,['2020-46'],['237.287kWh'],['0.963kWh/kW'],['-'],"['0,00 CHF']",['29.449kWh'],['38.951kWh'],['33.898kWh'],['09/11/20 - 15/11/20']
152,['2020-45'],['141.802kWh'],['0.576kWh/kW'],['-'],"['0,00 CHF']",['9.291kWh'],['33.622kWh'],['20.257kWh'],['02/11/20 - 08/11/20']
153,['2020-44'],['215.582kWh'],['0.875kWh/kW'],['-'],"['0,00 CHF']",['12.068kWh'],['46.404kWh'],['30.797kWh'],['26/10/20 - 01/11/20']
154,['2020-43'],['260.284kWh'],['1.056kWh/kW'],['-'],"['0,00 CHF']",['3.309kWh'],['51.484kWh'],['37.183kWh'],['19/10/20 - 25/10/20']
155,['2020-42'],['383.902kWh'],['1.558kWh/kW'],['-'],"['0,00 CHF']",['44.170kWh'],['63.205kWh'],['54.843kWh'],['12/10/20 - 18/10/20']
156,['2020-41'],['254.979kWh'],['1.035kWh/kW'],['-'],"['0,00 CHF']",['0.006kWh'],['71.749kWh'],['36.425kWh'],['05/10/20 - 11/10/20']
157,['2020-40'],['301.956kWh'],['1.225kWh/kW'],['-'],"['0,00 CHF']",['26.341kWh'],['59.051kWh'],['43.136kWh'],['28/09/20 - 04/10/20']
