,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
48,['2022-44'],['238.477kWh'],['1.147kWh/kW'],['-'],['-'],['22.893kWh'],['50.335kWh'],['34.068kWh'],['31/10/22 - 06/11/22']
49,['2022-43'],['342.745kWh'],['1.649kWh/kW'],['-'],['-'],['10.264kWh'],['65.108kWh'],['48.963kWh'],['24/10/22 - 30/10/22']
50,['2022-42'],['387.819kWh'],['1.865kWh/kW'],['-'],['-'],['20.565kWh'],['79.061kWh'],['55.402kWh'],['17/10/22 - 23/10/22']
51,['2022-41'],['404.854kWh'],['1.947kWh/kW'],['-'],['-'],['36.825kWh'],['73.145kWh'],['57.836kWh'],['10/10/22 - 16/10/22']
52,['2022-40'],['465.227kWh'],['2.238kWh/kW'],['-'],['-'],['26.875kWh'],['96.772kWh'],['66.461kWh'],['03/10/22 - 09/10/22']
53,['2022-39'],['270.497kWh'],['1.301kWh/kW'],['-'],['-'],['13.453kWh'],['62.925kWh'],['38.642kWh'],['26/09/22 - 02/10/22']
54,['2022-38'],['622.905kWh'],['2.996kWh/kW'],['-'],['-'],['23.786kWh'],['120.317kWh'],['88.986kWh'],['19/09/22 - 25/09/22']
55,['2022-37'],['536.565kWh'],['2.581kWh/kW'],['-'],['-'],['37.041kWh'],['125.791kWh'],['76.652kWh'],['12/09/22 - 18/09/22']
56,['2022-36'],['721.088kWh'],['3.468kWh/kW'],['-'],['-'],['83.940kWh'],['126.099kWh'],['103.012kWh'],['05/09/22 - 11/09/22']
57,['2022-35'],['694.827kWh'],['3.342kWh/kW'],['-'],['-'],['46.198kWh'],['131.300kWh'],['99.261kWh'],['29/08/22 - 04/09/22']
58,['2022-34'],['814.870kWh'],['3.919kWh/kW'],['-'],['-'],['99.254kWh'],['132.921kWh'],['116.410kWh'],['22/08/22 - 28/08/22']
59,['2022-33'],['617.005kWh'],['2.968kWh/kW'],['-'],['-'],['21.277kWh'],['139.569kWh'],['88.143kWh'],['15/08/22 - 21/08/22']
60,['2022-32'],['963.275kWh'],['4.633kWh/kW'],['-'],['-'],['102.276kWh'],['148.651kWh'],['137.610kWh'],['08/08/22 - 14/08/22']
61,['2022-31'],['786.050kWh'],['3.781kWh/kW'],['-'],['-'],['38.987kWh'],['151.930kWh'],['112.292kWh'],['01/08/22 - 07/08/22']
62,['2022-30'],['866.128kWh'],['4.166kWh/kW'],['-'],['-'],['64.115kWh'],['153.617kWh'],['123.732kWh'],['25/07/22 - 31/07/22']
63,['2022-29'],['979.772kWh'],['4.713kWh/kW'],['-'],['-'],['96.908kWh'],['163.597kWh'],['139.967kWh'],['18/07/22 - 24/07/22']
64,['2022-28'],['1.169MWh'],['5.624kWh/kW'],['-'],['-'],['154.886kWh'],['176.043kWh'],['167.042kWh'],['11/07/22 - 17/07/22']
65,['2022-27'],['1.097MWh'],['5.275kWh/kW'],['-'],['-'],['112.618kWh'],['178.712kWh'],['156.663kWh'],['04/07/22 - 10/07/22']
66,['2022-26'],['836.128kWh'],['4.022kWh/kW'],['-'],['-'],['55.650kWh'],['178.356kWh'],['119.446kWh'],['27/06/22 - 03/07/22']
67,['2022-25'],['979.239kWh'],['4.710kWh/kW'],['-'],['-'],['51.967kWh'],['182.806kWh'],['139.891kWh'],['20/06/22 - 26/06/22']
68,['2022-24'],['1.147MWh'],['5.519kWh/kW'],['-'],['-'],['122.178kWh'],['185.262kWh'],['163.902kWh'],['13/06/22 - 19/06/22']
69,['2022-23'],['1.026MWh'],['4.934kWh/kW'],['-'],['-'],['95.796kWh'],['185.394kWh'],['146.547kWh'],['06/06/22 - 12/06/22']
70,['2022-22'],['800.899kWh'],['3.852kWh/kW'],['-'],['-'],['67.423kWh'],['170.827kWh'],['114.414kWh'],['30/05/22 - 05/06/22']
71,['2022-21'],['812.810kWh'],['3.910kWh/kW'],['-'],['-'],['42.089kWh'],['154.812kWh'],['116.115kWh'],['23/05/22 - 29/05/22']
72,['2022-20'],['989.708kWh'],['4.760kWh/kW'],['-'],['-'],['109.565kWh'],['158.447kWh'],['141.386kWh'],['16/05/22 - 22/05/22']
73,['2022-19'],['993.709kWh'],['4.780kWh/kW'],['-'],['-'],['89.677kWh'],['159.374kWh'],['141.958kWh'],['09/05/22 - 15/05/22']
74,['2022-18'],['652.480kWh'],['3.138kWh/kW'],['-'],['-'],['34.061kWh'],['163.744kWh'],['93.211kWh'],['02/05/22 - 08/05/22']
75,['2022-17'],['897.449kWh'],['4.317kWh/kW'],['-'],['-'],['70.726kWh'],['167.022kWh'],['128.207kWh'],['25/04/22 - 01/05/22']
76,['2022-16'],['909.825kWh'],['4.376kWh/kW'],['-'],['-'],['59.683kWh'],['155.070kWh'],['129.975kWh'],['18/04/22 - 24/04/22']
77,['2022-15'],['925.623kWh'],['4.452kWh/kW'],['-'],['-'],['103.741kWh'],['158.290kWh'],['132.231kWh'],['11/04/22 - 17/04/22']
78,['2022-14'],['562.646kWh'],['2.706kWh/kW'],['-'],['-'],['50.554kWh'],['138.658kWh'],['80.378kWh'],['04/04/22 - 10/04/22']
79,['2022-13'],['333.215kWh'],['1.603kWh/kW'],['-'],['-'],['0.000kWh'],['122.492kWh'],['47.602kWh'],['28/03/22 - 03/04/22']
80,['2022-12'],['798.980kWh'],['3.843kWh/kW'],['-'],['-'],['101.759kWh'],['123.177kWh'],['114.140kWh'],['21/03/22 - 27/03/22']
81,['2022-11'],['511.740kWh'],['2.462kWh/kW'],['-'],['-'],['23.461kWh'],['108.332kWh'],['73.105kWh'],['14/03/22 - 20/03/22']
82,['2022-10'],['713.764kWh'],['3.433kWh/kW'],['-'],['-'],['95.592kWh'],['107.473kWh'],['101.966kWh'],['07/03/22 - 13/03/22']
83,['2022-09'],['663.108kWh'],['3.190kWh/kW'],['-'],['-'],['86.742kWh'],['99.498kWh'],['94.729kWh'],['28/02/22 - 06/03/22']
84,['2022-08'],['484.407kWh'],['2.330kWh/kW'],['-'],['-'],['28.060kWh'],['97.578kWh'],['69.201kWh'],['21/02/22 - 27/02/22']
85,['2022-07'],['278.554kWh'],['1.340kWh/kW'],['-'],['-'],['14.761kWh'],['71.170kWh'],['39.793kWh'],['14/02/22 - 20/02/22']
86,['2022-06'],['445.342kWh'],['2.142kWh/kW'],['-'],['-'],['49.816kWh'],['72.015kWh'],['63.620kWh'],['07/02/22 - 13/02/22']
87,['2022-05'],['191.364kWh'],['0.920kWh/kW'],['-'],['-'],['4.410kWh'],['61.633kWh'],['27.337kWh'],['31/01/22 - 06/02/22']
88,['2022-04'],['204.786kWh'],['0.985kWh/kW'],['-'],['-'],['16.539kWh'],['49.889kWh'],['29.255kWh'],['24/01/22 - 30/01/22']
89,['2022-03'],['247.547kWh'],['1.191kWh/kW'],['-'],['-'],['6.328kWh'],['47.627kWh'],['35.363kWh'],['17/01/22 - 23/01/22']
90,['2022-02'],['185.166kWh'],['0.891kWh/kW'],['-'],['-'],['12.894kWh'],['40.335kWh'],['26.452kWh'],['10/01/22 - 16/01/22']
91,['2022-01'],['124.434kWh'],['0.599kWh/kW'],['-'],['-'],['12.865kWh'],['22.909kWh'],['17.776kWh'],['03/01/22 - 09/01/22']
92,['2021-52'],['139.851kWh'],['0.673kWh/kW'],['-'],['-'],['4.043kWh'],['30.848kWh'],['19.978kWh'],['27/12/21 - 02/01/22']
93,['2021-51'],['107.985kWh'],['0.519kWh/kW'],['-'],['-'],['6.352kWh'],['34.679kWh'],['15.426kWh'],['20/12/21 - 26/12/21']
94,['2021-50'],['66.953kWh'],['0.376kWh/kW'],['-'],['-'],['5.740kWh'],['29.535kWh'],['11.158kWh'],['13/12/21 - 19/12/21']
95,['2021-49'],['49.481kWh'],['0.238kWh/kW'],['-'],['-'],['0.000kWh'],['26.765kWh'],['7.068kWh'],['06/12/21 - 12/12/21']
96,['2021-48'],['102.840kWh'],['0.495kWh/kW'],['-'],['-'],['0.000kWh'],['33.306kWh'],['14.691kWh'],['29/11/21 - 05/12/21']
97,['2021-47'],['53.972kWh'],['0.260kWh/kW'],['-'],['-'],['0.001kWh'],['17.542kWh'],['7.710kWh'],['22/11/21 - 28/11/21']
98,['2021-46'],['101.257kWh'],['0.487kWh/kW'],['-'],['-'],['5.651kWh'],['36.405kWh'],['14.465kWh'],['15/11/21 - 21/11/21']
99,['2021-45'],['160.547kWh'],['0.772kWh/kW'],['-'],['-'],['8.888kWh'],['36.702kWh'],['22.935kWh'],['08/11/21 - 14/11/21']
100,['2021-44'],['255.230kWh'],['1.228kWh/kW'],['-'],['-'],['13.826kWh'],['55.545kWh'],['36.461kWh'],['01/11/21 - 07/11/21']
101,['2021-43'],['308.642kWh'],['1.485kWh/kW'],['-'],['-'],['18.732kWh'],['61.058kWh'],['44.091kWh'],['25/10/21 - 31/10/21']
102,['2021-42'],['397.812kWh'],['1.914kWh/kW'],['-'],['-'],['16.008kWh'],['80.862kWh'],['56.830kWh'],['18/10/21 - 24/10/21']
103,['2021-41'],['484.690kWh'],['2.331kWh/kW'],['-'],['-'],['41.036kWh'],['87.383kWh'],['69.241kWh'],['11/10/21 - 17/10/21']
104,['2021-40'],['342.129kWh'],['1.645kWh/kW'],['-'],['-'],['38.464kWh'],['59.316kWh'],['48.875kWh'],['04/10/21 - 10/10/21']
105,['2021-39'],['562.875kWh'],['2.707kWh/kW'],['-'],['-'],['48.886kWh'],['102.185kWh'],['80.410kWh'],['27/09/21 - 03/10/21']
106,['2021-38'],['575.816kWh'],['2.770kWh/kW'],['-'],['-'],['46.652kWh'],['107.854kWh'],['82.259kWh'],['20/09/21 - 26/09/21']
107,['2021-37'],['561.477kWh'],['2.701kWh/kW'],['-'],['-'],['19.358kWh'],['116.667kWh'],['80.211kWh'],['13/09/21 - 19/09/21']
108,['2021-36'],['708.131kWh'],['3.406kWh/kW'],['-'],['-'],['58.741kWh'],['130.466kWh'],['101.161kWh'],['06/09/21 - 12/09/21']
109,['2021-35'],['746.472kWh'],['3.591kWh/kW'],['-'],['-'],['63.525kWh'],['132.630kWh'],['106.638kWh'],['30/08/21 - 05/09/21']
110,['2021-34'],['521.046kWh'],['2.506kWh/kW'],['-'],['-'],['35.826kWh'],['116.951kWh'],['74.435kWh'],['23/08/21 - 29/08/21']
111,['2021-33'],['646.014kWh'],['3.108kWh/kW'],['-'],['-'],['37.027kWh'],['123.577kWh'],['92.287kWh'],['16/08/21 - 22/08/21']
112,['2021-32'],['884.790kWh'],['4.256kWh/kW'],['-'],['-'],['108.800kWh'],['142.463kWh'],['126.398kWh'],['09/08/21 - 15/08/21']
113,['2021-31'],['587.587kWh'],['2.826kWh/kW'],['-'],['-'],['35.020kWh'],['116.378kWh'],['83.941kWh'],['02/08/21 - 08/08/21']
114,['2021-30'],['696.656kWh'],['3.351kWh/kW'],['-'],['-'],['68.871kWh'],['146.842kWh'],['99.522kWh'],['26/07/21 - 01/08/21']
115,['2021-29'],['954.430kWh'],['4.591kWh/kW'],['-'],['-'],['67.627kWh'],['169.000kWh'],['136.347kWh'],['19/07/21 - 25/07/21']
116,['2021-28'],['570.905kWh'],['2.746kWh/kW'],['-'],['-'],['10.731kWh'],['147.923kWh'],['81.557kWh'],['12/07/21 - 18/07/21']
117,['2021-27'],['735.676kWh'],['3.538kWh/kW'],['-'],['-'],['37.021kWh'],['170.787kWh'],['105.096kWh'],['05/07/21 - 11/07/21']
118,['2021-26'],['807.492kWh'],['3.884kWh/kW'],['-'],['-'],['66.646kWh'],['169.215kWh'],['115.356kWh'],['28/06/21 - 04/07/21']
119,['2021-25'],['874.362kWh'],['4.206kWh/kW'],['-'],['-'],['87.894kWh'],['158.455kWh'],['124.908kWh'],['21/06/21 - 27/06/21']
120,['2021-24'],['1.102MWh'],['5.302kWh/kW'],['-'],['-'],['104.943kWh'],['183.332kWh'],['157.457kWh'],['14/06/21 - 20/06/21']
121,['2021-23'],['992.332kWh'],['4.773kWh/kW'],['-'],['-'],['63.657kWh'],['179.769kWh'],['141.761kWh'],['07/06/21 - 13/06/21']
122,['2021-22'],['805.049kWh'],['3.872kWh/kW'],['-'],['-'],['46.476kWh'],['158.582kWh'],['115.007kWh'],['31/05/21 - 06/06/21']
123,['2021-21'],['820.702kWh'],['3.948kWh/kW'],['-'],['-'],['53.102kWh'],['165.655kWh'],['117.243kWh'],['24/05/21 - 30/05/21']
124,['2021-20'],['745.970kWh'],['3.588kWh/kW'],['-'],['-'],['21.731kWh'],['146.748kWh'],['106.567kWh'],['17/05/21 - 23/05/21']
125,['2021-19'],['626.602kWh'],['3.014kWh/kW'],['-'],['-'],['49.646kWh'],['145.547kWh'],['89.514kWh'],['10/05/21 - 16/05/21']
126,['2021-18'],['765.351kWh'],['3.681kWh/kW'],['-'],['-'],['48.172kWh'],['158.942kWh'],['109.335kWh'],['03/05/21 - 09/05/21']
127,['2021-17'],['665.567kWh'],['3.202kWh/kW'],['-'],['-'],['19.114kWh'],['148.219kWh'],['95.081kWh'],['26/04/21 - 02/05/21']
128,['2021-16'],['1.006MWh'],['4.837kWh/kW'],['-'],['-'],['128.066kWh'],['157.365kWh'],['143.660kWh'],['19/04/21 - 25/04/21']
129,['2021-15'],['728.670kWh'],['3.505kWh/kW'],['-'],['-'],['50.565kWh'],['139.520kWh'],['104.095kWh'],['12/04/21 - 18/04/21']
130,['2021-14'],['674.643kWh'],['3.245kWh/kW'],['-'],['-'],['22.356kWh'],['145.087kWh'],['96.377kWh'],['05/04/21 - 11/04/21']
131,['2021-13'],['874.691kWh'],['4.207kWh/kW'],['-'],['-'],['109.701kWh'],['137.317kWh'],['124.955kWh'],['29/03/21 - 04/04/21']
132,['2021-12'],['713.194kWh'],['3.430kWh/kW'],['-'],['-'],['44.495kWh'],['126.916kWh'],['101.884kWh'],['22/03/21 - 28/03/21']
133,['2021-11'],['459.087kWh'],['2.208kWh/kW'],['-'],['-'],['19.510kWh'],['117.681kWh'],['65.583kWh'],['15/03/21 - 21/03/21']
134,['2021-10'],['481.219kWh'],['2.314kWh/kW'],['-'],['-'],['38.098kWh'],['92.882kWh'],['68.745kWh'],['08/03/21 - 14/03/21']
135,['2021-09'],['366.430kWh'],['1.763kWh/kW'],['-'],['-'],['16.221kWh'],['88.332kWh'],['52.347kWh'],['01/03/21 - 07/03/21']
136,['2021-08'],['414.880kWh'],['1.995kWh/kW'],['-'],['-'],['14.765kWh'],['79.975kWh'],['59.268kWh'],['22/02/21 - 28/02/21']
137,['2021-07'],['340.833kWh'],['1.639kWh/kW'],['-'],['-'],['0.385kWh'],['76.552kWh'],['48.690kWh'],['15/02/21 - 21/02/21']
138,['2021-06'],['52.454kWh'],['0.252kWh/kW'],['-'],['-'],['0.000kWh'],['49.421kWh'],['7.493kWh'],['08/02/21 - 14/02/21']
139,['2021-05'],['147.494kWh'],['0.709kWh/kW'],['-'],['-'],['8.646kWh'],['48.035kWh'],['21.070kWh'],['01/02/21 - 07/02/21']
140,['2021-04'],['45.464kWh'],['0.219kWh/kW'],['-'],['-'],['0.000kWh'],['23.936kWh'],['6.494kWh'],['25/01/21 - 31/01/21']
141,['2021-03'],['0.068kWh'],['0.000kWh/kW'],['-'],['-'],['0.000kWh'],['0.068kWh'],['0.009kWh'],['18/01/21 - 24/01/21']
142,['2021-02'],['44.582kWh'],['0.214kWh/kW'],['-'],['-'],['0.000kWh'],['27.516kWh'],['6.368kWh'],['11/01/21 - 17/01/21']
143,['2021-01'],['101.729kWh'],['0.489kWh/kW'],['-'],['-'],['6.181kWh'],['34.996kWh'],['14.532kWh'],['04/01/21 - 10/01/21']
144,['2020-53'],['82.523kWh'],['0.397kWh/kW'],['-'],['-'],['3.108kWh'],['20.311kWh'],['11.789kWh'],['28/12/20 - 03/01/21']
145,['2020-52'],['116.346kWh'],['0.560kWh/kW'],['-'],['-'],['5.820kWh'],['28.344kWh'],['16.620kWh'],['21/12/20 - 27/12/20']
146,['2020-51'],['110.554kWh'],['0.532kWh/kW'],['-'],['-'],['10.278kWh'],['22.785kWh'],['15.793kWh'],['14/12/20 - 20/12/20']
147,['2020-50'],['51.962kWh'],['0.250kWh/kW'],['-'],['-'],['1.739kWh'],['15.158kWh'],['7.423kWh'],['07/12/20 - 13/12/20']
148,['2020-49'],['32.129kWh'],['0.154kWh/kW'],['-'],['-'],['0.000kWh'],['10.820kWh'],['4.589kWh'],['30/11/20 - 06/12/20']
149,['2020-48'],['79.609kWh'],['0.383kWh/kW'],['-'],['-'],['2.469kWh'],['35.007kWh'],['11.372kWh'],['23/11/20 - 29/11/20']
150,['2020-47'],['173.073kWh'],['0.833kWh/kW'],['-'],['-'],['6.870kWh'],['39.092kWh'],['24.724kWh'],['16/11/20 - 22/11/20']
151,['2020-46'],['212.875kWh'],['1.024kWh/kW'],['-'],['-'],['9.450kWh'],['41.619kWh'],['30.410kWh'],['09/11/20 - 15/11/20']
152,['2020-45'],['150.706kWh'],['0.725kWh/kW'],['-'],['-'],['9.743kWh'],['43.378kWh'],['21.529kWh'],['02/11/20 - 08/11/20']
153,['2020-44'],['193.114kWh'],['0.929kWh/kW'],['-'],['-'],['4.313kWh'],['54.308kWh'],['27.587kWh'],['26/10/20 - 01/11/20']
154,['2020-43'],['317.356kWh'],['1.526kWh/kW'],['-'],['-'],['15.470kWh'],['62.664kWh'],['45.336kWh'],['19/10/20 - 25/10/20']
155,['2020-42'],['307.131kWh'],['1.477kWh/kW'],['-'],['-'],['15.899kWh'],['69.635kWh'],['43.875kWh'],['12/10/20 - 18/10/20']
156,['2020-41'],['344.797kWh'],['1.658kWh/kW'],['-'],['-'],['15.453kWh'],['77.694kWh'],['49.256kWh'],['05/10/20 - 11/10/20']
157,['2020-40'],['390.286kWh'],['1.877kWh/kW'],['-'],['-'],['28.466kWh'],['85.512kWh'],['55.755kWh'],['28/09/20 - 04/10/20']
158,['2020-39'],['401.764kWh'],['1.933kWh/kW'],['-'],['-'],['15.857kWh'],['87.751kWh'],['57.394kWh'],['21/09/20 - 27/09/20']
159,['2020-38'],['619.334kWh'],['2.979kWh/kW'],['-'],['-'],['56.594kWh'],['102.678kWh'],['88.476kWh'],['14/09/20 - 20/09/20']
160,['2020-37'],['746.756kWh'],['3.592kWh/kW'],['-'],['-'],['86.802kWh'],['116.976kWh'],['106.679kWh'],['07/09/20 - 13/09/20']
161,['2020-36'],['696.729kWh'],['3.351kWh/kW'],['-'],['-'],['18.703kWh'],['124.530kWh'],['99.532kWh'],['31/08/20 - 06/09/20']
162,['2020-35'],['587.653kWh'],['2.827kWh/kW'],['-'],['-'],['14.604kWh'],['121.971kWh'],['83.950kWh'],['24/08/20 - 30/08/20']
163,['2020-34'],['758.003kWh'],['3.646kWh/kW'],['-'],['-'],['51.234kWh'],['137.082kWh'],['108.286kWh'],['17/08/20 - 23/08/20']
164,['2020-33'],['866.985kWh'],['4.170kWh/kW'],['-'],['-'],['88.912kWh'],['143.297kWh'],['123.855kWh'],['10/08/20 - 16/08/20']
165,['2020-32'],['832.658kWh'],['4.005kWh/kW'],['-'],['-'],['29.749kWh'],['156.243kWh'],['118.951kWh'],['03/08/20 - 09/08/20']
166,['2020-31'],['963.084kWh'],['4.632kWh/kW'],['-'],['-'],['80.869kWh'],['162.006kWh'],['137.583kWh'],['27/07/20 - 02/08/20']
167,['2020-30'],['965.104kWh'],['4.642kWh/kW'],['-'],['-'],['82.068kWh'],['170.608kWh'],['137.872kWh'],['20/07/20 - 26/07/20']
168,['2020-29'],['895.789kWh'],['4.309kWh/kW'],['-'],['-'],['38.780kWh'],['176.318kWh'],['127.969kWh'],['13/07/20 - 19/07/20']
169,['2020-28'],['1.047MWh'],['5.036kWh/kW'],['-'],['-'],['79.865kWh'],['193.242kWh'],['149.583kWh'],['06/07/20 - 12/07/20']
170,['2020-27'],['1.026MWh'],['4.937kWh/kW'],['-'],['-'],['75.447kWh'],['190.589kWh'],['146.636kWh'],['29/06/20 - 05/07/20']
