,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
21,['2023-19'],['297.582kWh'],['3.936kWh/kW'],['-'],"['0,00 CHF']",['31.059kWh'],['53.055kWh'],['42.511kWh'],['08/05/23 - 14/05/23']
22,['2023-18'],['344.733kWh'],['4.560kWh/kW'],['-'],"['0,00 CHF']",['13.562kWh'],['67.543kWh'],['49.247kWh'],['01/05/23 - 07/05/23']
23,['2023-17'],['300.048kWh'],['3.969kWh/kW'],['-'],"['0,00 CHF']",['23.378kWh'],['61.760kWh'],['42.864kWh'],['24/04/23 - 30/04/23']
24,['2023-16'],['301.441kWh'],['3.987kWh/kW'],['-'],"['0,00 CHF']",['11.951kWh'],['64.578kWh'],['43.063kWh'],['17/04/23 - 23/04/23']
25,['2023-15'],['265.201kWh'],['3.508kWh/kW'],['-'],"['0,00 CHF']",['20.886kWh'],['56.469kWh'],['37.885kWh'],['10/04/23 - 16/04/23']
26,['2023-14'],['338.916kWh'],['4.483kWh/kW'],['-'],"['0,00 CHF']",['2.176kWh'],['61.735kWh'],['48.416kWh'],['03/04/23 - 09/04/23']
27,['2023-13'],['143.048kWh'],['1.892kWh/kW'],['-'],"['0,00 CHF']",['3.455kWh'],['41.837kWh'],['20.435kWh'],['27/03/23 - 02/04/23']
28,['2023-12'],['220.600kWh'],['2.918kWh/kW'],['-'],"['0,00 CHF']",['14.020kWh'],['52.636kWh'],['31.514kWh'],['20/03/23 - 26/03/23']
29,['2023-11'],['257.681kWh'],['3.409kWh/kW'],['-'],"['0,00 CHF']",['12.785kWh'],['49.472kWh'],['36.811kWh'],['13/03/23 - 19/03/23']
30,['2023-10'],['177.765kWh'],['2.351kWh/kW'],['-'],"['0,00 CHF']",['1.060kWh'],['41.601kWh'],['25.395kWh'],['06/03/23 - 12/03/23']
31,['2023-09'],['290.596kWh'],['3.844kWh/kW'],['-'],"['0,00 CHF']",['38.882kWh'],['43.397kWh'],['41.513kWh'],['27/02/23 - 05/03/23']
32,['2023-08'],['240.799kWh'],['3.185kWh/kW'],['-'],"['0,00 CHF']",['20.211kWh'],['40.870kWh'],['34.399kWh'],['20/02/23 - 26/02/23']
33,['2023-07'],['238.977kWh'],['3.161kWh/kW'],['-'],"['0,00 CHF']",['28.435kWh'],['35.738kWh'],['34.139kWh'],['13/02/23 - 19/02/23']
34,['2023-06'],['211.571kWh'],['2.799kWh/kW'],['-'],"['0,00 CHF']",['12.130kWh'],['34.252kWh'],['30.224kWh'],['06/02/23 - 12/02/23']
35,['2023-05'],['8.846kWh'],['0.117kWh/kW'],['-'],"['0,00 CHF']",['0.112kWh'],['5.029kWh'],['1.263kWh'],['30/01/23 - 05/02/23']
36,['2023-04'],['0.274kWh'],['0.004kWh/kW'],['-'],"['0,00 CHF']",['0.003kWh'],['0.089kWh'],['0.039kWh'],['23/01/23 - 29/01/23']
37,['2023-03'],['1.920kWh'],['0.030kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['1.920kWh'],['0.320kWh'],['16/01/23 - 22/01/23']
38,['2023-02'],['26.394kWh'],['0.611kWh/kW'],['-'],"['0,00 CHF']",['0.225kWh'],['10.809kWh'],['6.598kWh'],['09/01/23 - 15/01/23']
39,['2023-01'],['90.264kWh'],['1.194kWh/kW'],['-'],"['0,00 CHF']",['3.672kWh'],['21.311kWh'],['12.894kWh'],['02/01/23 - 08/01/23']
40,['2022-52'],['97.802kWh'],['1.294kWh/kW'],['-'],"['0,00 CHF']",['3.987kWh'],['22.202kWh'],['13.971kWh'],['26/12/22 - 01/01/23']
41,['2022-51'],['49.314kWh'],['0.652kWh/kW'],['-'],"['0,00 CHF']",['1.074kWh'],['17.510kWh'],['7.044kWh'],['19/12/22 - 25/12/22']
42,['2022-50'],['12.051kWh'],['0.159kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['8.387kWh'],['1.721kWh'],['12/12/22 - 18/12/22']
43,['2022-49'],['79.691kWh'],['1.230kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['21.142kWh'],['13.281kWh'],['05/12/22 - 11/12/22']
44,['2022-48'],['88.195kWh'],['1.166kWh/kW'],['-'],"['0,00 CHF']",['1.246kWh'],['21.192kWh'],['12.599kWh'],['28/11/22 - 04/12/22']
45,['2022-47'],['106.862kWh'],['1.413kWh/kW'],['-'],"['0,00 CHF']",['9.570kWh'],['23.360kWh'],['15.266kWh'],['21/11/22 - 27/11/22']
46,['2022-46'],['130.118kWh'],['1.721kWh/kW'],['-'],"['0,00 CHF']",['3.471kWh'],['25.374kWh'],['18.588kWh'],['14/11/22 - 20/11/22']
47,['2022-45'],['145.144kWh'],['1.920kWh/kW'],['-'],"['0,00 CHF']",['4.542kWh'],['28.855kWh'],['20.734kWh'],['07/11/22 - 13/11/22']
48,['2022-44'],['139.878kWh'],['1.850kWh/kW'],['-'],"['0,00 CHF']",['12.755kWh'],['28.297kWh'],['19.982kWh'],['31/10/22 - 06/11/22']
49,['2022-43'],['174.497kWh'],['2.308kWh/kW'],['-'],"['0,00 CHF']",['5.983kWh'],['31.998kWh'],['24.928kWh'],['24/10/22 - 30/10/22']
50,['2022-42'],['168.472kWh'],['2.228kWh/kW'],['-'],"['0,00 CHF']",['5.965kWh'],['35.985kWh'],['24.067kWh'],['17/10/22 - 23/10/22']
51,['2022-41'],['191.762kWh'],['2.537kWh/kW'],['-'],"['0,00 CHF']",['18.589kWh'],['35.305kWh'],['27.394kWh'],['10/10/22 - 16/10/22']
52,['2022-40'],['243.591kWh'],['3.222kWh/kW'],['-'],"['0,00 CHF']",['10.010kWh'],['44.771kWh'],['34.798kWh'],['03/10/22 - 09/10/22']
53,['2022-39'],['145.413kWh'],['1.923kWh/kW'],['-'],"['0,00 CHF']",['5.708kWh'],['36.995kWh'],['20.773kWh'],['26/09/22 - 02/10/22']
54,['2022-38'],['278.475kWh'],['3.684kWh/kW'],['-'],"['0,00 CHF']",['15.150kWh'],['52.287kWh'],['39.782kWh'],['19/09/22 - 25/09/22']
55,['2022-37'],['248.556kWh'],['3.288kWh/kW'],['-'],"['0,00 CHF']",['20.703kWh'],['52.522kWh'],['35.508kWh'],['12/09/22 - 18/09/22']
56,['2022-36'],['267.780kWh'],['3.542kWh/kW'],['-'],"['0,00 CHF']",['23.760kWh'],['43.498kWh'],['38.254kWh'],['05/09/22 - 11/09/22']
57,['2022-35'],['248.397kWh'],['3.286kWh/kW'],['-'],"['0,00 CHF']",['27.138kWh'],['43.505kWh'],['35.485kWh'],['29/08/22 - 04/09/22']
58,['2022-34'],['280.740kWh'],['3.714kWh/kW'],['-'],"['0,00 CHF']",['17.282kWh'],['49.762kWh'],['40.105kWh'],['22/08/22 - 28/08/22']
59,['2022-33'],['229.548kWh'],['3.036kWh/kW'],['-'],"['0,00 CHF']",['15.144kWh'],['43.815kWh'],['32.792kWh'],['15/08/22 - 21/08/22']
60,['2022-32'],['310.806kWh'],['4.111kWh/kW'],['-'],"['0,00 CHF']",['22.663kWh'],['50.922kWh'],['44.400kWh'],['08/08/22 - 14/08/22']
61,['2022-31'],['327.476kWh'],['4.332kWh/kW'],['-'],"['0,00 CHF']",['38.188kWh'],['51.470kWh'],['46.782kWh'],['01/08/22 - 07/08/22']
62,['2022-30'],['295.584kWh'],['3.910kWh/kW'],['-'],"['0,00 CHF']",['21.150kWh'],['53.454kWh'],['42.226kWh'],['25/07/22 - 31/07/22']
63,['2022-29'],['311.266kWh'],['4.117kWh/kW'],['-'],"['0,00 CHF']",['32.556kWh'],['52.765kWh'],['44.466kWh'],['18/07/22 - 24/07/22']
64,['2022-28'],['362.732kWh'],['4.798kWh/kW'],['-'],"['0,00 CHF']",['45.726kWh'],['53.634kWh'],['51.818kWh'],['11/07/22 - 17/07/22']
65,['2022-27'],['353.824kWh'],['4.680kWh/kW'],['-'],"['0,00 CHF']",['41.562kWh'],['58.621kWh'],['50.546kWh'],['04/07/22 - 10/07/22']
66,['2022-26'],['288.805kWh'],['3.820kWh/kW'],['-'],"['0,00 CHF']",['4.514kWh'],['60.974kWh'],['41.257kWh'],['27/06/22 - 03/07/22']
67,['2022-25'],['297.437kWh'],['3.935kWh/kW'],['-'],"['0,00 CHF']",['27.460kWh'],['53.370kWh'],['42.491kWh'],['20/06/22 - 26/06/22']
68,['2022-24'],['311.207kWh'],['4.117kWh/kW'],['-'],"['0,00 CHF']",['40.238kWh'],['55.245kWh'],['44.458kWh'],['13/06/22 - 19/06/22']
69,['2022-23'],['331.717kWh'],['4.388kWh/kW'],['-'],"['0,00 CHF']",['36.152kWh'],['62.561kWh'],['47.388kWh'],['06/06/22 - 12/06/22']
70,['2022-22'],['277.589kWh'],['3.672kWh/kW'],['-'],"['0,00 CHF']",['27.027kWh'],['62.073kWh'],['39.655kWh'],['30/05/22 - 05/06/22']
71,['2022-21'],['349.093kWh'],['4.618kWh/kW'],['-'],"['0,00 CHF']",['33.273kWh'],['60.356kWh'],['49.870kWh'],['23/05/22 - 29/05/22']
72,['2022-20'],['325.377kWh'],['4.304kWh/kW'],['-'],"['0,00 CHF']",['36.725kWh'],['52.376kWh'],['46.482kWh'],['16/05/22 - 22/05/22']
73,['2022-19'],['353.893kWh'],['4.681kWh/kW'],['-'],"['0,00 CHF']",['48.192kWh'],['53.396kWh'],['50.556kWh'],['09/05/22 - 15/05/22']
74,['2022-18'],['276.480kWh'],['3.657kWh/kW'],['-'],"['0,00 CHF']",['7.012kWh'],['58.496kWh'],['39.497kWh'],['02/05/22 - 08/05/22']
75,['2022-17'],['314.975kWh'],['4.166kWh/kW'],['-'],"['0,00 CHF']",['30.340kWh'],['61.191kWh'],['44.996kWh'],['25/04/22 - 01/05/22']
76,['2022-16'],['331.553kWh'],['4.386kWh/kW'],['-'],"['0,00 CHF']",['29.108kWh'],['59.211kWh'],['47.364kWh'],['18/04/22 - 24/04/22']
77,['2022-15'],['381.547kWh'],['5.047kWh/kW'],['-'],"['0,00 CHF']",['50.748kWh'],['58.569kWh'],['54.506kWh'],['11/04/22 - 17/04/22']
78,['2022-14'],['256.258kWh'],['3.390kWh/kW'],['-'],"['0,00 CHF']",['9.577kWh'],['59.555kWh'],['36.608kWh'],['04/04/22 - 10/04/22']
79,['2022-13'],['218.008kWh'],['2.884kWh/kW'],['-'],"['0,00 CHF']",['21.362kWh'],['48.519kWh'],['31.144kWh'],['28/03/22 - 03/04/22']
80,['2022-12'],['332.062kWh'],['4.392kWh/kW'],['-'],"['0,00 CHF']",['44.640kWh'],['48.676kWh'],['47.437kWh'],['21/03/22 - 27/03/22']
81,['2022-11'],['247.024kWh'],['3.268kWh/kW'],['-'],"['0,00 CHF']",['16.434kWh'],['46.491kWh'],['35.289kWh'],['14/03/22 - 20/03/22']
82,['2022-10'],['310.841kWh'],['4.111kWh/kW'],['-'],"['0,00 CHF']",['39.875kWh'],['47.567kWh'],['44.405kWh'],['07/03/22 - 13/03/22']
83,['2022-09'],['306.543kWh'],['4.055kWh/kW'],['-'],"['0,00 CHF']",['40.153kWh'],['45.755kWh'],['43.791kWh'],['28/02/22 - 06/03/22']
84,['2022-08'],['165.748kWh'],['2.192kWh/kW'],['-'],"['0,00 CHF']",['0.681kWh'],['43.948kWh'],['23.678kWh'],['21/02/22 - 27/02/22']
85,['2022-07'],['152.122kWh'],['2.012kWh/kW'],['-'],"['0,00 CHF']",['0.227kWh'],['37.086kWh'],['21.731kWh'],['14/02/22 - 20/02/22']
86,['2022-06'],['174.918kWh'],['2.314kWh/kW'],['-'],"['0,00 CHF']",['5.329kWh'],['36.029kWh'],['24.988kWh'],['07/02/22 - 13/02/22']
87,['2022-05'],['80.786kWh'],['1.069kWh/kW'],['-'],"['0,00 CHF']",['0.313kWh'],['25.793kWh'],['11.540kWh'],['31/01/22 - 06/02/22']
88,['2022-04'],['146.312kWh'],['1.935kWh/kW'],['-'],"['0,00 CHF']",['12.268kWh'],['28.673kWh'],['20.901kWh'],['24/01/22 - 30/01/22']
89,['2022-03'],['5.105kWh'],['0.068kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['4.033kWh'],['0.729kWh'],['17/01/22 - 23/01/22']
90,['2022-02'],['0.000kWh'],['0.000kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['0.000kWh'],['0.000kWh'],['16/01/22 - 16/01/22']
91,['2022-01'],['66.572kWh'],['1.027kWh/kW'],['-'],"['0,00 CHF']",['0.047kWh'],['22.366kWh'],['11.095kWh'],['03/01/22 - 08/01/22']
92,['2021-52'],['74.772kWh'],['0.989kWh/kW'],['-'],"['0,00 CHF']",['0.591kWh'],['19.951kWh'],['10.681kWh'],['27/12/21 - 02/01/22']
93,['2021-51'],['2.185kWh'],['0.050kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['2.185kWh'],['0.546kWh'],['22/12/21 - 26/12/21']
94,['2021-49'],['0.000kWh'],['0.000kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['0.000kWh'],['0.000kWh'],['07/12/21 - 07/12/21']
95,['2021-48'],['38.916kWh'],['0.721kWh/kW'],['-'],"['0,00 CHF']",['0.481kWh'],['19.296kWh'],['7.783kWh'],['29/11/21 - 03/12/21']
96,['2021-47'],['95.186kWh'],['1.259kWh/kW'],['-'],"['0,00 CHF']",['3.695kWh'],['23.566kWh'],['13.598kWh'],['22/11/21 - 28/11/21']
97,['2021-46'],['127.247kWh'],['1.683kWh/kW'],['-'],"['0,00 CHF']",['2.583kWh'],['24.705kWh'],['18.178kWh'],['15/11/21 - 21/11/21']
98,['2021-45'],['150.383kWh'],['1.989kWh/kW'],['-'],"['0,00 CHF']",['6.475kWh'],['29.826kWh'],['21.483kWh'],['08/11/21 - 14/11/21']
99,['2021-44'],['148.603kWh'],['1.966kWh/kW'],['-'],"['0,00 CHF']",['3.804kWh'],['31.228kWh'],['21.229kWh'],['01/11/21 - 07/11/21']
100,['2021-43'],['197.689kWh'],['2.615kWh/kW'],['-'],"['0,00 CHF']",['7.388kWh'],['34.790kWh'],['28.241kWh'],['25/10/21 - 31/10/21']
101,['2021-42'],['226.300kWh'],['2.993kWh/kW'],['-'],"['0,00 CHF']",['24.510kWh'],['37.367kWh'],['32.328kWh'],['18/10/21 - 24/10/21']
102,['2021-41'],['264.513kWh'],['3.499kWh/kW'],['-'],"['0,00 CHF']",['31.141kWh'],['40.824kWh'],['37.787kWh'],['11/10/21 - 17/10/21']
103,['2021-40'],['205.795kWh'],['2.722kWh/kW'],['-'],"['0,00 CHF']",['4.173kWh'],['42.183kWh'],['29.399kWh'],['04/10/21 - 10/10/21']
104,['2021-39'],['266.541kWh'],['3.526kWh/kW'],['-'],"['0,00 CHF']",['22.514kWh'],['44.783kWh'],['38.077kWh'],['27/09/21 - 03/10/21']
105,['2021-38'],['253.440kWh'],['3.352kWh/kW'],['-'],"['0,00 CHF']",['12.960kWh'],['48.191kWh'],['36.205kWh'],['20/09/21 - 26/09/21']
106,['2021-37'],['213.711kWh'],['2.827kWh/kW'],['-'],"['0,00 CHF']",['12.527kWh'],['50.308kWh'],['30.530kWh'],['13/09/21 - 19/09/21']
107,['2021-36'],['337.701kWh'],['4.467kWh/kW'],['-'],"['0,00 CHF']",['31.083kWh'],['54.216kWh'],['48.243kWh'],['06/09/21 - 12/09/21']
108,['2021-35'],['367.404kWh'],['4.860kWh/kW'],['-'],"['0,00 CHF']",['43.292kWh'],['57.063kWh'],['52.486kWh'],['30/08/21 - 05/09/21']
109,['2021-34'],['388.206kWh'],['5.135kWh/kW'],['-'],"['0,00 CHF']",['48.611kWh'],['60.142kWh'],['55.458kWh'],['23/08/21 - 29/08/21']
110,['2021-33'],['370.069kWh'],['4.895kWh/kW'],['-'],"['0,00 CHF']",['35.644kWh'],['63.107kWh'],['52.867kWh'],['16/08/21 - 22/08/21']
111,['2021-32'],['393.508kWh'],['5.205kWh/kW'],['-'],"['0,00 CHF']",['54.948kWh'],['58.501kWh'],['56.215kWh'],['09/08/21 - 15/08/21']
112,['2021-31'],['306.271kWh'],['4.051kWh/kW'],['-'],"['0,00 CHF']",['18.501kWh'],['66.358kWh'],['43.753kWh'],['02/08/21 - 08/08/21']
113,['2021-30'],['295.546kWh'],['3.909kWh/kW'],['-'],"['0,00 CHF']",['27.823kWh'],['59.628kWh'],['42.220kWh'],['26/07/21 - 01/08/21']
114,['2021-29'],['424.340kWh'],['5.613kWh/kW'],['-'],"['0,00 CHF']",['48.463kWh'],['65.923kWh'],['60.620kWh'],['19/07/21 - 25/07/21']
115,['2021-28'],['296.940kWh'],['3.928kWh/kW'],['-'],"['0,00 CHF']",['13.700kWh'],['68.350kWh'],['42.420kWh'],['12/07/21 - 18/07/21']
116,['2021-27'],['306.342kWh'],['4.052kWh/kW'],['-'],"['0,00 CHF']",['15.710kWh'],['66.701kWh'],['43.763kWh'],['05/07/21 - 11/07/21']
117,['2021-26'],['299.925kWh'],['3.967kWh/kW'],['-'],"['0,00 CHF']",['25.579kWh'],['70.019kWh'],['42.846kWh'],['28/06/21 - 04/07/21']
118,['2021-25'],['387.516kWh'],['5.126kWh/kW'],['-'],"['0,00 CHF']",['40.488kWh'],['69.961kWh'],['55.359kWh'],['21/06/21 - 27/06/21']
119,['2021-24'],['430.625kWh'],['5.696kWh/kW'],['-'],"['0,00 CHF']",['41.882kWh'],['68.745kWh'],['61.517kWh'],['14/06/21 - 20/06/21']
120,['2021-23'],['403.028kWh'],['5.331kWh/kW'],['-'],"['0,00 CHF']",['38.362kWh'],['70.633kWh'],['57.575kWh'],['07/06/21 - 13/06/21']
121,['2021-22'],['385.880kWh'],['5.104kWh/kW'],['-'],"['0,00 CHF']",['33.534kWh'],['72.733kWh'],['55.125kWh'],['31/05/21 - 06/06/21']
122,['2021-21'],['379.496kWh'],['5.020kWh/kW'],['-'],"['0,00 CHF']",['21.679kWh'],['71.304kWh'],['54.213kWh'],['24/05/21 - 30/05/21']
123,['2021-20'],['345.568kWh'],['4.571kWh/kW'],['-'],"['0,00 CHF']",['18.107kWh'],['74.718kWh'],['49.366kWh'],['17/05/21 - 23/05/21']
124,['2021-19'],['243.865kWh'],['3.226kWh/kW'],['-'],"['0,00 CHF']",['14.825kWh'],['69.668kWh'],['34.837kWh'],['10/05/21 - 16/05/21']
125,['2021-18'],['363.973kWh'],['4.814kWh/kW'],['-'],"['0,00 CHF']",['12.043kWh'],['69.506kWh'],['51.996kWh'],['03/05/21 - 09/05/21']
126,['2021-17'],['220.520kWh'],['2.917kWh/kW'],['-'],"['0,00 CHF']",['12.066kWh'],['56.559kWh'],['31.502kWh'],['26/04/21 - 02/05/21']
127,['2021-16'],['419.060kWh'],['5.543kWh/kW'],['-'],"['0,00 CHF']",['49.514kWh'],['64.266kWh'],['59.865kWh'],['19/04/21 - 25/04/21']
128,['2021-15'],['404.777kWh'],['5.354kWh/kW'],['-'],"['0,00 CHF']",['36.437kWh'],['65.403kWh'],['57.825kWh'],['12/04/21 - 18/04/21']
129,['2021-14'],['363.384kWh'],['4.807kWh/kW'],['-'],"['0,00 CHF']",['24.836kWh'],['62.479kWh'],['51.912kWh'],['05/04/21 - 11/04/21']
130,['2021-13'],['385.523kWh'],['5.099kWh/kW'],['-'],"['0,00 CHF']",['51.313kWh'],['57.787kWh'],['55.074kWh'],['29/03/21 - 04/04/21']
131,['2021-12'],['314.998kWh'],['4.167kWh/kW'],['-'],"['0,00 CHF']",['26.886kWh'],['56.285kWh'],['44.999kWh'],['22/03/21 - 28/03/21']
132,['2021-11'],['78.972kWh'],['1.218kWh/kW'],['-'],"['0,00 CHF']",['0.001kWh'],['23.340kWh'],['13.162kWh'],['16/03/21 - 21/03/21']
133,['2021-10'],['215.515kWh'],['2.851kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['48.549kWh'],['30.787kWh'],['08/03/21 - 14/03/21']
134,['2021-09'],['240.745kWh'],['3.184kWh/kW'],['-'],"['0,00 CHF']",['17.216kWh'],['45.146kWh'],['34.392kWh'],['01/03/21 - 07/03/21']
135,['2021-08'],['241.514kWh'],['3.195kWh/kW'],['-'],"['0,00 CHF']",['21.030kWh'],['40.084kWh'],['34.502kWh'],['22/02/21 - 28/02/21']
136,['2021-07'],['229.203kWh'],['3.032kWh/kW'],['-'],"['0,00 CHF']",['26.616kWh'],['40.911kWh'],['32.743kWh'],['15/02/21 - 21/02/21']
137,['2021-06'],['129.213kWh'],['1.709kWh/kW'],['-'],"['0,00 CHF']",['0.890kWh'],['33.594kWh'],['18.459kWh'],['08/02/21 - 14/02/21']
138,['2021-05'],['55.809kWh'],['0.861kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['19.563kWh'],['9.301kWh'],['02/02/21 - 07/02/21']
139,['2021-04'],['0.864kWh'],['0.027kWh/kW'],['-'],"['0,00 CHF']",['0.077kWh'],['0.482kWh'],['0.288kWh'],['29/01/21 - 31/01/21']
140,['2021-03'],['2.309kWh'],['0.031kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['2.149kWh'],['0.329kWh'],['18/01/21 - 24/01/21']
141,['2021-02'],['31.583kWh'],['0.731kWh/kW'],['-'],"['0,00 CHF']",['0.505kWh'],['23.985kWh'],['7.895kWh'],['11/01/21 - 16/01/21']
142,['2021-01'],['108.315kWh'],['1.433kWh/kW'],['-'],"['0,00 CHF']",['5.772kWh'],['23.534kWh'],['15.473kWh'],['04/01/21 - 10/01/21']
143,['2020-53'],['11.070kWh'],['0.146kWh/kW'],['-'],"['0,00 CHF']",['0.018kWh'],['7.289kWh'],['1.581kWh'],['28/12/20 - 03/01/21']
144,['2020-52'],['69.357kWh'],['0.917kWh/kW'],['-'],"['0,00 CHF']",['4.444kWh'],['18.802kWh'],['9.908kWh'],['21/12/20 - 27/12/20']
145,['2020-51'],['80.815kWh'],['1.069kWh/kW'],['-'],"['0,00 CHF']",['0.133kWh'],['19.775kWh'],['11.545kWh'],['14/12/20 - 20/12/20']
146,['2020-50'],['54.882kWh'],['0.726kWh/kW'],['-'],"['0,00 CHF']",['0.030kWh'],['19.935kWh'],['7.840kWh'],['07/12/20 - 13/12/20']
147,['2020-49'],['33.378kWh'],['0.442kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['19.914kWh'],['4.768kWh'],['30/11/20 - 06/12/20']
148,['2020-48'],['153.535kWh'],['2.031kWh/kW'],['-'],"['0,00 CHF']",['19.305kWh'],['23.343kWh'],['21.933kWh'],['23/11/20 - 29/11/20']
149,['2020-47'],['149.339kWh'],['1.975kWh/kW'],['-'],"['0,00 CHF']",['8.486kWh'],['25.311kWh'],['21.334kWh'],['16/11/20 - 22/11/20']
150,['2020-46'],['175.234kWh'],['2.318kWh/kW'],['-'],"['0,00 CHF']",['22.688kWh'],['27.278kWh'],['25.033kWh'],['09/11/20 - 15/11/20']
151,['2020-45'],['159.777kWh'],['2.114kWh/kW'],['-'],"['0,00 CHF']",['8.673kWh'],['29.593kWh'],['22.825kWh'],['02/11/20 - 08/11/20']
152,['2020-44'],['141.884kWh'],['1.877kWh/kW'],['-'],"['0,00 CHF']",['2.788kWh'],['31.899kWh'],['20.269kWh'],['26/10/20 - 01/11/20']
153,['2020-43'],['181.455kWh'],['2.400kWh/kW'],['-'],"['0,00 CHF']",['8.987kWh'],['36.959kWh'],['25.922kWh'],['19/10/20 - 25/10/20']
154,['2020-42'],['190.365kWh'],['2.518kWh/kW'],['-'],"['0,00 CHF']",['3.865kWh'],['40.506kWh'],['27.195kWh'],['12/10/20 - 18/10/20']
155,['2020-41'],['165.961kWh'],['2.195kWh/kW'],['-'],"['0,00 CHF']",['7.405kWh'],['36.014kWh'],['23.708kWh'],['05/10/20 - 11/10/20']
156,['2020-40'],['183.184kWh'],['2.423kWh/kW'],['-'],"['0,00 CHF']",['10.393kWh'],['43.729kWh'],['26.169kWh'],['28/09/20 - 04/10/20']
157,['2020-39'],['177.754kWh'],['2.351kWh/kW'],['-'],"['0,00 CHF']",['12.139kWh'],['32.864kWh'],['25.393kWh'],['21/09/20 - 27/09/20']
