,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
18,['2023-22'],['716.478kWh'],['5.986kWh/kW'],['-'],"['0,00 CHF']",['91.632kWh'],['106.467kWh'],['102.354kWh'],['29/05/23 - 04/06/23']
19,['2023-21'],['573.741kWh'],['4.793kWh/kW'],['-'],"['0,00 CHF']",['21.834kWh'],['104.736kWh'],['81.963kWh'],['22/05/23 - 28/05/23']
20,['2023-20'],['350.799kWh'],['2.931kWh/kW'],['-'],"['0,00 CHF']",['19.902kWh'],['88.323kWh'],['50.114kWh'],['15/05/23 - 21/05/23']
21,['2023-19'],['338.571kWh'],['2.828kWh/kW'],['-'],"['0,00 CHF']",['31.530kWh'],['76.218kWh'],['48.367kWh'],['08/05/23 - 14/05/23']
22,['2023-18'],['532.191kWh'],['4.446kWh/kW'],['-'],"['0,00 CHF']",['48.930kWh'],['99.384kWh'],['76.027kWh'],['01/05/23 - 07/05/23']
23,['2023-17'],['438.300kWh'],['3.662kWh/kW'],['-'],"['0,00 CHF']",['26.205kWh'],['84.207kWh'],['62.614kWh'],['24/04/23 - 30/04/23']
24,['2023-16'],['348.666kWh'],['2.913kWh/kW'],['-'],"['0,00 CHF']",['14.154kWh'],['81.039kWh'],['49.809kWh'],['17/04/23 - 23/04/23']
25,['2023-15'],['354.690kWh'],['2.963kWh/kW'],['-'],"['0,00 CHF']",['20.658kWh'],['96.279kWh'],['50.670kWh'],['10/04/23 - 16/04/23']
26,['2023-14'],['471.138kWh'],['3.936kWh/kW'],['-'],"['0,00 CHF']",['23.439kWh'],['98.931kWh'],['67.305kWh'],['03/04/23 - 09/04/23']
27,['2023-13'],['357.990kWh'],['2.991kWh/kW'],['-'],"['0,00 CHF']",['26.619kWh'],['75.810kWh'],['51.141kWh'],['27/03/23 - 02/04/23']
28,['2023-12'],['288.618kWh'],['2.411kWh/kW'],['-'],"['0,00 CHF']",['13.104kWh'],['80.319kWh'],['41.231kWh'],['20/03/23 - 26/03/23']
29,['2023-11'],['412.264kWh'],['3.444kWh/kW'],['-'],"['0,00 CHF']",['33.042kWh'],['75.510kWh'],['58.894kWh'],['13/03/23 - 19/03/23']
30,['2023-10'],['230.926kWh'],['1.929kWh/kW'],['-'],"['0,00 CHF']",['17.092kWh'],['60.126kWh'],['32.989kWh'],['06/03/23 - 12/03/23']
31,['2023-09'],['204.010kWh'],['1.704kWh/kW'],['-'],"['0,00 CHF']",['7.041kWh'],['61.671kWh'],['29.144kWh'],['27/02/23 - 05/03/23']
32,['2023-08'],['300.660kWh'],['2.512kWh/kW'],['-'],"['0,00 CHF']",['7.230kWh'],['60.618kWh'],['42.951kWh'],['20/02/23 - 26/02/23']
33,['2023-07'],['232.938kWh'],['1.946kWh/kW'],['-'],"['0,00 CHF']",['17.815kWh'],['49.707kWh'],['33.276kWh'],['13/02/23 - 19/02/23']
34,['2023-06'],['319.462kWh'],['2.669kWh/kW'],['-'],"['0,00 CHF']",['22.845kWh'],['53.906kWh'],['45.637kWh'],['06/02/23 - 12/02/23']
35,['2023-05'],['134.201kWh'],['1.121kWh/kW'],['-'],"['0,00 CHF']",['7.311kWh'],['28.006kWh'],['19.171kWh'],['30/01/23 - 05/02/23']
36,['2023-04'],['28.596kWh'],['0.239kWh/kW'],['-'],"['0,00 CHF']",['2.154kWh'],['8.742kWh'],['4.085kWh'],['23/01/23 - 29/01/23']
37,['2023-03'],['110.996kWh'],['0.927kWh/kW'],['-'],"['0,00 CHF']",['5.019kWh'],['37.625kWh'],['15.856kWh'],['16/01/23 - 22/01/23']
38,['2023-02'],['102.991kWh'],['0.860kWh/kW'],['-'],"['0,00 CHF']",['4.991kWh'],['32.701kWh'],['14.713kWh'],['09/01/23 - 15/01/23']
39,['2023-01'],['82.220kWh'],['0.687kWh/kW'],['-'],"['0,00 CHF']",['4.046kWh'],['27.990kWh'],['11.745kWh'],['02/01/23 - 08/01/23']
40,['2022-52'],['126.925kWh'],['1.060kWh/kW'],['-'],"['0,00 CHF']",['5.060kWh'],['31.887kWh'],['18.132kWh'],['26/12/22 - 01/01/23']
41,['2022-51'],['34.263kWh'],['0.286kWh/kW'],['-'],"['0,00 CHF']",['0.357kWh'],['15.906kWh'],['4.894kWh'],['19/12/22 - 25/12/22']
42,['2022-50'],['0.792kWh'],['0.007kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['0.492kWh'],['0.113kWh'],['12/12/22 - 18/12/22']
43,['2022-49'],['58.848kWh'],['0.492kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['31.656kWh'],['8.406kWh'],['05/12/22 - 11/12/22']
44,['2022-48'],['12.113kWh'],['0.101kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['5.065kWh'],['1.730kWh'],['28/11/22 - 04/12/22']
45,['2022-47'],['0.000kWh'],['0.000kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['0.000kWh'],['0.000kWh'],['21/11/22 - 27/11/22']
46,['2022-46'],['0.000kWh'],['0.000kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['0.000kWh'],['0.000kWh'],['14/11/22 - 20/11/22']
47,['2022-45'],['0.000kWh'],['0.000kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['0.000kWh'],['0.000kWh'],['07/11/22 - 13/11/22']
48,['2022-44'],['0.000kWh'],['0.000kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['0.000kWh'],['0.000kWh'],['31/10/22 - 06/11/22']
49,['2022-43'],['54.285kWh'],['0.453kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['46.875kWh'],['7.755kWh'],['24/10/22 - 30/10/22']
50,['2022-42'],['231.462kWh'],['1.934kWh/kW'],['-'],"['0,00 CHF']",['9.663kWh'],['55.653kWh'],['33.066kWh'],['17/10/22 - 23/10/22']
51,['2022-41'],['231.564kWh'],['1.934kWh/kW'],['-'],"['0,00 CHF']",['11.352kWh'],['52.569kWh'],['33.080kWh'],['10/10/22 - 16/10/22']
52,['2022-40'],['306.234kWh'],['2.558kWh/kW'],['-'],"['0,00 CHF']",['14.544kWh'],['68.283kWh'],['43.747kWh'],['03/10/22 - 09/10/22']
53,['2022-39'],['191.130kWh'],['1.597kWh/kW'],['-'],"['0,00 CHF']",['11.253kWh'],['38.307kWh'],['27.304kWh'],['26/09/22 - 02/10/22']
54,['2022-38'],['397.923kWh'],['3.324kWh/kW'],['-'],"['0,00 CHF']",['19.116kWh'],['79.587kWh'],['56.846kWh'],['19/09/22 - 25/09/22']
55,['2022-37'],['340.689kWh'],['2.846kWh/kW'],['-'],"['0,00 CHF']",['24.792kWh'],['80.343kWh'],['48.669kWh'],['12/09/22 - 18/09/22']
56,['2022-36'],['405.804kWh'],['3.390kWh/kW'],['-'],"['0,00 CHF']",['29.751kWh'],['69.363kWh'],['57.972kWh'],['05/09/22 - 11/09/22']
57,['2022-35'],['470.538kWh'],['3.931kWh/kW'],['-'],"['0,00 CHF']",['34.776kWh'],['85.986kWh'],['67.219kWh'],['29/08/22 - 04/09/22']
58,['2022-34'],['539.187kWh'],['4.505kWh/kW'],['-'],"['0,00 CHF']",['50.745kWh'],['91.908kWh'],['77.026kWh'],['22/08/22 - 28/08/22']
59,['2022-33'],['409.926kWh'],['3.425kWh/kW'],['-'],"['0,00 CHF']",['9.201kWh'],['91.545kWh'],['58.560kWh'],['15/08/22 - 21/08/22']
60,['2022-32'],['658.902kWh'],['5.505kWh/kW'],['-'],"['0,00 CHF']",['71.610kWh'],['99.213kWh'],['94.128kWh'],['08/08/22 - 14/08/22']
61,['2022-31'],['525.399kWh'],['4.389kWh/kW'],['-'],"['0,00 CHF']",['25.074kWh'],['97.326kWh'],['75.057kWh'],['01/08/22 - 07/08/22']
62,['2022-30'],['543.753kWh'],['4.543kWh/kW'],['-'],"['0,00 CHF']",['39.627kWh'],['94.704kWh'],['77.679kWh'],['25/07/22 - 31/07/22']
63,['2022-29'],['629.947kWh'],['5.263kWh/kW'],['-'],"['0,00 CHF']",['58.374kWh'],['101.259kWh'],['89.992kWh'],['18/07/22 - 24/07/22']
64,['2022-28'],['720.294kWh'],['6.018kWh/kW'],['-'],"['0,00 CHF']",['94.572kWh'],['107.319kWh'],['102.899kWh'],['11/07/22 - 17/07/22']
65,['2022-27'],['622.605kWh'],['5.201kWh/kW'],['-'],"['0,00 CHF']",['58.449kWh'],['106.929kWh'],['88.943kWh'],['04/07/22 - 10/07/22']
66,['2022-26'],['544.149kWh'],['4.546kWh/kW'],['-'],"['0,00 CHF']",['34.524kWh'],['109.653kWh'],['77.735kWh'],['27/06/22 - 03/07/22']
67,['2022-25'],['577.875kWh'],['4.828kWh/kW'],['-'],"['0,00 CHF']",['30.138kWh'],['109.236kWh'],['82.553kWh'],['20/06/22 - 26/06/22']
68,['2022-24'],['695.325kWh'],['5.809kWh/kW'],['-'],"['0,00 CHF']",['91.917kWh'],['106.983kWh'],['99.332kWh'],['13/06/22 - 19/06/22']
69,['2022-23'],['620.430kWh'],['5.183kWh/kW'],['-'],"['0,00 CHF']",['66.789kWh'],['110.850kWh'],['88.632kWh'],['06/06/22 - 12/06/22']
70,['2022-22'],['476.298kWh'],['3.979kWh/kW'],['-'],"['0,00 CHF']",['34.440kWh'],['111.192kWh'],['68.042kWh'],['30/05/22 - 05/06/22']
71,['2022-21'],['570.441kWh'],['4.766kWh/kW'],['-'],"['0,00 CHF']",['34.041kWh'],['106.851kWh'],['81.491kWh'],['23/05/22 - 29/05/22']
72,['2022-20'],['618.807kWh'],['5.170kWh/kW'],['-'],"['0,00 CHF']",['65.112kWh'],['102.894kWh'],['88.401kWh'],['16/05/22 - 22/05/22']
73,['2022-19'],['633.180kWh'],['5.290kWh/kW'],['-'],"['0,00 CHF']",['48.909kWh'],['103.632kWh'],['90.454kWh'],['09/05/22 - 15/05/22']
74,['2022-18'],['384.303kWh'],['3.211kWh/kW'],['-'],"['0,00 CHF']",['25.869kWh'],['100.848kWh'],['54.900kWh'],['02/05/22 - 08/05/22']
75,['2022-17'],['530.148kWh'],['4.429kWh/kW'],['-'],"['0,00 CHF']",['41.913kWh'],['104.247kWh'],['75.735kWh'],['25/04/22 - 01/05/22']
76,['2022-16'],['546.924kWh'],['4.569kWh/kW'],['-'],"['0,00 CHF']",['33.642kWh'],['100.911kWh'],['78.132kWh'],['18/04/22 - 24/04/22']
77,['2022-15'],['594.510kWh'],['4.967kWh/kW'],['-'],"['0,00 CHF']",['69.867kWh'],['101.739kWh'],['84.930kWh'],['11/04/22 - 17/04/22']
78,['2022-14'],['421.836kWh'],['3.524kWh/kW'],['-'],"['0,00 CHF']",['30.876kWh'],['91.926kWh'],['60.262kWh'],['04/04/22 - 10/04/22']
79,['2022-13'],['214.686kWh'],['1.793kWh/kW'],['-'],"['0,00 CHF']",['1.305kWh'],['80.685kWh'],['30.669kWh'],['28/03/22 - 03/04/22']
80,['2022-12'],['560.121kWh'],['4.679kWh/kW'],['-'],"['0,00 CHF']",['71.085kWh'],['83.139kWh'],['80.017kWh'],['21/03/22 - 27/03/22']
81,['2022-11'],['354.363kWh'],['2.960kWh/kW'],['-'],"['0,00 CHF']",['9.498kWh'],['78.108kWh'],['50.623kWh'],['14/03/22 - 20/03/22']
82,['2022-10'],['491.157kWh'],['4.103kWh/kW'],['-'],"['0,00 CHF']",['56.778kWh'],['76.341kWh'],['70.165kWh'],['07/03/22 - 13/03/22']
83,['2022-09'],['468.966kWh'],['3.918kWh/kW'],['-'],"['0,00 CHF']",['46.896kWh'],['73.725kWh'],['66.995kWh'],['28/02/22 - 06/03/22']
84,['2022-08'],['317.001kWh'],['2.648kWh/kW'],['-'],"['0,00 CHF']",['23.535kWh'],['71.742kWh'],['45.285kWh'],['21/02/22 - 27/02/22']
85,['2022-07'],['198.264kWh'],['1.656kWh/kW'],['-'],"['0,00 CHF']",['14.700kWh'],['42.771kWh'],['28.323kWh'],['14/02/22 - 20/02/22']
86,['2022-06'],['355.674kWh'],['2.971kWh/kW'],['-'],"['0,00 CHF']",['38.769kWh'],['57.777kWh'],['50.810kWh'],['07/02/22 - 13/02/22']
87,['2022-05'],['146.364kWh'],['1.223kWh/kW'],['-'],"['0,00 CHF']",['6.057kWh'],['53.490kWh'],['20.909kWh'],['31/01/22 - 06/02/22']
88,['2022-04'],['237.681kWh'],['1.986kWh/kW'],['-'],"['0,00 CHF']",['6.876kWh'],['43.173kWh'],['33.954kWh'],['24/01/22 - 30/01/22']
89,['2022-03'],['148.677kWh'],['1.242kWh/kW'],['-'],"['0,00 CHF']",['8.433kWh'],['32.934kWh'],['21.239kWh'],['17/01/22 - 23/01/22']
90,['2022-02'],['159.798kWh'],['1.335kWh/kW'],['-'],"['0,00 CHF']",['0.303kWh'],['36.249kWh'],['22.828kWh'],['10/01/22 - 16/01/22']
91,['2022-01'],['83.700kWh'],['0.699kWh/kW'],['-'],"['0,00 CHF']",['3.141kWh'],['18.471kWh'],['11.957kWh'],['03/01/22 - 09/01/22']
92,['2021-52'],['114.501kWh'],['0.957kWh/kW'],['-'],"['0,00 CHF']",['2.727kWh'],['34.080kWh'],['16.357kWh'],['27/12/21 - 02/01/22']
93,['2021-51'],['79.875kWh'],['0.667kWh/kW'],['-'],"['0,00 CHF']",['4.104kWh'],['29.421kWh'],['11.410kWh'],['20/12/21 - 26/12/21']
94,['2021-50'],['66.372kWh'],['0.555kWh/kW'],['-'],"['0,00 CHF']",['3.249kWh'],['31.194kWh'],['9.481kWh'],['13/12/21 - 19/12/21']
95,['2021-49'],['77.469kWh'],['0.647kWh/kW'],['-'],"['0,00 CHF']",['1.677kWh'],['28.797kWh'],['11.067kWh'],['06/12/21 - 12/12/21']
96,['2021-48'],['81.324kWh'],['0.680kWh/kW'],['-'],"['0,00 CHF']",['0.219kWh'],['28.800kWh'],['11.617kWh'],['29/11/21 - 05/12/21']
97,['2021-47'],['40.698kWh'],['0.340kWh/kW'],['-'],"['0,00 CHF']",['0.237kWh'],['10.014kWh'],['5.814kWh'],['22/11/21 - 28/11/21']
98,['2021-46'],['83.625kWh'],['0.699kWh/kW'],['-'],"['0,00 CHF']",['2.796kWh'],['32.205kWh'],['11.946kWh'],['15/11/21 - 21/11/21']
99,['2021-45'],['124.722kWh'],['1.042kWh/kW'],['-'],"['0,00 CHF']",['4.752kWh'],['29.874kWh'],['17.817kWh'],['08/11/21 - 14/11/21']
100,['2021-44'],['162.705kWh'],['1.359kWh/kW'],['-'],"['0,00 CHF']",['9.282kWh'],['43.212kWh'],['23.243kWh'],['01/11/21 - 07/11/21']
101,['2021-43'],['209.523kWh'],['1.750kWh/kW'],['-'],"['0,00 CHF']",['6.726kWh'],['48.180kWh'],['29.931kWh'],['25/10/21 - 31/10/21']
102,['2021-42'],['273.663kWh'],['2.286kWh/kW'],['-'],"['0,00 CHF']",['15.672kWh'],['59.643kWh'],['39.094kWh'],['18/10/21 - 24/10/21']
103,['2021-41'],['319.329kWh'],['2.668kWh/kW'],['-'],"['0,00 CHF']",['17.253kWh'],['58.275kWh'],['45.618kWh'],['11/10/21 - 17/10/21']
104,['2021-40'],['241.614kWh'],['2.019kWh/kW'],['-'],"['0,00 CHF']",['19.110kWh'],['44.721kWh'],['34.516kWh'],['04/10/21 - 10/10/21']
105,['2021-39'],['370.086kWh'],['3.092kWh/kW'],['-'],"['0,00 CHF']",['30.027kWh'],['68.745kWh'],['52.869kWh'],['27/09/21 - 03/10/21']
106,['2021-38'],['375.144kWh'],['3.134kWh/kW'],['-'],"['0,00 CHF']",['23.025kWh'],['72.327kWh'],['53.592kWh'],['20/09/21 - 26/09/21']
107,['2021-37'],['361.806kWh'],['3.023kWh/kW'],['-'],"['0,00 CHF']",['12.057kWh'],['79.998kWh'],['51.686kWh'],['13/09/21 - 19/09/21']
108,['2021-36'],['471.918kWh'],['3.942kWh/kW'],['-'],"['0,00 CHF']",['30.906kWh'],['83.469kWh'],['67.416kWh'],['06/09/21 - 12/09/21']
109,['2021-35'],['507.201kWh'],['4.237kWh/kW'],['-'],"['0,00 CHF']",['23.700kWh'],['88.476kWh'],['72.457kWh'],['30/08/21 - 05/09/21']
110,['2021-34'],['345.150kWh'],['2.883kWh/kW'],['-'],"['0,00 CHF']",['26.760kWh'],['86.676kWh'],['49.307kWh'],['23/08/21 - 29/08/21']
111,['2021-33'],['435.501kWh'],['3.638kWh/kW'],['-'],"['0,00 CHF']",['34.425kWh'],['86.616kWh'],['62.214kWh'],['16/08/21 - 22/08/21']
112,['2021-32'],['581.250kWh'],['4.856kWh/kW'],['-'],"['0,00 CHF']",['65.814kWh'],['93.015kWh'],['83.035kWh'],['09/08/21 - 15/08/21']
113,['2021-31'],['377.136kWh'],['3.151kWh/kW'],['-'],"['0,00 CHF']",['19.761kWh'],['94.125kWh'],['53.876kWh'],['02/08/21 - 08/08/21']
114,['2021-30'],['436.671kWh'],['3.648kWh/kW'],['-'],"['0,00 CHF']",['40.812kWh'],['99.036kWh'],['62.381kWh'],['26/07/21 - 01/08/21']
115,['2021-29'],['583.959kWh'],['4.878kWh/kW'],['-'],"['0,00 CHF']",['34.596kWh'],['102.348kWh'],['83.422kWh'],['19/07/21 - 25/07/21']
116,['2021-28'],['380.511kWh'],['3.179kWh/kW'],['-'],"['0,00 CHF']",['28.482kWh'],['85.881kWh'],['54.358kWh'],['12/07/21 - 18/07/21']
117,['2021-27'],['452.304kWh'],['3.778kWh/kW'],['-'],"['0,00 CHF']",['27.231kWh'],['101.442kWh'],['64.614kWh'],['05/07/21 - 11/07/21']
118,['2021-26'],['492.489kWh'],['4.114kWh/kW'],['-'],"['0,00 CHF']",['44.835kWh'],['105.888kWh'],['70.355kWh'],['28/06/21 - 04/07/21']
119,['2021-25'],['579.810kWh'],['4.844kWh/kW'],['-'],"['0,00 CHF']",['59.040kWh'],['99.051kWh'],['82.830kWh'],['21/06/21 - 27/06/21']
120,['2021-24'],['670.737kWh'],['5.603kWh/kW'],['-'],"['0,00 CHF']",['62.454kWh'],['110.829kWh'],['95.819kWh'],['14/06/21 - 20/06/21']
121,['2021-23'],['581.646kWh'],['4.859kWh/kW'],['-'],"['0,00 CHF']",['42.000kWh'],['108.057kWh'],['83.092kWh'],['07/06/21 - 13/06/21']
122,['2021-22'],['560.721kWh'],['4.684kWh/kW'],['-'],"['0,00 CHF']",['27.714kWh'],['114.390kWh'],['80.103kWh'],['31/05/21 - 06/06/21']
123,['2021-21'],['589.047kWh'],['4.921kWh/kW'],['-'],"['0,00 CHF']",['31.569kWh'],['117.198kWh'],['84.149kWh'],['24/05/21 - 30/05/21']
124,['2021-20'],['538.407kWh'],['4.498kWh/kW'],['-'],"['0,00 CHF']",['24.243kWh'],['101.451kWh'],['76.915kWh'],['17/05/21 - 23/05/21']
125,['2021-19'],['414.240kWh'],['3.461kWh/kW'],['-'],"['0,00 CHF']",['37.497kWh'],['101.247kWh'],['59.177kWh'],['10/05/21 - 16/05/21']
126,['2021-18'],['545.859kWh'],['4.560kWh/kW'],['-'],"['0,00 CHF']",['25.104kWh'],['107.049kWh'],['77.979kWh'],['03/05/21 - 09/05/21']
127,['2021-17'],['417.675kWh'],['3.489kWh/kW'],['-'],"['0,00 CHF']",['16.104kWh'],['101.967kWh'],['59.667kWh'],['26/04/21 - 02/05/21']
128,['2021-16'],['657.051kWh'],['5.489kWh/kW'],['-'],"['0,00 CHF']",['75.069kWh'],['105.339kWh'],['93.864kWh'],['19/04/21 - 25/04/21']
129,['2021-15'],['438.546kWh'],['3.664kWh/kW'],['-'],"['0,00 CHF']",['31.953kWh'],['90.483kWh'],['62.649kWh'],['12/04/21 - 18/04/21']
130,['2021-14'],['480.057kWh'],['4.011kWh/kW'],['-'],"['0,00 CHF']",['41.319kWh'],['99.300kWh'],['68.579kWh'],['05/04/21 - 11/04/21']
131,['2021-13'],['576.039kWh'],['4.813kWh/kW'],['-'],"['0,00 CHF']",['62.760kWh'],['95.181kWh'],['82.291kWh'],['29/03/21 - 04/04/21']
132,['2021-12'],['509.490kWh'],['4.256kWh/kW'],['-'],"['0,00 CHF']",['36.009kWh'],['88.239kWh'],['72.784kWh'],['22/03/21 - 28/03/21']
133,['2021-11'],['265.482kWh'],['2.218kWh/kW'],['-'],"['0,00 CHF']",['20.190kWh'],['67.902kWh'],['37.926kWh'],['15/03/21 - 21/03/21']
134,['2021-10'],['346.455kWh'],['2.894kWh/kW'],['-'],"['0,00 CHF']",['24.492kWh'],['72.507kWh'],['49.493kWh'],['08/03/21 - 14/03/21']
135,['2021-09'],['288.624kWh'],['2.411kWh/kW'],['-'],"['0,00 CHF']",['10.311kWh'],['68.760kWh'],['41.232kWh'],['01/03/21 - 07/03/21']
136,['2021-08'],['357.783kWh'],['2.989kWh/kW'],['-'],"['0,00 CHF']",['28.539kWh'],['63.942kWh'],['51.111kWh'],['22/02/21 - 28/02/21']
137,['2021-07'],['277.698kWh'],['2.320kWh/kW'],['-'],"['0,00 CHF']",['2.535kWh'],['64.119kWh'],['39.671kWh'],['15/02/21 - 21/02/21']
138,['2021-06'],['33.888kWh'],['0.283kWh/kW'],['-'],"['0,00 CHF']",['0.093kWh'],['27.294kWh'],['4.841kWh'],['08/02/21 - 14/02/21']
139,['2021-05'],['100.110kWh'],['0.837kWh/kW'],['-'],"['0,00 CHF']",['3.309kWh'],['38.115kWh'],['14.301kWh'],['01/02/21 - 07/02/21']
140,['2021-04'],['39.726kWh'],['0.332kWh/kW'],['-'],"['0,00 CHF']",['0.303kWh'],['12.486kWh'],['5.675kWh'],['25/01/21 - 31/01/21']
141,['2021-03'],['39.774kWh'],['0.332kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['23.433kWh'],['5.682kWh'],['18/01/21 - 24/01/21']
142,['2021-02'],['26.193kWh'],['0.219kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['18.951kWh'],['3.741kWh'],['11/01/21 - 17/01/21']
143,['2021-01'],['56.187kWh'],['0.469kWh/kW'],['-'],"['0,00 CHF']",['0.180kWh'],['28.647kWh'],['8.026kWh'],['04/01/21 - 10/01/21']
144,['2020-53'],['61.338kWh'],['0.512kWh/kW'],['-'],"['0,00 CHF']",['1.971kWh'],['22.635kWh'],['8.762kWh'],['28/12/20 - 03/01/21']
145,['2020-52'],['89.391kWh'],['0.747kWh/kW'],['-'],"['0,00 CHF']",['5.295kWh'],['31.608kWh'],['12.770kWh'],['21/12/20 - 27/12/20']
146,['2020-51'],['74.058kWh'],['0.619kWh/kW'],['-'],"['0,00 CHF']",['6.240kWh'],['20.454kWh'],['10.579kWh'],['14/12/20 - 20/12/20']
147,['2020-50'],['19.791kWh'],['0.165kWh/kW'],['-'],"['0,00 CHF']",['0.093kWh'],['8.463kWh'],['2.827kWh'],['07/12/20 - 13/12/20']
148,['2020-49'],['33.846kWh'],['0.283kWh/kW'],['-'],"['0,00 CHF']",['0.042kWh'],['16.095kWh'],['4.835kWh'],['30/11/20 - 06/12/20']
149,['2020-48'],['60.045kWh'],['0.502kWh/kW'],['-'],"['0,00 CHF']",['2.301kWh'],['27.435kWh'],['8.577kWh'],['23/11/20 - 29/11/20']
150,['2020-47'],['174.849kWh'],['1.461kWh/kW'],['-'],"['0,00 CHF']",['6.474kWh'],['36.987kWh'],['24.978kWh'],['16/11/20 - 22/11/20']
151,['2020-46'],['194.154kWh'],['1.622kWh/kW'],['-'],"['0,00 CHF']",['7.014kWh'],['41.628kWh'],['27.736kWh'],['09/11/20 - 15/11/20']
152,['2020-45'],['101.268kWh'],['0.846kWh/kW'],['-'],"['0,00 CHF']",['4.974kWh'],['41.928kWh'],['14.466kWh'],['02/11/20 - 08/11/20']
153,['2020-44'],['141.465kWh'],['1.182kWh/kW'],['-'],"['0,00 CHF']",['3.054kWh'],['38.265kWh'],['20.209kWh'],['26/10/20 - 01/11/20']
154,['2020-43'],['214.017kWh'],['1.788kWh/kW'],['-'],"['0,00 CHF']",['6.774kWh'],['45.468kWh'],['30.573kWh'],['19/10/20 - 25/10/20']
155,['2020-42'],['192.384kWh'],['1.607kWh/kW'],['-'],"['0,00 CHF']",['7.995kWh'],['49.236kWh'],['27.483kWh'],['12/10/20 - 18/10/20']
156,['2020-41'],['246.804kWh'],['2.062kWh/kW'],['-'],"['0,00 CHF']",['14.433kWh'],['55.494kWh'],['35.257kWh'],['05/10/20 - 11/10/20']
157,['2020-40'],['268.206kWh'],['2.241kWh/kW'],['-'],"['0,00 CHF']",['11.220kWh'],['56.475kWh'],['38.315kWh'],['28/09/20 - 04/10/20']
