,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
16,['2023-24'],['523.652kWh'],['6.057kWh/kW'],['-'],"['0,00 CHF']",['64.123kWh'],['82.455kWh'],['74.807kWh'],['12/06/23 - 18/06/23']
17,['2023-23'],['544.284kWh'],['6.296kWh/kW'],['-'],"['0,00 CHF']",['70.521kWh'],['82.237kWh'],['77.754kWh'],['05/06/23 - 11/06/23']
18,['2023-22'],['539.783kWh'],['6.244kWh/kW'],['-'],"['0,00 CHF']",['71.615kWh'],['81.633kWh'],['77.111kWh'],['29/05/23 - 04/06/23']
19,['2023-21'],['428.143kWh'],['4.952kWh/kW'],['-'],"['0,00 CHF']",['22.976kWh'],['78.366kWh'],['61.163kWh'],['22/05/23 - 28/05/23']
20,['2023-20'],['274.644kWh'],['3.177kWh/kW'],['-'],"['0,00 CHF']",['20.417kWh'],['63.944kWh'],['39.234kWh'],['15/05/23 - 21/05/23']
21,['2023-19'],['257.827kWh'],['2.982kWh/kW'],['-'],"['0,00 CHF']",['27.389kWh'],['54.249kWh'],['36.832kWh'],['08/05/23 - 14/05/23']
22,['2023-18'],['369.887kWh'],['4.279kWh/kW'],['-'],"['0,00 CHF']",['21.592kWh'],['71.620kWh'],['52.841kWh'],['01/05/23 - 07/05/23']
23,['2023-17'],['291.618kWh'],['3.373kWh/kW'],['-'],"['0,00 CHF']",['19.772kWh'],['54.335kWh'],['41.659kWh'],['24/04/23 - 30/04/23']
24,['2023-16'],['263.082kWh'],['3.043kWh/kW'],['-'],"['0,00 CHF']",['16.213kWh'],['49.363kWh'],['37.583kWh'],['17/04/23 - 23/04/23']
25,['2023-15'],['258.845kWh'],['2.994kWh/kW'],['-'],"['0,00 CHF']",['19.707kWh'],['63.292kWh'],['36.977kWh'],['10/04/23 - 16/04/23']
26,['2023-14'],['316.785kWh'],['3.664kWh/kW'],['-'],"['0,00 CHF']",['24.636kWh'],['60.706kWh'],['45.255kWh'],['03/04/23 - 09/04/23']
27,['2023-13'],['207.905kWh'],['2.405kWh/kW'],['-'],"['0,00 CHF']",['16.550kWh'],['45.515kWh'],['29.700kWh'],['27/03/23 - 02/04/23']
28,['2023-12'],['201.776kWh'],['2.334kWh/kW'],['-'],"['0,00 CHF']",['10.015kWh'],['54.551kWh'],['28.825kWh'],['20/03/23 - 26/03/23']
29,['2023-11'],['260.117kWh'],['3.009kWh/kW'],['-'],"['0,00 CHF']",['15.994kWh'],['50.632kWh'],['37.159kWh'],['13/03/23 - 19/03/23']
30,['2023-10'],['132.038kWh'],['1.527kWh/kW'],['-'],"['0,00 CHF']",['8.841kWh'],['31.632kWh'],['18.862kWh'],['06/03/23 - 12/03/23']
31,['2023-09'],['130.279kWh'],['1.507kWh/kW'],['-'],"['0,00 CHF']",['5.265kWh'],['35.463kWh'],['18.611kWh'],['27/02/23 - 05/03/23']
32,['2023-08'],['191.545kWh'],['2.216kWh/kW'],['-'],"['0,00 CHF']",['8.210kWh'],['36.480kWh'],['27.363kWh'],['20/02/23 - 26/02/23']
33,['2023-07'],['185.262kWh'],['2.143kWh/kW'],['-'],"['0,00 CHF']",['13.521kWh'],['40.293kWh'],['26.466kWh'],['13/02/23 - 19/02/23']
34,['2023-06'],['184.179kWh'],['2.131kWh/kW'],['-'],"['0,00 CHF']",['10.488kWh'],['32.040kWh'],['26.311kWh'],['06/02/23 - 12/02/23']
35,['2023-05'],['76.139kWh'],['0.881kWh/kW'],['-'],"['0,00 CHF']",['8.287kWh'],['12.880kWh'],['10.877kWh'],['30/01/23 - 05/02/23']
36,['2023-04'],['15.324kWh'],['0.177kWh/kW'],['-'],"['0,00 CHF']",['0.231kWh'],['5.418kWh'],['2.189kWh'],['23/01/23 - 29/01/23']
37,['2023-03'],['22.653kWh'],['0.262kWh/kW'],['-'],"['0,00 CHF']",['0.291kWh'],['7.512kWh'],['3.236kWh'],['16/01/23 - 22/01/23']
38,['2023-02'],['50.952kWh'],['0.589kWh/kW'],['-'],"['0,00 CHF']",['2.472kWh'],['12.387kWh'],['7.278kWh'],['09/01/23 - 15/01/23']
39,['2023-01'],['53.009kWh'],['0.613kWh/kW'],['-'],"['0,00 CHF']",['3.168kWh'],['14.427kWh'],['7.572kWh'],['02/01/23 - 08/01/23']
40,['2022-52'],['69.674kWh'],['0.806kWh/kW'],['-'],"['0,00 CHF']",['3.303kWh'],['15.209kWh'],['9.953kWh'],['26/12/22 - 01/01/23']
41,['2022-51'],['31.203kWh'],['0.361kWh/kW'],['-'],"['0,00 CHF']",['0.486kWh'],['9.690kWh'],['4.457kWh'],['19/12/22 - 25/12/22']
42,['2022-50'],['3.763kWh'],['0.044kWh/kW'],['-'],"['0,00 CHF']",['0.126kWh'],['2.679kWh'],['0.537kWh'],['12/12/22 - 18/12/22']
43,['2022-49'],['43.908kWh'],['0.508kWh/kW'],['-'],"['0,00 CHF']",['0.147kWh'],['18.153kWh'],['6.272kWh'],['05/12/22 - 11/12/22']
44,['2022-48'],['29.359kWh'],['0.340kWh/kW'],['-'],"['0,00 CHF']",['2.195kWh'],['7.671kWh'],['4.194kWh'],['28/11/22 - 04/12/22']
45,['2022-47'],['88.306kWh'],['1.021kWh/kW'],['-'],"['0,00 CHF']",['6.065kWh'],['18.669kWh'],['12.615kWh'],['21/11/22 - 27/11/22']
46,['2022-46'],['78.280kWh'],['0.905kWh/kW'],['-'],"['0,00 CHF']",['6.624kWh'],['14.718kWh'],['11.182kWh'],['14/11/22 - 20/11/22']
47,['2022-45'],['101.316kWh'],['1.172kWh/kW'],['-'],"['0,00 CHF']",['4.761kWh'],['24.594kWh'],['14.473kWh'],['07/11/22 - 13/11/22']
48,['2022-44'],['103.764kWh'],['1.200kWh/kW'],['-'],"['0,00 CHF']",['6.477kWh'],['23.607kWh'],['14.823kWh'],['31/10/22 - 06/11/22']
49,['2022-43'],['143.434kWh'],['1.659kWh/kW'],['-'],"['0,00 CHF']",['5.320kWh'],['27.449kWh'],['20.490kWh'],['24/10/22 - 30/10/22']
50,['2022-42'],['155.781kWh'],['1.802kWh/kW'],['-'],"['0,00 CHF']",['7.746kWh'],['31.952kWh'],['22.254kWh'],['17/10/22 - 23/10/22']
51,['2022-41'],['151.054kWh'],['1.747kWh/kW'],['-'],"['0,00 CHF']",['13.171kWh'],['30.917kWh'],['21.579kWh'],['10/10/22 - 16/10/22']
52,['2022-40'],['201.069kWh'],['2.326kWh/kW'],['-'],"['0,00 CHF']",['10.648kWh'],['44.234kWh'],['28.724kWh'],['03/10/22 - 09/10/22']
53,['2022-39'],['96.407kWh'],['1.115kWh/kW'],['-'],"['0,00 CHF']",['10.423kWh'],['20.563kWh'],['13.772kWh'],['26/09/22 - 02/10/22']
54,['2022-38'],['256.312kWh'],['2.965kWh/kW'],['-'],"['0,00 CHF']",['12.795kWh'],['49.788kWh'],['36.616kWh'],['19/09/22 - 25/09/22']
55,['2022-37'],['208.113kWh'],['2.407kWh/kW'],['-'],"['0,00 CHF']",['13.547kWh'],['51.666kWh'],['29.730kWh'],['12/09/22 - 18/09/22']
56,['2022-36'],['244.739kWh'],['2.831kWh/kW'],['-'],"['0,00 CHF']",['19.962kWh'],['44.103kWh'],['34.962kWh'],['05/09/22 - 11/09/22']
57,['2022-35'],['309.914kWh'],['3.585kWh/kW'],['-'],"['0,00 CHF']",['21.626kWh'],['57.920kWh'],['44.273kWh'],['29/08/22 - 04/09/22']
58,['2022-34'],['364.714kWh'],['4.219kWh/kW'],['-'],"['0,00 CHF']",['36.861kWh'],['61.804kWh'],['52.102kWh'],['22/08/22 - 28/08/22']
59,['2022-33'],['286.035kWh'],['3.309kWh/kW'],['-'],"['0,00 CHF']",['11.173kWh'],['62.204kWh'],['40.862kWh'],['15/08/22 - 21/08/22']
60,['2022-32'],['454.396kWh'],['5.256kWh/kW'],['-'],"['0,00 CHF']",['57.887kWh'],['68.128kWh'],['64.913kWh'],['08/08/22 - 14/08/22']
61,['2022-31'],['365.194kWh'],['4.224kWh/kW'],['-'],"['0,00 CHF']",['18.097kWh'],['70.353kWh'],['52.170kWh'],['01/08/22 - 07/08/22']
62,['2022-30'],['379.797kWh'],['4.393kWh/kW'],['-'],"['0,00 CHF']",['26.294kWh'],['65.647kWh'],['54.256kWh'],['25/07/22 - 31/07/22']
63,['2022-29'],['445.729kWh'],['5.156kWh/kW'],['-'],"['0,00 CHF']",['37.862kWh'],['74.436kWh'],['63.675kWh'],['18/07/22 - 24/07/22']
64,['2022-28'],['522.860kWh'],['6.048kWh/kW'],['-'],"['0,00 CHF']",['67.170kWh'],['80.205kWh'],['74.694kWh'],['11/07/22 - 17/07/22']
65,['2022-27'],['462.392kWh'],['5.349kWh/kW'],['-'],"['0,00 CHF']",['41.722kWh'],['79.998kWh'],['66.056kWh'],['04/07/22 - 10/07/22']
66,['2022-26'],['389.880kWh'],['4.510kWh/kW'],['-'],"['0,00 CHF']",['21.604kWh'],['80.911kWh'],['55.697kWh'],['27/06/22 - 03/07/22']
67,['2022-25'],['433.946kWh'],['5.020kWh/kW'],['-'],"['0,00 CHF']",['26.210kWh'],['76.322kWh'],['61.992kWh'],['20/06/22 - 26/06/22']
68,['2022-24'],['513.829kWh'],['5.944kWh/kW'],['-'],"['0,00 CHF']",['64.212kWh'],['81.643kWh'],['73.404kWh'],['13/06/22 - 19/06/22']
69,['2022-23'],['447.568kWh'],['5.177kWh/kW'],['-'],"['0,00 CHF']",['43.432kWh'],['83.099kWh'],['63.938kWh'],['06/06/22 - 12/06/22']
70,['2022-22'],['364.032kWh'],['4.211kWh/kW'],['-'],"['0,00 CHF']",['27.647kWh'],['82.670kWh'],['52.004kWh'],['30/05/22 - 05/06/22']
71,['2022-21'],['405.217kWh'],['4.687kWh/kW'],['-'],"['0,00 CHF']",['18.974kWh'],['75.843kWh'],['57.888kWh'],['23/05/22 - 29/05/22']
72,['2022-20'],['458.977kWh'],['5.309kWh/kW'],['-'],"['0,00 CHF']",['49.738kWh'],['75.466kWh'],['65.568kWh'],['16/05/22 - 22/05/22']
73,['2022-19'],['448.251kWh'],['5.185kWh/kW'],['-'],"['0,00 CHF']",['32.650kWh'],['74.159kWh'],['64.035kWh'],['09/05/22 - 15/05/22']
74,['2022-18'],['280.674kWh'],['3.247kWh/kW'],['-'],"['0,00 CHF']",['16.089kWh'],['72.487kWh'],['40.096kWh'],['02/05/22 - 08/05/22']
75,['2022-17'],['379.695kWh'],['4.392kWh/kW'],['-'],"['0,00 CHF']",['32.320kWh'],['73.200kWh'],['54.242kWh'],['25/04/22 - 01/05/22']
76,['2022-16'],['399.579kWh'],['4.622kWh/kW'],['-'],"['0,00 CHF']",['26.234kWh'],['70.228kWh'],['57.082kWh'],['18/04/22 - 24/04/22']
77,['2022-15'],['424.979kWh'],['4.916kWh/kW'],['-'],"['0,00 CHF']",['49.548kWh'],['72.503kWh'],['60.711kWh'],['11/04/22 - 17/04/22']
78,['2022-14'],['257.666kWh'],['2.981kWh/kW'],['-'],"['0,00 CHF']",['17.990kWh'],['64.543kWh'],['36.809kWh'],['04/04/22 - 10/04/22']
79,['2022-13'],['165.093kWh'],['1.910kWh/kW'],['-'],"['0,00 CHF']",['6.441kWh'],['55.046kWh'],['23.584kWh'],['28/03/22 - 03/04/22']
80,['2022-12'],['375.368kWh'],['4.342kWh/kW'],['-'],"['0,00 CHF']",['49.707kWh'],['56.372kWh'],['53.624kWh'],['21/03/22 - 27/03/22']
81,['2022-11'],['233.585kWh'],['2.702kWh/kW'],['-'],"['0,00 CHF']",['11.882kWh'],['51.902kWh'],['33.369kWh'],['14/03/22 - 20/03/22']
82,['2022-10'],['318.319kWh'],['3.682kWh/kW'],['-'],"['0,00 CHF']",['38.013kWh'],['51.370kWh'],['45.474kWh'],['07/03/22 - 13/03/22']
83,['2022-09'],['305.542kWh'],['3.534kWh/kW'],['-'],"['0,00 CHF']",['34.561kWh'],['49.357kWh'],['43.648kWh'],['28/02/22 - 06/03/22']
84,['2022-08'],['189.131kWh'],['2.188kWh/kW'],['-'],"['0,00 CHF']",['11.088kWh'],['45.128kWh'],['27.018kWh'],['21/02/22 - 27/02/22']
85,['2022-07'],['102.078kWh'],['1.181kWh/kW'],['-'],"['0,00 CHF']",['9.171kWh'],['20.652kWh'],['14.582kWh'],['14/02/22 - 20/02/22']
86,['2022-06'],['203.247kWh'],['2.351kWh/kW'],['-'],"['0,00 CHF']",['23.275kWh'],['35.108kWh'],['29.035kWh'],['07/02/22 - 13/02/22']
87,['2022-05'],['86.505kWh'],['1.001kWh/kW'],['-'],"['0,00 CHF']",['0.576kWh'],['29.362kWh'],['12.357kWh'],['31/01/22 - 06/02/22']
88,['2022-04'],['130.314kWh'],['1.507kWh/kW'],['-'],"['0,00 CHF']",['10.164kWh'],['23.436kWh'],['18.616kWh'],['24/01/22 - 30/01/22']
89,['2022-03'],['91.302kWh'],['1.056kWh/kW'],['-'],"['0,00 CHF']",['3.483kWh'],['19.665kWh'],['13.043kWh'],['17/01/22 - 23/01/22']
90,['2022-02'],['90.786kWh'],['1.050kWh/kW'],['-'],"['0,00 CHF']",['3.798kWh'],['17.649kWh'],['12.969kWh'],['10/01/22 - 16/01/22']
91,['2022-01'],['35.736kWh'],['0.413kWh/kW'],['-'],"['0,00 CHF']",['1.695kWh'],['8.967kWh'],['5.105kWh'],['03/01/22 - 09/01/22']
92,['2021-52'],['67.110kWh'],['0.776kWh/kW'],['-'],"['0,00 CHF']",['1.815kWh'],['20.229kWh'],['9.587kWh'],['27/12/21 - 02/01/22']
93,['2021-51'],['51.810kWh'],['0.599kWh/kW'],['-'],"['0,00 CHF']",['2.553kWh'],['13.812kWh'],['7.401kWh'],['20/12/21 - 26/12/21']
94,['2021-50'],['38.643kWh'],['0.447kWh/kW'],['-'],"['0,00 CHF']",['2.388kWh'],['10.386kWh'],['5.520kWh'],['13/12/21 - 19/12/21']
95,['2021-49'],['16.017kWh'],['0.186kWh/kW'],['-'],"['0,00 CHF']",['0.111kWh'],['4.779kWh'],['2.288kWh'],['06/12/21 - 12/12/21']
96,['2021-48'],['22.608kWh'],['0.262kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['8.985kWh'],['3.229kWh'],['29/11/21 - 05/12/21']
97,['2021-47'],['22.386kWh'],['0.259kWh/kW'],['-'],"['0,00 CHF']",['0.126kWh'],['7.506kWh'],['3.198kWh'],['22/11/21 - 28/11/21']
98,['2021-46'],['62.781kWh'],['0.726kWh/kW'],['-'],"['0,00 CHF']",['1.920kWh'],['17.898kWh'],['8.968kWh'],['15/11/21 - 21/11/21']
99,['2021-45'],['101.253kWh'],['1.171kWh/kW'],['-'],"['0,00 CHF']",['4.611kWh'],['21.673kWh'],['14.464kWh'],['08/11/21 - 14/11/21']
100,['2021-44'],['104.022kWh'],['1.203kWh/kW'],['-'],"['0,00 CHF']",['5.166kWh'],['25.551kWh'],['14.860kWh'],['01/11/21 - 07/11/21']
101,['2021-43'],['152.030kWh'],['1.759kWh/kW'],['-'],"['0,00 CHF']",['13.643kWh'],['33.811kWh'],['21.718kWh'],['25/10/21 - 31/10/21']
102,['2021-42'],['179.510kWh'],['2.077kWh/kW'],['-'],"['0,00 CHF']",['13.468kWh'],['34.090kWh'],['25.644kWh'],['18/10/21 - 24/10/21']
103,['2021-41'],['224.460kWh'],['2.597kWh/kW'],['-'],"['0,00 CHF']",['15.621kWh'],['37.581kWh'],['32.065kWh'],['11/10/21 - 17/10/21']
104,['2021-40'],['139.687kWh'],['1.616kWh/kW'],['-'],"['0,00 CHF']",['15.569kWh'],['27.044kWh'],['19.955kWh'],['04/10/21 - 10/10/21']
105,['2021-39'],['240.612kWh'],['2.783kWh/kW'],['-'],"['0,00 CHF']",['27.345kWh'],['42.167kWh'],['34.373kWh'],['27/09/21 - 03/10/21']
106,['2021-38'],['239.773kWh'],['2.774kWh/kW'],['-'],"['0,00 CHF']",['12.065kWh'],['50.507kWh'],['34.253kWh'],['20/09/21 - 26/09/21']
107,['2021-37'],['243.600kWh'],['2.818kWh/kW'],['-'],"['0,00 CHF']",['14.839kWh'],['52.031kWh'],['34.800kWh'],['13/09/21 - 19/09/21']
108,['2021-36'],['319.987kWh'],['3.701kWh/kW'],['-'],"['0,00 CHF']",['26.716kWh'],['57.286kWh'],['45.712kWh'],['06/09/21 - 12/09/21']
109,['2021-35'],['339.810kWh'],['3.931kWh/kW'],['-'],"['0,00 CHF']",['17.780kWh'],['59.065kWh'],['48.544kWh'],['30/08/21 - 05/09/21']
110,['2021-34'],['222.985kWh'],['2.579kWh/kW'],['-'],"['0,00 CHF']",['18.055kWh'],['47.594kWh'],['31.855kWh'],['23/08/21 - 29/08/21']
111,['2021-33'],['290.488kWh'],['3.360kWh/kW'],['-'],"['0,00 CHF']",['15.842kWh'],['62.110kWh'],['41.498kWh'],['16/08/21 - 22/08/21']
112,['2021-32'],['413.316kWh'],['4.781kWh/kW'],['-'],"['0,00 CHF']",['51.948kWh'],['66.636kWh'],['59.045kWh'],['09/08/21 - 15/08/21']
113,['2021-31'],['254.451kWh'],['2.943kWh/kW'],['-'],"['0,00 CHF']",['17.766kWh'],['53.243kWh'],['36.350kWh'],['02/08/21 - 08/08/21']
114,['2021-30'],['297.368kWh'],['3.440kWh/kW'],['-'],"['0,00 CHF']",['20.443kWh'],['59.738kWh'],['42.481kWh'],['26/07/21 - 01/08/21']
115,['2021-29'],['428.205kWh'],['4.953kWh/kW'],['-'],"['0,00 CHF']",['30.210kWh'],['73.824kWh'],['61.172kWh'],['19/07/21 - 25/07/21']
116,['2021-28'],['263.277kWh'],['3.045kWh/kW'],['-'],"['0,00 CHF']",['13.113kWh'],['65.442kWh'],['37.611kWh'],['12/07/21 - 18/07/21']
117,['2021-27'],['328.501kWh'],['3.800kWh/kW'],['-'],"['0,00 CHF']",['14.931kWh'],['77.369kWh'],['46.928kWh'],['05/07/21 - 11/07/21']
118,['2021-26'],['360.695kWh'],['4.172kWh/kW'],['-'],"['0,00 CHF']",['30.232kWh'],['69.837kWh'],['51.527kWh'],['28/06/21 - 04/07/21']
119,['2021-25'],['391.359kWh'],['4.527kWh/kW'],['-'],"['0,00 CHF']",['37.087kWh'],['71.858kWh'],['55.908kWh'],['21/06/21 - 27/06/21']
120,['2021-24'],['504.546kWh'],['5.836kWh/kW'],['-'],"['0,00 CHF']",['50.012kWh'],['82.121kWh'],['72.078kWh'],['14/06/21 - 20/06/21']
121,['2021-23'],['448.923kWh'],['5.193kWh/kW'],['-'],"['0,00 CHF']",['33.616kWh'],['78.456kWh'],['64.131kWh'],['07/06/21 - 13/06/21']
122,['2021-22'],['405.894kWh'],['4.695kWh/kW'],['-'],"['0,00 CHF']",['20.099kWh'],['83.741kWh'],['57.984kWh'],['31/05/21 - 06/06/21']
123,['2021-21'],['406.887kWh'],['4.706kWh/kW'],['-'],"['0,00 CHF']",['27.422kWh'],['84.504kWh'],['58.126kWh'],['24/05/21 - 30/05/21']
124,['2021-20'],['323.208kWh'],['3.739kWh/kW'],['-'],"['0,00 CHF']",['17.966kWh'],['60.257kWh'],['46.172kWh'],['17/05/21 - 23/05/21']
125,['2021-19'],['315.411kWh'],['3.648kWh/kW'],['-'],"['0,00 CHF']",['30.058kWh'],['75.771kWh'],['45.058kWh'],['10/05/21 - 16/05/21']
126,['2021-18'],['369.265kWh'],['4.271kWh/kW'],['-'],"['0,00 CHF']",['20.309kWh'],['77.773kWh'],['52.752kWh'],['03/05/21 - 09/05/21']
127,['2021-17'],['297.384kWh'],['3.440kWh/kW'],['-'],"['0,00 CHF']",['10.391kWh'],['73.605kWh'],['42.483kWh'],['26/04/21 - 02/05/21']
128,['2021-16'],['468.642kWh'],['5.421kWh/kW'],['-'],"['0,00 CHF']",['50.213kWh'],['74.215kWh'],['66.948kWh'],['19/04/21 - 25/04/21']
129,['2021-15'],['324.852kWh'],['3.758kWh/kW'],['-'],"['0,00 CHF']",['15.473kWh'],['73.214kWh'],['46.407kWh'],['12/04/21 - 18/04/21']
130,['2021-14'],['297.417kWh'],['3.440kWh/kW'],['-'],"['0,00 CHF']",['13.092kWh'],['64.355kWh'],['42.488kWh'],['05/04/21 - 11/04/21']
131,['2021-13'],['168.033kWh'],['4.535kWh/kW'],['-'],"['0,00 CHF']",['47.463kWh'],['65.529kWh'],['56.011kWh'],['02/04/21 - 04/04/21']
132,['2020-49'],['5.391kWh'],['0.087kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['2.907kWh'],['1.078kWh'],['30/11/20 - 04/12/20']
133,['2020-48'],['51.172kWh'],['0.592kWh/kW'],['-'],"['0,00 CHF']",['1.332kWh'],['14.540kWh'],['7.310kWh'],['23/11/20 - 29/11/20']
134,['2020-47'],['109.601kWh'],['1.268kWh/kW'],['-'],"['0,00 CHF']",['8.129kWh'],['20.117kWh'],['15.657kWh'],['16/11/20 - 22/11/20']
135,['2020-46'],['132.814kWh'],['1.536kWh/kW'],['-'],"['0,00 CHF']",['12.022kWh'],['23.100kWh'],['18.973kWh'],['09/11/20 - 15/11/20']
136,['2020-45'],['76.381kWh'],['0.884kWh/kW'],['-'],"['0,00 CHF']",['3.267kWh'],['20.493kWh'],['10.911kWh'],['02/11/20 - 08/11/20']
137,['2020-44'],['108.075kWh'],['1.250kWh/kW'],['-'],"['0,00 CHF']",['8.219kWh'],['27.962kWh'],['15.439kWh'],['26/10/20 - 01/11/20']
138,['2020-43'],['148.436kWh'],['1.717kWh/kW'],['-'],"['0,00 CHF']",['10.461kWh'],['29.715kWh'],['21.205kWh'],['19/10/20 - 25/10/20']
139,['2020-42'],['136.519kWh'],['1.579kWh/kW'],['-'],"['0,00 CHF']",['10.569kWh'],['35.943kWh'],['19.502kWh'],['12/10/20 - 18/10/20']
140,['2020-41'],['156.957kWh'],['1.816kWh/kW'],['-'],"['0,00 CHF']",['13.034kWh'],['36.039kWh'],['22.422kWh'],['05/10/20 - 11/10/20']
141,['2020-40'],['196.029kWh'],['2.268kWh/kW'],['-'],"['0,00 CHF']",['9.332kWh'],['42.984kWh'],['28.004kWh'],['28/09/20 - 04/10/20']
142,['2020-39'],['174.419kWh'],['2.018kWh/kW'],['-'],"['0,00 CHF']",['9.651kWh'],['47.117kWh'],['24.917kWh'],['21/09/20 - 27/09/20']
143,['2020-38'],['300.285kWh'],['3.473kWh/kW'],['-'],"['0,00 CHF']",['26.532kWh'],['51.211kWh'],['42.897kWh'],['14/09/20 - 20/09/20']
144,['2020-37'],['362.476kWh'],['4.193kWh/kW'],['-'],"['0,00 CHF']",['42.315kWh'],['57.845kWh'],['51.782kWh'],['07/09/20 - 13/09/20']
145,['2020-36'],['306.145kWh'],['3.541kWh/kW'],['-'],"['0,00 CHF']",['17.564kWh'],['60.412kWh'],['43.735kWh'],['31/08/20 - 06/09/20']
146,['2020-35'],['252.799kWh'],['2.924kWh/kW'],['-'],"['0,00 CHF']",['5.588kWh'],['53.233kWh'],['36.114kWh'],['24/08/20 - 30/08/20']
147,['2020-34'],['333.076kWh'],['3.853kWh/kW'],['-'],"['0,00 CHF']",['18.261kWh'],['60.771kWh'],['47.582kWh'],['17/08/20 - 23/08/20']
148,['2020-33'],['389.039kWh'],['4.500kWh/kW'],['-'],"['0,00 CHF']",['33.810kWh'],['66.660kWh'],['55.577kWh'],['10/08/20 - 16/08/20']
149,['2020-32'],['381.200kWh'],['4.410kWh/kW'],['-'],"['0,00 CHF']",['16.758kWh'],['69.935kWh'],['54.457kWh'],['03/08/20 - 09/08/20']
150,['2020-31'],['406.736kWh'],['4.705kWh/kW'],['-'],"['0,00 CHF']",['33.276kWh'],['70.160kWh'],['58.105kWh'],['27/07/20 - 02/08/20']
151,['2020-30'],['411.471kWh'],['4.760kWh/kW'],['-'],"['0,00 CHF']",['37.070kWh'],['73.943kWh'],['58.781kWh'],['20/07/20 - 26/07/20']
152,['2020-29'],['388.566kWh'],['4.495kWh/kW'],['-'],"['0,00 CHF']",['16.261kWh'],['79.534kWh'],['55.509kWh'],['13/07/20 - 19/07/20']
153,['2020-28'],['462.409kWh'],['5.349kWh/kW'],['-'],"['0,00 CHF']",['41.505kWh'],['81.062kWh'],['66.058kWh'],['06/07/20 - 12/07/20']
154,['2020-27'],['420.170kWh'],['4.860kWh/kW'],['-'],"['0,00 CHF']",['27.342kWh'],['78.940kWh'],['60.024kWh'],['29/06/20 - 05/07/20']
155,['2020-26'],['447.362kWh'],['5.175kWh/kW'],['-'],"['0,00 CHF']",['43.125kWh'],['80.557kWh'],['63.908kWh'],['22/06/20 - 28/06/20']
156,['2020-25'],['305.441kWh'],['3.533kWh/kW'],['-'],"['0,00 CHF']",['8.935kWh'],['65.572kWh'],['43.634kWh'],['15/06/20 - 21/06/20']
157,['2020-24'],['330.243kWh'],['3.820kWh/kW'],['-'],"['0,00 CHF']",['13.623kWh'],['83.253kWh'],['47.177kWh'],['08/06/20 - 14/06/20']
